TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,AUX_TASK
_,_,_,_,_,_,_
This,O,1,is,ACT-arg,DT,,O
is,O,1,is,ROOT,VBZ,,O
the,O,_,_,_,_,,O
first,O,4,laptop,RSTR,JJ,,O
laptop,O,1,is,PAT-arg,NN,,O
I,O,7,owned,ACT-arg,PRP,,O
've,O,_,_,_,_,' ve,O
owned,O,4,laptop,RSTR,VBN,,O
",",O,_,_,_,_,,O
althougth,O,4,laptop,RSTR,NN,alt ##ho ##ug ##th,O
I,O,11,used,ACT-arg,PRP,,O
used,O,9,althougth,PAT-arg,VBD,,O
several,O,11,used,PAT-arg,JJ,,O
at,O,_,_,_,_,,O
my,O,16,job,APP,PRP$,,O
previous,O,16,job,RSTR,JJ,,O
job,O,11,used,LOC,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
While,O,_,_,_,_,,O
we,O,2,struggle,ACT-arg,PRP,,O
struggle,O,13,stay,CONTRD,VBP,,O
with,O,_,_,_,_,,O
all,O,6~8,crashes~viruses,RSTR~RSTR,PDT,,O
the,O,_,_,_,_,,O
crashes,O,7~2,and~struggle,CONJ.member~PAT-arg,NNS,,O
and,O,_,_,_,CC,,O
viruses,O,7~2,and~struggle,CONJ.member~PAT-arg,NNS,,O
",",O,_,_,_,_,,O
the,O,_,_,_,_,,O
kids,O,12,computers,RSTR,NNS,,O
computers,O,13,stay,ACT-arg,NNS,,O
stay,O,15~13,and~stay,CSQ.member~ROOT,VBP,,O
consistent,B-OP,13,stay,PAT-arg,JJ,,OT-W\O-Path
and,O,_,_,_,CC,,O
so,O,18~21~13,caved~bought~stay,CM~PREC~CM,RB,,O
we,O,18~21,caved~bought,ACT-arg~ACT-arg,PRP,,O
caved,O,20~18,and~caved,CONJ.member~ROOT,VBD,cave ##d,O
in,O,_,_,_,_,,O
and,O,16,so,CSQ.member,CC,,O
bought,O,20~21,and~bought,CONJ.member~ROOT,VBD,,O
one,O,21,bought,PAT-arg,NN,,O
for,O,_,_,_,_,,O
buisness,O,21,bought,SUBS,NN,bu ##is ##ness,O
!,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,ai,ACT-arg,DT,,O
ai,O,1,ai,ROOT,VBP,,O
n't,O,1,ai,RHEM,RB,n ' t,O
it,O,1,ai,PAT-arg,PRP,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,had,ACT-arg,PRP,,O
've,O,_,_,_,_,' ve,O
only,O,3,had,RHEM,RB,,O
had,O,7~3,but~had,ADVS.member~ROOT,VBD,,O
mine,O,3,had,PAT-arg,PRP,,O
a,O,_,_,_,_,,O
day,O,3,had,THO,NN,,O
but,O,_,_,_,CC,,O
I,O,9,'m,ACT-arg,PRP,,O
'm,O,7~9,but~'m,ADVS.member~ROOT,VBP,' m,O
already,O,9,'m,TWHEN,RB,,O
used,O,9,'m,PAT-arg,VBN,,O
to,O,_,_,_,_,,O
it,O,11,used,PAT-arg,PRP,,O
...,O,_,_,_,.,. . .,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,love,ACT-arg,PRP,,O
love,B-OP,1,love,ROOT,VBP,,OT-W\O-Path
everything,O,1,love,PAT-arg,NN,,O
about,O,_,_,_,_,,O
it,O,2,everything,REG,PRP,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Consumer,O,1,Report,RSTR,NNP,,O
Report,O,2,recommended,ACT-arg,NNP,,O
recommended,B-OP,2,recommended,ROOT,VBD,,OT-W\O-Path
Toshiba,O,2,recommended,ADDR-arg,NNP,to ##shi ##ba,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Bottom,O,1,line,RSTR,JJ,,O
line,O,9,get,ACT-arg,NN,,O
",",O,_,_,_,_,,O
if,O,_,_,_,_,,O
you,O,6,afford,ACT-arg,PRP,,O
can,O,_,_,_,_,,O
afford,O,9,get,COND,VB,,O
it,O,6,afford,PAT-arg,PRP,,O
",",O,_,_,_,_,,O
get,O,9,get,ROOT,VB,,O
a,O,_,_,_,_,,O
Mac,O,9,get,PAT-arg,NNP,,O
!,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Came,O,0,Came,ROOT,VBD,,O
fully,O,2,loaded,EXT,RB,,O
loaded,B-ASP,3~0,-~Came,APPS.member~COMPL,VBN,,AT-Head
-,O,_,_,_,:,,O
good,B-OP,0~3,Came~-,EXT~APPS.member,JJ,,"2###[""OT"", ""EXT^-1"", ""*"", ""COMPL"", ""ASP""]"
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,_,,O
MAC,O,2,Mini,NE,NNP,,O
Mini,O,12,is,ACT-arg,NNP,,O
",",O,_,_,_,_,,O
wireless,B-ASP,5,keyboard,RSTR,JJ,,AT-W\O-Path
keyboard,I-ASP,6~12,/~is,CONJ.member~ACT-arg,NN,,AT-W\O-Path
/,I-ASP,8,and,CONJ.member,CC,,AT-W\O-Path
mouse,I-ASP,6~12,/~is,CONJ.member~ACT-arg,NN,,AT-W\O-Path
and,O,_,_,_,CC,,O
a,O,_,_,_,_,,O
HDMI,B-ASP,11,cable,RSTR,NNP,hd ##mi,AT-W\O-Path
cable,I-ASP,8~12,and~is,CONJ.member~ACT-arg,NN,,AT-W\O-Path
is,O,12,is,ROOT,VBZ,,O
all,O,12,is,PAT-arg,DT,,O
I,O,15~17,need~get,ACT-arg~ACT-arg,PRP,,O
need,O,13,all,RSTR,VBP,,O
to,O,_,_,_,_,,O
get,O,15,need,PAT-arg,VB,,O
some,O,20,work,RSTR,DT,,O
real,O,20,work,RSTR,JJ,,O
work,O,21~17,done~get,PAT-arg~PAT-arg,NN,,O
done,O,17,get,EFF-arg,VBN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
That,O,1,is,ACT-arg,DT,,O
is,O,1,is,ROOT,VBZ,,O
how,O,4,is,MANN,WRB,,O
it,O,4~7,is~function,ACT-arg~ACT-arg,PRP,,O
is,O,1,is,PAT-arg,VBZ,,O
able,O,4,is,PAT-arg,JJ,,O
to,O,_,_,_,_,,O
function,O,5,able,PAT-arg,VB,,O
better,B-OP,7,function,MANN,RBR,,OT-W\O-Path
than,O,_,_,_,_,,O
any,O,12,PC,RSTR,DT,,O
other,O,12,PC,RSTR,JJ,,O
PC,O,7,function,ACT-arg,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Not,O,3,laptop,RHEM,RB,,O
a,O,_,_,_,_,,O
bad,B-OP,3,laptop,RSTR,JJ,,OT-W\O-Path
laptop,O,12~6,gets~'s,ACT-arg~DIR1,NN,,O
",",O,_,_,_,_,,O
it,O,12~6,gets~'s,ACT-arg~ACT-arg,PRP,,O
's,O,11~6,but~'s,ADVS.member~ROOT,VBZ,' s,O
a,O,_,_,_,_,,O
bit,O,9,slow,EXT,NN,,O
slow,B-OP,6,'s,PAT-arg,JJ,,OT-W\O-Path
",",O,_,_,_,_,,O
but,O,_,_,_,CC,,O
gets,O,11~12,but~gets,ADVS.member~ROOT,VBZ,,O
the,O,_,_,_,_,,O
job,O,12~15,gets~done,PAT-arg~PAT-arg,NN,,O
done,O,12,gets,EFF-arg,VBN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,keep,ACT-arg,SYM,,O
must,O,_,_,_,_,,O
keep,O,2,keep,ROOT,VB,,O
it,O,4~2,plugged~keep,PAT-arg~PAT-arg,PRP,,O
plugged,O,2,keep,EFF-arg,VBN,plug ##ged,O
in,O,_,_,_,_,,O
at,O,_,_,_,_,,O
all,O,8,times,RSTR,DT,,O
times,O,4,plugged,TWHEN,NNS,,O
because,O,_,_,_,_,,O
it,O,13,keep,ACT-arg,PRP,,O
will,O,_,_,_,_,,O
not,O,13,keep,RHEM,RB,,O
keep,O,2,keep,CAUS,VB,,O
a,O,_,_,_,_,,O
charge,B-ASP,13,keep,PAT-arg,NN,,AT-Head
for,O,_,_,_,_,,O
longer,B-OP,13,keep,THL,JJR,,"15###[""OT"", ""THL^-1"", ""*"", ""PAT-arg"", ""ASP""]"
than,O,_,_,_,_,,O
four,O,20,minutes,RSTR,CD,,O
minutes,O,17,longer,THL,NNS,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Much,O,4,ended,PAT-arg,JJ,,O
of,O,_,_,_,_,,O
which,O,0,Much,MAT,WDT,,O
HP,O,4~6,ended~paying,ACT-arg~ACT-arg,NNP,,O
ended,O,4,ended,ROOT,VBD,,O
up,O,_,_,_,_,,O
paying,O,4,ended,MANN-arg,VBG,,O
for,O,_,_,_,_,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Its,O,1,everything,APP,PRP$,,O
everything,O,3,offers,PAT-arg,NN,,O
mac,O,3,offers,ACT-arg,NN,,O
offers,O,3,offers,ROOT,VBZ,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,_,,O
configuration,B-ASP,2,is,ACT-arg,NN,,AT-Head
is,O,2,is,ROOT,VBZ,,O
perfect,B-OP,2,is,PAT-arg,JJ,,"1###[""OT"", ""PAT-arg^-1"", ""*"", ""ACT-arg"", ""ASP""]"
for,O,_,_,_,_,,O
my,O,6,needs,APP,PRP$,,O
needs,O,3,perfect,BEN,NNS,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
To,O,_,_,_,_,,O
this,O,2,day,RSTR,DT,,O
day,O,5,are,TTILL,NN,,O
",",O,_,_,_,_,,O
there,O,_,_,_,_,,O
are,O,5,are,ROOT,VBP,,O
NONE,O,5,are,ACT-arg,NNP,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Unfortunately,O,16~6,say~was,ATT~ATT,RB,,O
",",O,_,_,_,_,,O
the,O,_,_,_,_,,O
laptop,O,6,was,ACT-arg,NN,,O
I,O,5,purchased,ACT-arg,PRP,,O
purchased,O,3,laptop,RSTR,VBD,,O
was,O,10~6,and~was,CONJ.member~ROOT,VBD,,O
also,O,6,was,RHEM,RB,,O
a,O,_,_,_,_,,O
Dell,O,6,was,PAT-arg,NNP,,O
and,O,_,_,_,CC,,O
again,O,16,say,THO,RB,,O
",",O,_,_,_,_,,O
I,O,16,say,ACT-arg,PRP,,O
have,O,_,_,_,_,,O
to,O,_,_,_,_,,O
say,O,10~16,and~say,CONJ.member~ROOT,VB,,O
i,O,18,hated,ACT-arg,PRP,,O
hated,B-OP,16,say,EFF-arg,VBD,,OT-W\O-Path
it,O,18,hated,PAT-arg,PRP,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
A,O,_,_,_,_,,O
tip,O,8~1,:~tip,APPS.member~ROOT,NN,,O
for,O,_,_,_,_,,O
people,O,1~8,tip~:,BEN~ACT-arg,NNS,,O
looking,O,3,people,RSTR,VBG,,O
into,O,_,_,_,_,,O
this,O,7,computer,RSTR,DT,,O
computer,O,4,looking,PAT-arg,NN,,O
:,O,13,save,ACT-arg,:,,O
DO,O,_,_,_,_,,O
NOT,O,11,BUY,RHEM,RB,,O
BUY,O,20~8,buy~:,AIM~PAT-arg,VB,,O
IT,O,_,_,_,_,,O
save,O,19~11,and~BUY,CONJ.member~ACT-arg,VB,,O
up,O,_,_,_,_,,O
a,O,_,_,_,_,,O
bit,O,17,more,DIFF,NN,,O
more,O,18,money,RSTR,JJR,,O
money,O,13,save,PAT-arg,NN,,O
and,O,_,_,_,CC,,O
buy,O,19~8,and~:,CONJ.member~PAT-arg,VB,,O
a,O,_,_,_,_,,O
computer,O,20,buy,PAT-arg,NN,,O
that,O,25,last,ACT-arg,WDT,,O
will,O,_,_,_,_,,O
last,O,22,computer,RSTR,VB,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,was,ACT-arg,PRP,,O
was,O,1,was,ROOT,VBD,,O
truly,O,1,was,ATT,RB,,O
a,O,_,_,_,_,,O
great,B-OP,5,computer,RSTR,JJ,,"6###[""OT"", ""RSTR^-1"", ""*"", ""RSTR"", ""ASP""]"
computer,O,1,was,PAT-arg,NN,,O
costing,B-ASP,5,computer,RSTR,VBG,,AT-Head
less,B-OP,_,_,_,JJR,,OT-W\O-Path
than,O,_,_,_,_,,O
one,O,10,thousand,RSTR,CD,,O
thousand,O,11,bucks,RSTR,CD,,O
bucks,O,7,less,CPR,NNS,,O
before,O,_,_,_,_,,O
tax,O,6,costing,TWHEN,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
They,O,1~4,were~handling,ACT-arg~ACT-arg,PRP,,O
were,O,8~1,and~were,CONJ.member~ROOT,VBD,,O
great,B-OP,1,were,PAT-arg,JJ,,OT-W\O-Path
in,O,_,_,_,_,,O
handling,O,1,were,REG,VBG,,O
this,O,6,problem,RSTR,DT,,O
problem,O,4,handling,PAT-arg,NN,,O
",",O,_,_,_,_,,O
and,O,_,_,_,CC,,O
I,O,14~11,purchasing~looking,ACT-arg~ACT-arg,PRP,,O
'm,O,_,_,_,_,' m,O
looking,O,8~11,and~looking,CONJ.member~ROOT,VBG,,O
forward,O,_,_,_,_,,O
in,O,_,_,_,_,,O
purchasing,O,11,looking,PAT-arg,VBG,,O
additonal,O,16,products,RSTR,JJ,add ##ito ##nal,O
products,O,14,purchasing,PAT-arg,NNS,,O
from,O,_,_,_,_,,O
them,O,14,purchasing,ORIG-arg,PRP,,O
in,O,_,_,_,_,,O
the,O,_,_,_,_,,O
future,O,14,purchasing,TWHEN,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Other,O,1,Thoughts,RSTR,JJ,,O
Thoughts,O,2,:,ACT-arg,NNS,,O
:,O,2,:,ROOT,:,,O
Do,O,_,_,_,_,,O
not,O,5,purchase,RHEM,RB,,O
purchase,O,2,:,PAT-arg,VB,,O
this,O,7,product,RSTR,DT,,O
product,O,5,purchase,PAT-arg,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1~5,went~purchased,ACT-arg~ACT-arg,PRP,,O
went,O,4~1,and~went,CONJ.member~ROOT,VBD,,O
right,O,3,out,EXT,RB,,O
out,O,1,went,DIR3-arg,IN,,O
and,O,_,_,_,CC,,O
purchased,O,4~5,and~purchased,CONJ.member~ROOT,VBD,,O
another,O,7,laptop,RSTR,DT,,O
laptop,O,5,purchased,PAT-arg,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
But,O,7~13,is~comes,PREC~PREC,CC,,O
with,O,_,_,_,_,,O
this,O,3,laptop,RSTR,DT,,O
laptop,O,7~13,is~comes,ACMP~REG,NN,,O
",",O,_,_,_,_,,O
the,O,_,_,_,_,,O
bass,B-ASP,7,is,ACT-arg,NN,,AT-Head
is,O,10~7,and~is,CONJ.member~ROOT,VBZ,,O
very,O,9,weak,EXT,RB,,O
weak,B-OP,7,is,PAT-arg,JJ,,"6###[""OT"", ""PAT-arg^-1"", ""*"", ""ACT-arg"", ""ASP""]"
and,O,_,_,_,CC,,O
the,O,_,_,_,_,,O
sound,B-ASP,15~13,sounding~comes,ACT-arg~ACT-arg,NN,,AT-Head
comes,O,10~13,and~comes,CONJ.member~ROOT,VBZ,,O
out,O,_,_,_,_,,O
sounding,O,13,comes,MANN-arg,VBG,,O
tinny,B-OP,15,sounding,MANN-arg,JJ,tin ##ny,"12###[""OT"", ""MANN-arg^-1"", ""*"", ""ACT-arg"", ""ASP""]"
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,know,ACT-arg,PRP,,O
do,O,_,_,_,_,,O
not,O,3,know,RHEM,RB,,O
know,O,3,know,ROOT,VB,,O
for,O,_,_,_,_,,O
sure,O,3,know,MOD,JJ,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
-,O,_,_,_,_,,O
They,O,2,reported,ACT-arg,PRP,,O
reported,O,2,reported,ROOT,VBD,,O
that,O,_,_,_,_,,O
the,O,_,_,_,_,,O
computer,O,6,is,ACT-arg,NN,,O
is,O,2,reported,PAT-arg,VBZ,,O
in,O,_,_,_,_,,O
their,O,9,headquarters,APP,PRP$,,O
headquarters,O,6,is,LOC-arg,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Unable,B-OP,0,Unable,ROOT,JJ,,"2###[""OT"", ""PAT-arg"", ""ASP""]"
to,O,_,_,_,_,,O
boot,B-ASP,0,Unable,PAT-arg,VB,,AT-Head
up,I-ASP,_,_,_,_,,AT-Secondary
this,O,7,laptop,RSTR,DT,,O
brand,O,6,new,RSTR,NN,,O
new,O,7,laptop,RSTR,JJ,,O
laptop,O,2,boot,PAT-arg,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,_,_,_,_,,O
's,O,1,'s,ROOT,VBZ,' s,O
a,O,_,_,_,_,,O
long,B-OP,6~4,process~and,RSTR~CONJ.member,JJ,,OT-W\O-Path
and,O,_,_,_,CC,,O
tirring,O,4~6,and~process,CONJ.member~RSTR,JJ,ti ##rring,O
process,O,1,'s,PAT-arg,NN,,O
that,O,_,_,_,_,,O
after,O,_,_,_,_,,O
a,O,_,_,_,_,,O
while,O,12,seems,TWHEN,NN,,O
it,O,12,seems,ACT-arg,PRP,,O
seems,O,1,'s,ACT-arg,VBZ,,O
like,O,_,_,_,_,,O
their,O,16,plan,APP,PRP$,,O
game,O,16,plan,RSTR,NN,,O
plan,O,17,was,ACT-arg,NN,,O
was,O,12,seems,PAT-arg,VBD,,O
to,O,_,_,_,_,,O
wear,O,17,was,PAT-arg,VB,,O
you,O,19,wear,PAT-arg,PRP,,O
out,O,_,_,_,_,,O
so,O,_,_,_,_,,O
you,O,27~25,give~want,ACT-arg~ACT-arg,PRP,,O
would,O,_,_,_,_,,O
want,O,19,wear,AIM,VB,,O
to,O,_,_,_,_,,O
give,O,25,want,PAT-arg,VB,,O
up,O,_,_,_,_,,O
on,O,_,_,_,_,,O
contacting,O,27,give,PAT-arg,VBG,contact ##ing,O
them,O,30,contacting,PAT-arg,PRP,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
My,O,1,Iphone,APP,PRP$,,O
Iphone,O,2,synced,ACT-arg,NN,,O
synced,O,2,synced,ROOT,VBD,sync ##ed,O
right,O,10,expect,EXT,RB,,O
up,O,_,_,_,_,,O
just,O,10,expect,EXT,RB,,O
like,O,_,_,_,_,,O
a,O,_,_,_,_,,O
person,O,10,expect,ACT-arg,NN,,O
would,O,_,_,_,_,,O
expect,O,2,synced,CPR,VB,,O
",",O,_,_,_,_,,O
unlike,O,_,_,_,_,,O
the,O,_,_,_,_,,O
PCs,O,2,synced,CPR,NNS,,O
in,O,_,_,_,_,,O
our,O,17,lives,APP,PRP$,,O
lives,O,14,PCs,LOC,NNS,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,returned,ACT-arg,PRP,,O
returned,O,1,returned,ROOT,VBD,,O
it,O,1,returned,PAT-arg,PRP,,O
to,O,_,_,_,_,,O
Best,O,5,Buy,NE,NNP,,O
Buy,O,1,returned,ADDR-arg,NNP,,O
on,O,_,_,_,_,,O
the,O,_,_,_,_,,O
ninteenth,O,1,returned,TWHEN,NN,ni ##nte ##ent ##h,O
of,O,_,_,_,_,,O
April,O,8,ninteenth,TWHEN,NNP,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Memory,B-ASP,1,is,ACT-arg,NN,,AT-Head
is,O,1,is,ROOT,VBZ,,O
upgradable,B-OP,1,is,PAT-arg,JJ,up ##grad ##able,"0###[""OT"", ""PAT-arg^-1"", ""*"", ""ACT-arg"", ""ASP""]"
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Oh,O,3,am,PARTL,UH,,O
my,O,2,goodness-I,APP,PRP$,,O
goodness-I,O,3,am,ACT-arg,NN,goodness - i,O
am,O,3,am,ROOT,VBP,,O
not,O,3,am,RHEM,RB,,O
a,O,_,_,_,_,,O
happy,O,7,camper,RSTR,JJ,,O
camper,O,3,am,PAT-arg,NN,camp ##er,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,have,ACT-arg,PRP,,O
have,O,5~1,and~have,CONJ.member~ROOT,VBP,,O
a,O,_,_,_,_,,O
business,O,4,website,RSTR,NN,,O
website,O,1,have,PAT-arg,NN,,O
and,O,_,_,_,CC,,O
every,O,7,time,RSTR,DT,,O
time,O,16,go,TWHEN,NN,,O
I,O,11,change,ACT-arg,PRP,,O
have,O,_,_,_,_,,O
to,O,_,_,_,_,,O
change,O,7,time,RSTR,VB,,O
something,O,11,change,PAT-arg,NN,,O
I,O,22~16,use~go,ACT-arg~ACT-arg,PRP,,O
have,O,_,_,_,_,,O
to,O,_,_,_,_,,O
go,O,5~16,and~go,CONJ.member~ROOT,VB,,O
to,O,_,_,_,_,,O
the,O,_,_,_,_,,O
public,O,20,library,RSTR,JJ,,O
library,O,16,go,DIR3-arg,NN,,O
to,O,_,_,_,_,,O
use,O,16,go,AIM,VB,,O
a,O,_,_,_,_,,O
PC,O,22,use,PAT-arg,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Battery,B-ASP,1,life,RSTR,NN,,AT-W\O-Path
life,I-ASP,2,needs,ACT-arg,NN,,AT-W\O-Path
needs,O,2,needs,ROOT,VBZ,,O
more,O,4,life,EXT,JJR,,O
life,O,2,needs,PAT-arg,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Probably,O,17,has,MOD,RB,,O
as,O,11~2,does~good,EXT~EXT,RB,,O
good,B-OP,16,and,CONJ.member,JJ,,OT-W\O-Path
as,O,_,_,_,_,,O
you,O,6,get,ACT-arg,PRP,,O
can,O,_,_,_,_,,O
get,O,2,good,CPR,VB,,O
in,O,_,_,_,_,,O
a,O,_,_,_,_,,O
netbook,O,6,get,LOC,NN,net ##book,O
",",O,_,_,_,_,,O
does,O,16~11,and~does,CONJ.member~ROOT,VBZ,,O
everything,O,11,does,PAT-arg,NN,,O
I,O,14,ask,ACT-arg,PRP,,O
ask,O,12,everything,RSTR,VBP,,O
for,O,_,_,_,_,,O
and,O,_,_,_,CC,,O
has,O,16~17,and~has,CONJ.member~ROOT,VBZ,,O
some,O,22,pluses,RSTR,DT,,O
very,O,20,good,EXT,RB,,O
good,B-OP,22,pluses,RSTR,JJ,,OT-W\O-Path
unexpected,O,22,pluses,RSTR,JJ,,O
pluses,O,17,has,PAT-arg,NNS,plus ##es,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
