TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,AUX_TASK
kind,O,3,mediocre,advcl:to,_,,O
-,O,3,mediocre,punct,_,,O
the,O,9,interior,det,_,,O
interior,B-ASP,11~13,small~average,nsubj~nsubj,_,,AT-Head
is,O,11,small,cop,_,,O
small,B-OP,3,mediocre,parataxis,_,,"9###[""OT"", ""nsubj"", ""ASP""]"
and,O,13,average,cc,_,,O
average,B-OP,11~3,small~mediocre,conj~parataxis,_,,"9###[""OT"", ""nsubj"", ""ASP""]"
-,O,3,mediocre,punct,_,,O
the,O,16,owners,det,_,,O
owners,B-ASP,19,tag-team,nsubj,_,,AT-W\O-Path
are,O,19,tag-team,cop,_,,O
a,O,19,tag-team,det,_,,O
tag-team,O,3,mediocre,parataxis,_,tag - team,O
of,O,21,unpleasantries,case,_,,O
unpleasantries,O,19,tag-team,nmod:of,_,unpleasant ##ries,O
-,O,3,mediocre,punct,_,,O
so,O,24,rude,advmod,_,,O
rude,B-OP,3,mediocre,parataxis,_,,"1###[""OT"", ""parataxis^-1"", ""*"", ""nsubj"", ""ASP""]"
and,O,26,snotty,cc,_,,O
snotty,B-OP,24~3,rude~mediocre,conj~parataxis,_,s ##not ##ty,"1###[""OT"", ""parataxis^-1"", ""*"", ""nsubj"", ""ASP""]"
i,O,29,let,nsubj,_,,O
actually,O,29,let,advmod,_,,O
let,O,24,rude,parataxis,_,,O
out,O,29,let,compound:prt,_,,O
a,O,33,guffaw,det,_,,O
hearty,O,33,guffaw,compound,_,heart ##y,O
guffaw,O,29,let,obj,_,gu ##ffa ##w,O
whilst,O,35,dining,mark,_,,O
dining,B-ASP,29,let,xcomp,_,,AT-W\O-Path
.,O,3,mediocre,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
And,O,5,young,cc,_,,O
the,O,2,staff,det,_,,O
staff,B-ASP,9~7~5,hot~energeic~young,nsubj~nsubj~nsubj,_,,AT-Head
is,O,5,young,cop,_,,O
also,O,5,young,advmod,_,,O
young,B-OP,5,young,ROOT,_,,"2###[""OT"", ""nsubj"", ""ASP""]"
",",O,7,energeic,punct,_,,O
energeic,B-OP,5,young,conj:And,_,en ##er ##ge ##ic,"2###[""OT"", ""nsubj"", ""ASP""]"
and,O,9,hot,cc,_,,O
hot,B-OP,5,young,conj:And,_,,"2###[""OT"", ""nsubj"", ""ASP""]"
!!!!,O,5,young,punct,_,! ! ! !,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,go,nsubj,_,,O
go,O,1,go,ROOT,_,,O
twice,O,1,go,advmod,_,,O
a,O,4,month,det,_,,O
month,O,1,go,obl:tmod,_,,O
!,O,1,go,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,place,det,_,,O
place,O,3~9,got~restaurant,nsubj~nsubj:xcomp(INF),_,,O
has,O,3,got,aux,_,,O
got,O,3,got,ROOT,_,,O
to,O,9,restaurant,mark,_,,O
be,O,9,restaurant,cop,_,,O
the,O,9,restaurant,det,_,,O
best,B-OP,9,restaurant,amod,_,,OT-W\O-Path
japanese,O,9,restaurant,amod,_,,O
restaurant,O,3,got,xcomp,_,,O
in,O,14,area,case,_,,O
the,O,14,area,det,_,,O
new,O,14,area,amod,_,,O
york,O,14,area,compound,_,,O
area,O,9,restaurant,nmod:in,_,,O
.,O,3,got,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Plus,O,2,made,cc,_,,O
they,O,2,made,nsubj,_,,O
made,O,2,made,ROOT,_,,O
a,O,5,martini,det,_,,O
perfect,B-OP,5,martini,amod,_,,"5###[""OT"", ""amod^-1"", ""ASP""]"
martini,B-ASP,2,made,obj,_,,AT-Head
.,O,2,made,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Dessert,B-ASP,3,joke,nsubj,_,,AT-Head
is,O,3,joke,cop,_,,O
a,O,3,joke,det,_,,O
joke,B-OP,3,joke,ROOT,_,,"0###[""OT"", ""nsubj"", ""ASP""]"
...,O,3,joke,punct,_,. . .,O
dont,O,6,bother,compound,_,don ##t,O
bother,O,3,joke,appos,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,2,lady,det,_,,O
unfortunate,O,2,lady,amod,_,,O
lady,O,6,thought,nsubj,_,,O
next,O,5,us,case,_,,O
to,O,5,us,case,_,,O
us,O,2~2,lady~lady,nmod:next~nmod:to,_,,O
thought,O,6,thought,ROOT,_,,O
she,O,9~22,ordered~given,nsubj~nsubj,_,,O
had,O,9,ordered,aux,_,,O
ordered,O,6,thought,ccomp,_,,O
a,O,11,salad,det,_,,O
salad,B-ASP,9,ordered,obj,_,,AT-W\O-Path
(,O,9,ordered,punct,_,,O
including,O,14,asking,mark,_,,O
asking,O,9,ordered,xcomp,_,,O
for,O,17,dressing,case,_,,O
salad,B-ASP,17,dressing,compound,_,,AT-W\O-Path
dressing,I-ASP,14,asking,obl,_,,AT-W\O-Path
),O,9,ordered,punct,_,,O
and,O,22,given,cc,_,,O
was,O,22,given,aux:pass,_,,O
instead,O,22,given,advmod,_,,O
given,O,6~9,thought~ordered,ccomp~conj,_,,O
a,O,24,quesedilla,det,_,,O
quesedilla,B-ASP,22,given,obj,_,que ##sed ##illa,AT-W\O-Path
.,O,6,thought,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,recommend,nsubj,_,,O
'd,O,3,recommend,aux,_,' d,O
highly,O,3,recommend,advmod,_,,O
recommend,B-OP,3,recommend,ROOT,_,,"14###[""OT"", ""ccomp"", ""ASP""]"
it,O,3,recommend,obj,_,,O
for,O,8,occasion,case,_,,O
a,O,8,occasion,det,_,,O
special,O,8,occasion,amod,_,,O
occasion,O,3,recommend,obl,_,,O
--,O,3,recommend,punct,_,- -,O
it,O,11,provides,nsubj,_,,O
provides,O,3,recommend,ccomp,_,,O
and,O,14,setting,cc,_,,O
intimate,B-OP,14,setting,amod,_,,"14###[""OT"", ""amod^-1"", ""ASP""]"
setting,B-ASP,3~11,recommend~provides,ccomp~conj,_,,AT-Head
and,O,17,service,cc,_,,O
nice,B-OP,17,service,amod,_,,"17###[""OT"", ""amod^-1"", ""ASP""]"
service,B-ASP,11~3,provides~recommend,conj~ccomp,_,,AT-Head
.,O,3,recommend,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
(,O,2,ask,punct,_,,O
Always,O,2,ask,discourse,_,,O
ask,O,2,ask,ROOT,_,,O
the,O,4,bartender,det,_,,O
bartender,O,2,ask,obj,_,,O
for,O,8,beer,case,_,,O
the,O,8,beer,det,_,,O
SEASONAL,B-ASP,8,beer,amod,_,,AT-W\O-Path
beer,I-ASP,2,ask,obl,_,,AT-W\O-Path
!!!,O,2,ask,punct,_,! ! !,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Do,O,2,judge,aux,_,,O
n't,O,2,judge,advmod,_,n ' t,O
judge,O,2,judge,ROOT,_,,O
this,O,6,facie,det,_,,O
place,O,6,facie,compound,_,,O
prima,O,6,facie,compound,_,,O
facie,O,2,judge,obj,_,fa ##cie,O
",",O,2,judge,punct,_,,O
you,O,9~11~14,have~try~believe,nsubj~nsubj:xcomp(INF)~nsubj:xcomp(INF),_,,O
have,O,2,judge,parataxis,_,,O
to,O,11,try,mark,_,,O
try,O,9,have,xcomp,_,,O
it,O,11,try,expl,_,,O
to,O,14,believe,mark,_,,O
believe,O,11,try,xcomp,_,,O
it,O,14,believe,obj,_,,O
",",O,11,try,punct,_,,O
a,O,18,home,det,_,,O
home,O,19,away,obl:npmod,_,,O
away,O,11,try,advmod,_,,O
from,O,21,home,case,_,,O
home,O,11,try,obl,_,,O
for,O,25,heart,case,_,,O
the,O,25,heart,det,_,,O
literate,O,25,heart,amod,_,liter ##ate,O
heart,O,11,try,obl,_,,O
.,O,2,judge,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Oh,O,5,lie,discourse,_,,O
yes,O,0,Oh,discourse,_,,O
",",O,5,lie,punct,_,,O
and,O,5,lie,cc,_,,O
they,O,5,lie,nsubj,_,,O
lie,B-OP,5,lie,ROOT,_,,"13###[""OT"", ""advcl"", ""*"", ""ccomp"", ""ASP""]"
on,O,8,phone,case,_,,O
the,O,8,phone,det,_,,O
phone,O,5,lie,obl,_,,O
",",O,5,lie,punct,_,,O
claiming,O,5,lie,advcl,_,,O
they,O,13,seating,nsubj,_,,O
have,O,13,seating,aux,_,,O
seating,B-ASP,10,claiming,ccomp,_,,AT-Head
in,I-ASP,16,garden,case,_,,AT-Secondary
the,I-ASP,16,garden,det,_,,AT-Secondary
garden,I-ASP,13,seating,obl,_,,AT-Secondary
",",O,5,lie,punct,_,,O
then,O,25,available,advmod,_,,O
of,O,25,available,advmod,_,,O
course,O,19,of,fixed,_,,O
the,O,22,seats,det,_,,O
seats,B-ASP,25,available,nsubj,_,,AT-Head
are,O,25,available,cop,_,,O
not,O,25,available,advmod,_,,O
available,B-OP,5,lie,ccomp,_,,"22###[""OT"", ""nsubj"", ""ASP""]"
.,O,5,lie,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,dinner,det,_,,O
dinner,B-ASP,3,ok,nsubj,_,,AT-Head
was,O,3,ok,cop,_,,O
ok,B-OP,3,ok,ROOT,_,,"1###[""OT"", ""nsubj"", ""ASP""]"
",",O,3,ok,punct,_,,O
nothing,O,3,ok,parataxis,_,,O
I,O,8,have,nsubj,_,,O
would,O,8,have,aux,_,,O
have,O,5,nothing,acl:relcl,_,,O
again,O,8,have,advmod,_,,O
.,O,3,ok,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
All,O,2,money,det:predet,_,,O
the,O,2,money,det,_,,O
money,O,3,went,nsubj,_,,O
went,O,3,went,ROOT,_,,O
into,O,7,decoration,case,_,,O
the,O,7,decoration,det,_,,O
interior,B-ASP,7,decoration,amod,_,,AT-W\O-Path
decoration,I-ASP,3,went,obl,_,,AT-W\O-Path
",",O,3,went,punct,_,,O
none,O,12,went,nsubj,_,,O
of,O,11,it,case,_,,O
it,O,9,none,nmod:of,_,,O
went,O,3,went,parataxis,_,,O
to,O,15,chefs,case,_,,O
the,O,15,chefs,det,_,,O
chefs,B-ASP,12,went,obl,_,,AT-W\O-Path
.,O,3,went,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,4,impressed,nsubj,_,,O
were,O,4,impressed,cop,_,,O
less,O,4,impressed,advmod,_,,O
than,O,2,less,fixed,_,,O
impressed,O,4,impressed,ROOT,_,,O
.,O,4,impressed,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
(,O,1,2,punct,_,,O
2,O,4,custards,nummod,_,,O
),O,1,2,punct,_,,O
egg,O,4,custards,compound,_,,O
custards,O,4,custards,ROOT,_,cu ##star ##ds,O
and,O,7,buns,cc,_,,O
pork,O,7,buns,compound,_,,O
buns,O,4,custards,conj,_,bun ##s,O
at,O,10,bakery,case,_,,O
either,O,10,bakery,cc:preconj,_,,O
bakery,O,4,custards,nmod:at,_,,O
on,O,13,side,case,_,,O
west,O,13,side,amod,_,,O
side,O,4,custards,nmod:on,_,,O
of,O,16,street,case,_,,O
Mott,O,16,street,compound,_,mo ##tt,O
street,O,13,side,nmod:of,_,,O
just,O,18,south,advmod,_,,O
south,O,4,custards,advmod,_,,O
of,O,20,Canal,case,_,,O
Canal,O,18,south,obl,_,,O
.,O,4,custards,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,4,try,nsubj,_,,O
is,O,4,try,cop,_,,O
my,O,4,try,nmod:poss,_,,O
fourth,O,4,try,amod,_,,O
try,O,4,try,ROOT,_,,O
over,O,9,period,case,_,,O
a,O,9,period,det,_,,O
two,O,8,year,nummod,_,,O
year,O,9,period,compound,_,,O
period,O,4,try,nmod:over,_,,O
",",O,14,done,punct,_,,O
and,O,14,done,cc,_,,O
I,O,14,done,nsubj,_,,O
'm,O,14,done,cop,_,' m,O
done,O,4,try,conj,_,,O
.,O,4,try,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
instead,O,1,ordered,advmod,_,,O
ordered,O,1,ordered,ROOT,_,,O
an,O,5,beer,det,_,,O
ice,O,4,cold,compound,_,,O
cold,O,5,beer,amod,_,,O
beer,B-ASP,1,ordered,obj,_,,AT-W\O-Path
which,O,9,works,nsubj,_,,O
to,O,8,me,case,_,,O
me,O,6,which,nmod:to,_,,O
works,O,5,beer,acl:relcl,_,,O
with,O,11,indian,case,_,,O
indian,O,9,works,obl,_,,O
.,O,1,ordered,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,1,love,nsubj,_,,O
love,B-OP,1,love,ROOT,_,,"3###[""OT"", ""obj"", ""ASP""]"
the,O,3,food,det,_,,O
food,B-ASP,1,love,obj,_,,AT-Head
",",O,5,drinks,punct,_,,O
drinks,B-ASP,3~1,food~love,conj~obj,_,,AT-W\O-Path
",",O,8,atmosphere,punct,_,,O
and,O,8,atmosphere,cc,_,,O
atmosphere,B-ASP,3~1,food~love,conj~obj,_,,AT-W\O-Path
!,O,1,love,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,tried,nsubj,_,,O
recently,O,2,tried,advmod,_,,O
tried,O,2,tried,ROOT,_,,O
Suan,B-ASP,2,tried,obj,_,su ##an,AT-W\O-Path
and,O,6,thought,cc,_,,O
I,O,6,thought,nsubj,_,,O
thought,O,2,tried,conj,_,,O
that,O,10,great,mark,_,,O
it,O,10,great,nsubj,_,,O
was,O,10,great,cop,_,,O
great,B-OP,6,thought,ccomp,_,,OT-W\O-Path
.,O,2,tried,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Both,O,3,good,nsubj,_,,O
were,O,3,good,cop,_,,O
very,O,3,good,advmod,_,,O
good,B-OP,3,good,ROOT,_,,OT-W\O-Path
",",O,6,nothing,punct,_,,O
but,O,6,nothing,cc,_,,O
nothing,O,3,good,conj,_,,O
you,O,10,get,nsubj,_,,O
could,O,10,get,aux,_,,O
n't,O,10,get,advmod,_,n ' t,O
get,O,6,nothing,acl:relcl,_,,O
at,O,13,restaurant,case,_,,O
similar,O,13,restaurant,amod,_,,O
restaurant,O,10,get,obl,_,,O
.,O,3,good,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
My,O,1,friend,nmod:poss,_,,O
friend,O,2,devoured,nsubj,_,,O
devoured,B-OP,2,devoured,ROOT,_,dev ##oured,"4###[""OT"", ""obj"", ""ASP""]"
her,O,4,chicken,nmod:poss,_,,O
chicken,B-ASP,2,devoured,obj,_,,AT-Head
and,I-ASP,7,potatos,cc,_,,AT-Secondary
mashed,I-ASP,7,potatos,amod,_,mas ##hed,AT-Secondary
potatos,I-ASP,2,devoured,conj,_,potato ##s,AT-Secondary
.,O,2,devoured,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,2,gras,det,_,,O
foie,B-ASP,2,gras,compound,_,f ##oi ##e,AT-Secondary
gras,I-ASP,6~4,luscious~sweet,nsubj~nsubj,_,gr ##as,AT-Head
was,O,4,sweet,cop,_,,O
sweet,B-OP,4,sweet,ROOT,_,,"2###[""OT"", ""nsubj"", ""ASP""]"
and,O,6,luscious,cc,_,,O
luscious,B-OP,4,sweet,conj,_,lu ##sc ##ious,"2###[""OT"", ""nsubj"", ""ASP""]"
.,O,4,sweet,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Wait,B-ASP,1,staff,compound,_,,AT-Secondary
staff,I-ASP,4,unappreciative,nsubj,_,,AT-Head
is,O,4,unappreciative,cop,_,,O
blantently,O,4,unappreciative,advmod,_,b ##lan ##ten ##tly,O
unappreciative,B-OP,4,unappreciative,ROOT,_,una ##pp ##re ##cia ##tive,"1###[""OT"", ""nsubj"", ""ASP""]"
of,O,7,business,case,_,,O
your,O,7,business,nmod:poss,_,,O
business,O,4,unappreciative,obl,_,,O
but,O,12,pie,cc,_,,O
its,O,12,pie,nmod:poss,_,,O
the,O,12,pie,det,_,,O
best,B-OP,12,pie,amod,_,,"12###[""OT"", ""amod^-1"", ""ASP""]"
pie,B-ASP,4,unappreciative,conj,_,,AT-Head
on,O,15,UWS,case,_,,O
the,O,15,UWS,det,_,,O
UWS,O,12,pie,nmod:on,_,u ##ws,O
!,O,4,unappreciative,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Only,O,1,complaint,amod,_,,O
complaint,B-OP,8,cost,nsubj,_,,"8###[""OT"", ""nsubj^-1"", ""ASP""]"
would,O,8,cost,aux,_,,O
be,O,8,cost,cop,_,,O
that,O,8,cost,nsubj,_,,O
at,O,8,cost,case,_,,O
an,O,8,cost,det,_,,O
average,B-OP,8,cost,amod,_,,"8###[""OT"", ""amod^-1"", ""ASP""]"
cost,B-ASP,8,cost,ROOT,_,,AT-Head
of,O,10,$,case,_,,O
$,O,8,cost,nmod:of,_,,O
12,O,10,$,nummod,_,,O
-,O,13,$,case,_,,O
$,O,10,$,nmod:-,_,,O
15,O,13,$,nummod,_,,O
per,O,16,meal,case,_,,O
meal,B-ASP,13,$,nmod:per,_,,AT-W\O-Path
",",O,8,cost,punct,_,,O
I,O,25~23~20,worry~have~like,nsubj:xcomp(INF)~nsubj:xcomp(INF)~nsubj,_,,O
'd,O,20,like,aux,_,' d,O
like,O,8,cost,parataxis,_,,O
not,O,23,have,advmod,_,,O
to,O,23,have,mark,_,,O
have,O,20,like,xcomp,_,,O
to,O,25,worry,mark,_,,O
worry,B-OP,23,have,xcomp,_,,"29###[""OT"", ""advcl:about"", ""*"", ""obj"", ""ASP""]"
about,I-OP,27,finding,mark,_,,OT-Secondary
finding,O,25,worry,advcl:about,_,,O
a,O,29,seat,det,_,,O
seat,B-ASP,27,finding,obj,_,,AT-Head
!,O,8,cost,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,service,det,_,,O
service,B-ASP,3,spotty,nsubj,_,,AT-Head
is,O,3,spotty,cop,_,,O
spotty,B-OP,3,spotty,ROOT,_,spot ##ty,"1###[""OT"", ""nsubj"", ""ASP""]"
",",O,3,spotty,punct,_,,O
sometimes,O,7,friendly,advmod,_,,O
really,O,7,friendly,advmod,_,,O
friendly,B-OP,3,spotty,parataxis,_,,"1###[""OT"", ""parataxis^-1"", ""*"", ""nsubj"", ""ASP""]"
and,O,11,there,cc,_,,O
sometimes,O,10,barely,advmod,_,,O
barely,O,11,there,advmod,_,,O
there,O,3~7,spotty~friendly,parataxis~conj,_,,O
.,O,3,spotty,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,1,bring,nsubj,_,,O
bring,O,1,bring,ROOT,_,,O
in,O,4,party,case,_,,O
a,O,4,party,det,_,,O
party,O,1,bring,obl,_,,O
of,O,6,ten,case,_,,O
ten,O,4,party,nmod:of,_,,O
or,O,8,so,cc,_,,O
so,O,1,bring,advmod,_,,O
every,O,10,week,det,_,,O
week,O,1,bring,obl:tmod,_,,O
.,O,1,bring,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,recommend,nsubj,_,,O
highly,O,2,recommend,advmod,_,,O
recommend,B-OP,2,recommend,ROOT,_,,"5###[""OT"", ""obj"", ""ASP""]"
the,O,5,tacos,det,_,,O
fish,B-ASP,5,tacos,compound,_,,AT-Secondary
tacos,I-ASP,2,recommend,obj,_,ta ##cos,AT-Head
",",O,2,recommend,punct,_,,O
everything,O,10,ok,nsubj,_,,O
else,O,7,everything,amod,_,,O
was,O,10,ok,cop,_,,O
ok,O,2,recommend,parataxis,_,,O
.,O,2,recommend,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,2,menu,det,_,,O
sake,B-ASP,2,menu,compound,_,,AT-Secondary
menu,I-ASP,6,overlooked,nsubj:pass,_,,AT-Head
should,O,6,overlooked,aux,_,,O
not,O,6,overlooked,advmod,_,,O
be,O,6,overlooked,aux:pass,_,,O
overlooked,B-OP,6,overlooked,ROOT,_,,"2###[""OT"", ""nsubj:pass"", ""ASP""]"
!,O,6,overlooked,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Service,B-ASP,4~2,courteous~prompt,nsubj~nsubj,_,,AT-Head
was,O,2,prompt,cop,_,,O
prompt,B-OP,2,prompt,ROOT,_,,"0###[""OT"", ""nsubj"", ""ASP""]"
and,O,4,courteous,cc,_,,O
courteous,B-OP,2,prompt,conj,_,court ##eous,"0###[""OT"", ""nsubj"", ""ASP""]"
.,O,2,prompt,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,3,roll,det,_,,O
spicy,B-ASP,2,tuna,amod,_,,AT-Secondary
tuna,I-ASP,3,roll,compound,_,,AT-Secondary
roll,I-ASP,6,good,nsubj,_,,AT-Head
was,O,6,good,cop,_,,O
unusually,O,6,good,advmod,_,,O
good,B-OP,6,good,ROOT,_,,"3###[""OT"", ""nsubj"", ""ASP""]"
and,O,13,awesome,cc,_,,O
the,O,11,tempura,det,_,,O
rock,B-ASP,10,shrimp,compound,_,,AT-Secondary
shrimp,I-ASP,11,tempura,compound,_,,AT-Secondary
tempura,I-ASP,13,awesome,nsubj,_,te ##mp ##ura,AT-Head
was,O,13,awesome,cop,_,,O
awesome,B-OP,6,good,conj,_,,"11###[""OT"", ""nsubj"", ""ASP""]"
",",O,16,appetizer,punct,_,,O
great,B-OP,16,appetizer,amod,_,,"16###[""OT"", ""amod^-1"", ""ASP""]"
appetizer,B-ASP,13,awesome,nsubj,_,app ##eti ##zer,AT-Head
to,O,18,share,mark,_,,O
share,O,16,appetizer,acl:to,_,,O
!,O,6,good,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,16~3,be~mind-blowing,nsubj~nsubj,_,,O
's,O,3,mind-blowing,aux,_,' s,O
not,O,3,mind-blowing,advmod,_,,O
mind-blowing,B-OP,3,mind-blowing,ROOT,_,mind - blowing,"9###[""OT"", ""conj"", ""*"", ""cop"", ""ASP""]"
",",O,12,is,punct,_,,O
but,O,12,is,cc,_,,O
to,O,7,me,case,_,,O
me,O,12,is,obl,_,,O
",",O,12,is,punct,_,,O
thai,B-ASP,12,is,cop,_,,AT-Head
food,I-ASP,16~12,be~is,nsubj~nsubj,_,,AT-Secondary
never,O,12,is,advmod,_,,O
is,O,3,mind-blowing,conj,_,,O
and,O,16,be,cc,_,,O
never,O,16,be,advmod,_,,O
will,O,16,be,aux,_,,O
be,O,12~3,is~mind-blowing,conj:but~conj,_,,O
.,O,12,is,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Great,B-OP,1,food,amod,_,,"1###[""OT"", ""amod^-1"", ""ASP""]"
food,B-ASP,1,food,ROOT,_,,AT-Head
",",O,4,decor,punct,_,,O
great,B-OP,4,decor,amod,_,,"4###[""OT"", ""amod^-1"", ""ASP""]"
decor,B-ASP,1,food,conj,_,,AT-Head
",",O,7,service,punct,_,,O
great,B-OP,7,service,amod,_,,"7###[""OT"", ""amod^-1"", ""ASP""]"
service,B-ASP,1,food,conj,_,,AT-Head
.,O,1,food,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Really,O,1,cool,advmod,_,,O
cool,B-OP,2,stauff,amod,_,,"2###[""OT"", ""amod^-1"", ""ASP""]"
stauff,B-ASP,2,stauff,ROOT,_,st ##au ##ff,AT-Head
inside,O,2,stauff,advmod,_,,O
.,O,2,stauff,punct,_,,O
