TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,AUX_TASK
up,O,1,saw,compound:prt,_,,O
at,O,6,least,case,_,,O
least,O,7,one,nmod,_,,O
one,O,9,item,nummod,_,,O
frozen,O,9,item,amod,_,,O
item,O,1,saw,obj,_,,O
though,O,14,sure,mark,_,,O
I,O,14,sure,nsubj,_,,O
'm,O,14,sure,cop,_,' m,O
not,O,14,sure,advmod,_,,O
sure,O,9,item,advcl,_,,O
which,O,18,dish,det,_,,O
dim,B-ASP,17,sum,compound,_,,AT-W\O-Path
sum,I-ASP,18,dish,compound,_,,AT-W\O-Path
dish,I-ASP,14,sure,obj,_,,AT-W\O-Path
it,O,18,dish,nsubj,_,,O
was,O,18,dish,cop,_,,O
.,O,1,saw,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Great,B-OP,1,food,amod,_,,"1###[""OT"", ""amod^-1"", ""ASP""]"
food,B-ASP,1,food,ROOT,_,,AT-Head
but,O,6,dreadful,cc,_,,O
the,O,4,service,det,_,,O
service,B-ASP,6,dreadful,nsubj,_,,AT-W\O-Path
was,O,6,dreadful,cop,_,,O
dreadful,B-OP,1,food,conj,_,,"1###[""OT"", ""conj^-1"", ""ASP""]"
!,O,1,food,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,food,det,_,,O
food,B-ASP,4,good,nmod:poss,_,,AT-Head
's,O,1,food,case,_,' s,O
as,O,4,good,advmod,_,,O
good,B-OP,4,good,ROOT,_,,"1###[""OT"", ""nmod:poss"", ""ASP""]"
as,O,6,ever,case,_,,O
ever,O,4,good,obl,_,,O
.,O,4,good,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Saul,O,4,restaurant,nsubj,_,,O
is,O,4,restaurant,cop,_,,O
the,O,4,restaurant,det,_,,O
best,B-OP,4,restaurant,amod,_,,OT-W\O-Path
restaurant,O,4,restaurant,ROOT,_,,O
on,O,7,Street,case,_,,O
Smith,O,7,Street,compound,_,,O
Street,O,4,restaurant,nmod,_,,O
and,O,10,Brooklyn,cc,_,,O
in,O,10,Brooklyn,case,_,,O
Brooklyn,O,7,Street,conj,_,,O
.,O,4,restaurant,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
cirspy,O,3,pizza,amod,_,ci ##rs ##py,O
crust,B-OP,2,margherita,compound,_,,OT-W\O-Path
margherita,B-ASP,3,pizza,compound,_,mar ##gh ##eri ##ta,O
pizza,I-ASP,3,pizza,ROOT,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Cheese,B-ASP,1,plate,compound,_,,AT-Secondary
plate,I-ASP,5,delight,nsubj,_,,AT-Head
is,O,5,delight,cop,_,,O
a,O,5,delight,det,_,,O
varied,B-OP,5,delight,amod,_,,OT-Secondary
delight,I-OP,5,delight,ROOT,_,,"1###[""OT"", ""nsubj"", ""ASP""]"
and,O,8,bargain,cc,_,,O
great,B-OP,8,bargain,amod,_,,OT-Secondary
bargain,I-OP,5,delight,conj,_,,"1###[""OT"", ""conj^-1"", ""*"", ""nsubj"", ""ASP""]"
at,O,10,$,case,_,,O
$,O,5,delight,nmod,_,,O
10,O,10,$,nummod,_,,O
.,O,5,delight,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Gorgeous,B-OP,2,ideal,amod,_,,"1###[""OT"", ""amod^-1"", ""*"", ""compound"", ""ASP""]"
place,B-ASP,2,ideal,compound,_,,AT-Head
ideal,O,2,ideal,ROOT,_,,O
for,O,6,dinner,case,_,,O
a,O,6,dinner,det,_,,O
romantic,O,6,dinner,amod,_,,O
dinner,O,2,ideal,nmod,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
would,O,2,go,aux,_,,O
NOT,O,2,go,advmod,_,,O
go,O,2,go,ROOT,_,,O
back,O,2,go,advmod,_,,O
.,O,2,go,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,thought,nsubj,_,,O
thought,O,1,thought,ROOT,_,,O
this,O,3,place,det,_,,O
place,B-ASP,6,overrated,nsubj,_,,AT-Head
was,O,6,overrated,cop,_,,O
totally,O,6,overrated,advmod,_,,O
overrated,B-OP,1,thought,ccomp,_,over ##rated,"3###[""OT"", ""nsubj"", ""ASP""]"
.,O,1,thought,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,3,conversations,nsubj,_,,O
's,O,3,conversations,cop,_,' s,O
the,O,3,conversations,det,_,,O
conversations,O,3,conversations,ROOT,_,,O
that,O,5,make,nsubj,_,,O
make,O,3,conversations,acl:relcl,_,,O
this,O,5,make,obj,_,,O
a,O,9,place,det,_,,O
fun,B-OP,9,place,amod,_,,"9###[""OT"", ""amod^-1"", ""ASP""]"
place,B-ASP,5,make,obj,_,,AT-Head
to,O,11,be,mark,_,,O
be,O,9,place,acl,_,,O
.,O,3,conversations,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,5,staff,det,_,,O
well,B-OP,2,mannered,advmod,_,,"5###[""OT"", ""advmod^-1"", ""*"", ""amod^-1"", ""ASP""]"
mannered,O,5,staff,amod,_,manner ##ed,O
",",O,5,staff,punct,_,,O
pleasant,B-OP,5,staff,amod,_,,"5###[""OT"", ""amod^-1"", ""ASP""]"
staff,B-ASP,5,staff,ROOT,_,,AT-Head
that,O,8,has,obj,_,,O
Tony,O,8,has,nsubj,_,,O
has,O,5,staff,acl:relcl,_,,O
in,O,11,employ,case,_,,O
his,O,11,employ,nmod:poss,_,,O
employ,O,8,has,obl,_,,O
.,O,5,staff,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
You,O,4,disapointed,nsubj:pass,_,,O
will,O,4,disapointed,aux,_,,O
not,O,4,disapointed,advmod,_,,O
be,O,4,disapointed,aux:pass,_,,O
disapointed,B-OP,4,disapointed,ROOT,_,di ##sa ##point ##ed,OT-W\O-Path
at,O,6,all,case,_,,O
all,O,4,disapointed,obl,_,,O
.,O,4,disapointed,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Our,O,1,server,nmod:poss,_,,O
server,B-ASP,2,checked,nsubj,_,,AT-W\O-Path
checked,O,2,checked,ROOT,_,,O
on,O,4,us,case,_,,O
us,O,2,checked,obl,_,,O
maybe,O,6,twice,advmod,_,,O
twice,O,2,checked,advmod,_,,O
during,O,10,meal,case,_,,O
the,O,10,meal,det,_,,O
entire,O,10,meal,amod,_,,O
meal,B-ASP,2,checked,obl,_,,AT-W\O-Path
.,O,2,checked,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
When,O,2,sat,mark,_,,O
we,O,2,sat,nsubj,_,,O
sat,O,5,got,advcl,_,,O
",",O,5,got,punct,_,,O
we,O,5,got,nsubj,_,,O
got,O,5,got,ROOT,_,,O
great,B-OP,9,service,amod,_,,"9###[""OT"", ""amod^-1"", ""ASP""]"
and,O,8,fast,cc,_,,O
fast,B-OP,6,great,conj,_,,"9###[""OT"", ""conj^-1"", ""*"", ""amod^-1"", ""ASP""]"
service,B-ASP,5,got,obj,_,,AT-Head
.,O,5,got,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,menu,det,_,,O
menu,B-ASP,3,impressive,nsubj,_,,AT-Head
was,O,3,impressive,cop,_,,O
impressive,B-OP,3,impressive,ROOT,_,,"1###[""OT"", ""nsubj"", ""ASP""]"
with,O,5,selections,case,_,,O
selections,O,3,impressive,obl,_,,O
ranging,O,5,selections,acl,_,,O
from,O,9,burger,case,_,,O
a,O,9,burger,det,_,,O
burger,B-ASP,6,ranging,obl,_,,AT-W\O-Path
",",O,3,impressive,punct,_,,O
to,O,12,steak,mark,_,,O
steak,B-ASP,3,impressive,advcl,_,,AT-W\O-Path
",",O,12,steak,punct,_,,O
to,O,15,escargot,mark,_,,O
escargot,B-ASP,12,steak,advcl,_,es ##car ##go ##t,AT-W\O-Path
.,O,3,impressive,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Stumbled,O,0,Stumbled,ROOT,_,,O
upon,O,3,gem,case,_,,O
this,O,3,gem,det,_,,O
gem,O,0,Stumbled,obl,_,,O
of,O,7,place,case,_,,O
a,O,7,place,det,_,,O
pizza,O,7,place,compound,_,,O
place,O,3,gem,nmod,_,,O
and,O,12,going,cc,_,,O
I,O,12,going,nsubj,_,,O
will,O,12,going,aux,_,,O
be,O,12,going,aux,_,,O
going,O,0,Stumbled,conj,_,,O
back,O,14,frequently,advmod,_,,O
frequently,O,12,going,advmod,_,,O
.,O,0,Stumbled,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
You,O,2,try,nsubj,_,,O
must,O,2,try,aux,_,,O
try,O,2,try,ROOT,_,,O
the,O,5,soup,det,_,,O
garlic,B-ASP,5,soup,compound,_,,AT-W\O-Path
soup,I-ASP,2,try,obj,_,,AT-W\O-Path
!,O,2,try,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
While,O,3,enjoyed,mark,_,,O
we,O,3,enjoyed,nsubj,_,,O
thoroughly,O,3,enjoyed,advmod,_,,O
enjoyed,B-OP,9,annoying,advcl,_,,"5###[""OT"", ""obj"", ""ASP""]"
the,O,5,food,det,_,,O
food,B-ASP,3,enjoyed,obj,_,,AT-Head
",",O,9,annoying,punct,_,,O
it,O,9,annoying,nsubj,_,,O
was,O,9,annoying,aux,_,,O
annoying,B-OP,9,annoying,ROOT,_,,"5###[""OT"", ""advcl"", ""*"", ""obj"", ""ASP""]"
to,O,11,scream,mark,_,,O
scream,O,9,annoying,xcomp,_,,O
across,O,14,table,case,_,,O
the,O,14,table,det,_,,O
table,O,11,scream,obl,_,,O
for,O,16,conversation,case,_,,O
conversation,O,11,scream,obl,_,,O
.,O,9,annoying,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,sushi,det,_,,O
sushi,B-ASP,3,cut,nsubj:pass,_,su ##shi,AT-Head
is,O,3,cut,aux:pass,_,,O
cut,O,3,cut,ROOT,_,,O
in,O,5,blocks,case,_,,O
blocks,O,3,cut,obl,_,,O
bigger,B-OP,3,cut,xcomp,_,,"1###[""OT"", ""xcomp^-1"", ""*"", ""nsubj:pass"", ""ASP""]"
than,O,10,phone,case,_,,O
my,O,10,phone,nmod:poss,_,,O
cell,O,10,phone,compound,_,,O
phone,O,6,bigger,obl,_,,O
.,O,3,cut,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
After,O,1,dinner,case,_,,O
dinner,O,3,take,obl,_,,O
",",O,3,take,punct,_,,O
take,O,3,take,ROOT,_,,O
your,O,5,date,nmod:poss,_,,O
date,O,3,take,obj,_,,O
to,O,10,floor,case,_,,O
the,O,10,floor,det,_,,O
HUGE,B-OP,10,floor,amod,_,,"10###[""OT"", ""amod^-1"", ""ASP""]"
dance,B-ASP,10,floor,compound,_,,AT-Secondary
floor,I-ASP,3,take,obl,_,,AT-Head
",",O,10,floor,punct,_,,O
probably,O,13,one,advmod,_,,O
one,O,10,floor,appos,_,,O
of,O,16,biggest,case,_,,O
the,O,16,biggest,det,_,,O
biggest,B-OP,13,one,nmod,_,,"10###[""OT"", ""nmod^-1"", ""*"", ""appos^-1"", ""ASP""]"
you,O,19,see,nsubj,_,,O
'll,O,19,see,aux,_,' ll,O
see,O,3,take,acl:relcl,_,,O
in,O,21,NY,case,_,,O
NY,O,19,see,obl,_,,O
.,O,3,take,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
There,O,1,are,expl,_,,O
are,O,1,are,ROOT,_,,O
other,O,4,restaurants,amod,_,,O
Vietnamese,O,4,restaurants,amod,_,,O
restaurants,O,1,are,nsubj,_,,O
in,O,8,area,case,_,,O
the,O,8,area,det,_,,O
chinatown,O,8,area,amod,_,,O
area,O,4,restaurants,nmod,_,,O
and,O,12,forget,cc,_,,O
you,O,12,forget,nsubj,_,,O
can,O,12,forget,aux,_,,O
forget,O,1,are,conj,_,,O
about,O,14,those,case,_,,O
those,O,12,forget,obl,_,,O
.,O,1,are,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Even,O,5,evenings,advmod,_,,O
after,O,5,evenings,case,_,,O
a,O,5,evenings,det,_,,O
few,O,5,evenings,amod,_,,O
bad,O,5,evenings,amod,_,,O
evenings,O,10,keep,obl,_,,O
at,O,7,Bardolino,case,_,,O
Bardolino,O,5,evenings,nmod,_,bard ##olin ##o,O
",",O,10,keep,punct,_,,O
I,O,10,keep,nsubj,_,,O
keep,O,10,keep,ROOT,_,,O
coming,O,10,keep,xcomp,_,,O
back,O,11,coming,advmod,_,,O
.,O,10,keep,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
A,O,1,mix,det,_,,O
mix,O,1,mix,ROOT,_,,O
of,O,6,residents,case,_,,O
students,O,6,residents,compound,_,,O
and,O,5,area,cc,_,,O
area,O,3,students,conj,_,,O
residents,O,1,mix,nmod,_,,O
crowd,O,1,mix,acl,_,,O
into,O,10,narrow,case,_,,O
this,O,10,narrow,det,_,,O
narrow,O,7,crowd,obl,_,,O
",",O,1,mix,punct,_,,O
barely,O,13,there,advmod,_,,O
there,O,1,mix,advmod,_,,O
space,B-ASP,1,mix,conj,_,,AT-Head
for,O,20,treats,case,_,,O
its,O,20,treats,nmod:poss,_,,O
quick,B-OP,20,treats,amod,_,,"14###[""OT"", ""amod^-1"", ""*"", ""nmod^-1"", ""ASP""]"
",",O,20,treats,punct,_,,O
tasty,B-OP,20,treats,amod,_,ta ##sty,"14###[""OT"", ""amod^-1"", ""*"", ""nmod^-1"", ""ASP""]"
treats,O,14,space,nmod,_,,O
at,O,23,prices,case,_,,O
dirt-cheap,B-OP,23,prices,amod,_,dirt - cheap,"23###[""OT"", ""amod^-1"", ""ASP""]"
prices,B-ASP,20,treats,nmod,_,,AT-Head
.,O,14,space,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Example,O,3,soup,nsubj,_,,O
is,O,3,soup,cop,_,,O
the,O,3,soup,det,_,,O
soup,B-ASP,3,soup,ROOT,_,,AT-W\O-Path
which,O,8,oz,nsubj,_,,O
was,O,8,oz,cop,_,,O
about,O,7,6,advmod,_,,O
6,O,8,oz,nummod,_,,O
oz,O,3,soup,acl:relcl,_,,O
for,O,12,dollars,case,_,,O
$,O,12,dollars,compound,_,,O
12,O,10,$,nummod,_,,O
dollars,O,8,oz,obl,_,,O
and,O,15,mushrooms,cc,_,,O
the,O,15,mushrooms,det,_,,O
mushrooms,B-ASP,3,soup,conj,_,,AT-W\O-Path
where,O,17,$,advmod,_,,O
$,O,15,mushrooms,acl:relcl,_,,O
12,O,17,$,nummod,_,,O
for,O,21,1oz,case,_,,O
about,O,21,1oz,case,_,,O
1oz,O,17,$,nmod,_,1 ##oz,O
.,O,3,soup,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Has,O,6,local,cop,_,,O
the,O,2,warmth,det,_,,O
warmth,O,6,local,nsubj,_,,O
of,O,5,family,case,_,,O
a,O,5,family,det,_,,O
family,O,2,warmth,nmod,_,,O
local,O,6,local,ROOT,_,,O
yet,O,12,place,cc,_,,O
it,O,12,place,nsubj,_,,O
is,O,12,place,cop,_,,O
a,O,12,place,det,_,,O
great,B-OP,12,place,amod,_,,"12###[""OT"", ""amod^-1"", ""ASP""]"
place,B-ASP,6,local,conj,_,,AT-Head
to,O,14,watch,mark,_,,O
watch,O,12,place,acl,_,,O
sporting,O,14,watch,xcomp,_,,O
events,O,15,sporting,obj,_,,O
.,O,6,local,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
On,O,2,recommendation,case,_,,O
the,O,2,recommendation,det,_,,O
recommendation,O,8,checked,obl,_,,O
of,O,5,friend,case,_,,O
a,O,5,friend,det,_,,O
friend,O,2,recommendation,nmod,_,,O
",",O,8,checked,punct,_,,O
I,O,8,checked,nsubj,_,,O
checked,O,8,checked,ROOT,_,,O
out,O,8,checked,compound:prt,_,,O
Arezzo,O,8,checked,obj,_,are ##zzo,O
with,O,13,wife,case,_,,O
my,O,13,wife,nmod:poss,_,,O
wife,O,8,checked,obl,_,,O
.,O,8,checked,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,4,Thai,nsubj,_,,O
just,O,4,Thai,advmod,_,,O
was,O,4,Thai,cop,_,,O
n't,O,4,Thai,advmod,_,n ' t,O
Thai,O,4,Thai,ROOT,_,,O
.,O,4,Thai,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Best,B-OP,1,drumsticks,amod,_,,"1###[""OT"", ""amod^-1"", ""ASP""]"
drumsticks,B-ASP,1,drumsticks,ROOT,_,drums ##tick ##s,AT-Head
over,I-ASP,3,rice,case,_,,AT-Secondary
rice,I-ASP,1,drumsticks,nmod,_,,AT-Secondary
and,O,7,soup,cc,_,,O
sour,B-ASP,7,soup,amod,_,,AT-W\O-Path
spicy,I-ASP,7,soup,amod,_,,AT-W\O-Path
soup,I-ASP,3,rice,conj,_,,AT-W\O-Path
in,O,9,town,case,_,,O
town,O,1,drumsticks,nmod,_,,O
!,O,1,drumsticks,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
When,O,5,arrived,mark,_,,O
the,O,3,course,det,_,,O
main,O,3,course,amod,_,,O
course,O,5,arrived,nsubj,_,,O
finally,O,5,arrived,advmod,_,,O
arrived,O,15,missing,advcl,_,,O
(,O,8,45mins,punct,_,,O
another,O,8,45mins,det,_,,O
45mins,O,5,arrived,appos,_,45 ##mins,O
),O,8,45mins,punct,_,,O
half,O,15,missing,nsubj,_,,O
of,O,13,order,case,_,,O
our,O,13,order,nmod:poss,_,,O
order,O,10,half,nmod,_,,O
was,O,15,missing,cop,_,,O
missing,O,15,missing,ROOT,_,,O
.,O,15,missing,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,5,restaurants,nsubj,_,,O
have,O,5,restaurants,aux,_,,O
been,O,5,restaurants,cop,_,,O
in,O,5,restaurants,case,_,,O
many,O,5,restaurants,amod,_,,O
restaurants,O,5,restaurants,ROOT,_,,O
all,O,9,city,advmod,_,,O
over,O,9,city,case,_,,O
the,O,9,city,det,_,,O
city,O,5,restaurants,nmod,_,,O
and,O,13,Steakhouse,cc,_,,O
Roth,O,13,Steakhouse,nmod:poss,_,,O
's,O,11,Roth,case,_,' s,O
Steakhouse,O,16,become,nsubj,_,steak ##house,O
has,O,16,become,aux,_,,O
quickly,O,16,become,advmod,_,,O
become,O,5,restaurants,conj,_,,O
one,O,16,become,xcomp,_,,O
of,O,20,favorites,case,_,,O
my,O,20,favorites,nmod:poss,_,,O
favorites,B-OP,17,one,nmod,_,,OT-W\O-Path
.,O,5,restaurants,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
They,O,1,charge,nsubj,_,,O
charge,O,1,charge,ROOT,_,,O
$,O,1,charge,obj,_,,O
6.00,O,2,$,nummod,_,6 . 00,O
for,O,5,rice,case,_,,O
rice,B-ASP,1,charge,obl,_,,AT-W\O-Path
.,O,1,charge,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
If,O,2,were,mark,_,,O
we,O,2,were,nsubj,_,,O
were,O,14,miss,advcl,_,,O
to,O,4,move,mark,_,,O
move,O,2,were,xcomp,_,,O
from,O,9,side,case,_,,O
the,O,9,side,det,_,,O
upper,O,9,side,amod,_,,O
east,O,9,side,compound,_,,O
side,O,4,move,obl,_,,O
",",O,14,miss,punct,_,,O
we,O,14,miss,nsubj,_,,O
would,O,14,miss,aux,_,,O
genuinely,O,14,miss,advmod,_,,O
miss,O,14,miss,ROOT,_,,O
this,O,16,restaurant,det,_,,O
restaurant,O,14,miss,obj,_,,O
.,O,14,miss,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
