TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,AUX_TASK
on,O,9,lets,case,_,,O
creative,O,9,lets,amod,_,,O
lets,O,6,sync,nmod,_,,O
you,O,11,review,nsubj,_,,O
review,O,9,lets,acl:relcl,_,,O
the,O,13,songs,det,_,,O
songs,O,11,review,obj,_,,O
before,O,16,begins,mark,_,,O
it,O,16,begins,nsubj,_,,O
begins,O,11,review,advcl,_,,O
its,O,18,transfer,nmod:poss,_,,O
transfer,O,16,begins,obj,_,,O
.,O,11,review,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
not,O,1,sure,advmod,_,,O
sure,O,1,sure,ROOT,_,,O
",",O,1,sure,punct,_,,O
if,O,8,know,mark,_,,O
customer,O,5,rep.,compound,_,,O
rep.,O,8,know,nsubj,_,rep .,O
did,O,8,know,aux,_,,O
not,O,8,know,advmod,_,,O
know,O,16,new,advcl,_,,O
the,O,10,product,det,_,,O
product,O,8,know,obj,_,,O
exactly,O,8,know,advmod,_,,O
",",O,16,new,punct,_,,O
it,O,16,new,nsubj,_,,O
is,O,16,new,cop,_,,O
still,O,16,new,advmod,_,,O
new,O,1,sure,parataxis,_,,O
or,O,20,give,cc,_,,O
they,O,20,give,nsubj,_,,O
just,O,20,give,advmod,_,,O
give,O,16,new,conj,_,,O
an,O,22,anser,det,_,,O
anser,O,20,give,obj,_,an ##ser,O
which,O,26,like,obj,_,,O
users,O,26,like,nsubj,_,,O
would,O,26,like,aux,_,,O
like,O,22,anser,acl:relcl,_,,O
to,O,28,hear,mark,_,,O
hear,O,26,like,xcomp,_,,O
.,O,1,sure,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
also,O,5,freezes,advmod,_,,O
",",O,5,freezes,punct,_,,O
the,O,3,player,det,_,,O
player,O,5,freezes,nsubj,_,,O
sometimes,O,5,freezes,advmod,_,,O
freezes,B-ASP,5,freezes,ROOT,_,freeze ##s,AT-Head
",",O,5,freezes,punct,_,,O
not,O,5,freezes,advmod,_,,O
a,O,11,problem,det,_,,O
very,O,10,big,advmod,_,,O
big,O,11,problem,amod,_,,O
problem,O,5,freezes,obj,_,,O
",",O,17,annoying,punct,_,,O
but,O,17,annoying,cc,_,,O
can,O,17,annoying,aux,_,,O
also,O,17,annoying,advmod,_,,O
be,O,17,annoying,cop,_,,O
annoying,B-OP,5,freezes,conj,_,,"5###[""OT"", ""conj^-1"", ""ASP""]"
.,O,5,freezes,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
so,O,1,much,advmod,_,,O
much,O,2,packed,advmod,_,,O
packed,O,2,packed,ROOT,_,,O
in,O,6,case,case,_,,O
a,O,6,case,det,_,,O
small,O,6,case,amod,_,,O
case,B-ASP,2,packed,obl,_,,AT-Head
and,O,9,affordable,cc,_,,O
very,O,9,affordable,advmod,_,,O
affordable,B-OP,2,packed,conj,_,,"6###[""OT"", ""conj^-1"", ""*"", ""obl"", ""ASP""]"
!,O,2,packed,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
as,O,2,4mp,case,_,,O
its,O,2,4mp,nmod:poss,_,,O
4mp,O,6,need,obl,_,4 ##mp,O
",",O,6,need,punct,_,,O
you,O,6,need,nsubj,_,,O
might,O,6,need,aux,_,,O
need,O,6,need,ROOT,_,,O
bigger,O,8,storage,amod,_,,O
storage,O,6,need,obj,_,,O
to,O,10,store,mark,_,,O
store,O,8,storage,acl,_,,O
high,O,12,quality,amod,_,,O
quality,O,13,images,compound,_,,O
images,O,10,store,obj,_,,O
and,O,16,movies,cc,_,,O
recording,O,16,movies,compound,_,,O
movies,O,13,images,conj,_,,O
(,O,20,record,punct,_,,O
you,O,20,record,nsubj,_,,O
can,O,20,record,aux,_,,O
record,O,6,need,parataxis,_,,O
3,O,22,minutes,nummod,_,,O
minutes,O,20,record,obj,_,,O
of,O,24,video,case,_,,O
video,O,22,minutes,nmod,_,,O
),O,20,record,punct,_,,O
.,O,6,need,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
these,O,1,problems,det,_,,O
problems,O,3,consistent,nsubj,_,,O
were,O,3,consistent,cop,_,,O
consistent,O,3,consistent,ROOT,_,,O
",",O,8,present,punct,_,,O
and,O,8,present,cc,_,,O
also,O,8,present,advmod,_,,O
not,O,8,present,advmod,_,,O
present,O,3,consistent,conj,_,,O
on,O,12,player,case,_,,O
another,O,12,player,det,_,,O
dvd,O,12,player,amod,_,,O
player,O,8,present,obl,_,,O
.,O,3,consistent,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
get,O,0,get,ROOT,_,,O
cheaper,O,2,panasonics,amod,_,,O
panasonics,O,0,get,obj,_,pan ##as ##onic ##s,O
or,O,4,toshibas,cc,_,,O
toshibas,O,2,panasonics,conj,_,to ##shi ##bas,O
or,O,7,sonys,cc,_,,O
even,O,7,sonys,advmod,_,,O
sonys,O,2,panasonics,conj,_,sony ##s,O
.,O,0,get,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,4,xtra,det,_,,O
creative,O,2,labs,amod,_,,O
labs,O,4,xtra,compound,_,,O
zen,O,4,xtra,amod,_,,O
xtra,O,5,has,nsubj,_,x ##tra,O
has,O,5,has,ROOT,_,,O
all,O,8,features,det:predet,_,,O
the,O,8,features,det,_,,O
features,B-ASP,5,has,obj,_,,AT-W\O-Path
the,O,10,i-pod,det,_,,O
i-pod,O,11,has,nsubj,_,i - pod,O
has,O,8,features,acl:relcl,_,,O
and,O,15,get,cc,_,,O
if,O,15,get,mark,_,,O
you,O,15,get,nsubj,_,,O
get,O,5,has,conj,_,,O
if,O,21,going,mark,_,,O
from,O,21,going,case,_,,O
amazon,O,21,going,advmod,_,,O
your,O,21,going,nmod:poss,_,,O
only,O,21,going,advmod,_,,O
going,O,15,get,advcl,_,,O
to,O,23,pay,mark,_,,O
pay,O,21,going,xcomp,_,,O
$,O,23,pay,obj,_,,O
300,O,24,$,nummod,_,,O
for,O,29,player,case,_,,O
this,O,29,player,det,_,,O
great,B-OP,29,player,amod,_,,"29###[""OT"", ""amod^-1"", ""ASP""]"
player,B-ASP,23,pay,obl,_,,AT-Head
.,O,5,has,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
there,O,1,are,expl,_,,O
are,O,1,are,ROOT,_,,O
n't,O,1,are,advmod,_,n ' t,O
many,O,4,reviews,amod,_,,O
reviews,O,1,are,nsubj,_,,O
for,O,8,ihp,case,_,,O
the,O,8,ihp,det,_,,O
iriver,O,8,ihp,compound,_,ir ##iver,O
ihp,O,4,reviews,nmod,_,i ##hp,O
.,O,1,are,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
there,O,1,is,expl,_,,O
is,O,1,is,ROOT,_,,O
no,O,3,way,det,_,,O
way,O,1,is,nsubj,_,,O
the,O,5,battery,det,_,,O
battery,B-ASP,7,lasts,nsubj,_,,AT-W\O-Path
supplied,O,5,battery,acl,_,,O
lasts,O,3,way,acl:relcl,_,,O
14,O,9,hours,nummod,_,,O
hours,O,7,lasts,obl:tmod,_,,O
!,O,1,is,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
have,O,1,used,aux,_,,O
used,O,1,used,ROOT,_,,O
it,O,1,used,obj,_,,O
frequently,O,1,used,advmod,_,,O
and,O,6,had,cc,_,,O
have,O,6,had,aux,_,,O
had,O,1,used,conj,_,,O
no,O,8,problems,det,_,,O
problems,O,6,had,obj,_,,O
.,O,1,used,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
negative,O,1,points,amod,_,,O
points,O,1,points,ROOT,_,,O
:,O,1,points,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,possibilities,det,_,,O
possibilities,O,35,endless,nsubj,_,,O
with,O,3,auto,case,_,,O
auto,B-ASP,1,possibilities,nmod,_,,AT-Head
",",O,5,manual,punct,_,,O
manual,B-ASP,3,auto,conj,_,,AT-W\O-Path
",",O,14,mode,punct,_,,O
and,O,14,mode,cc,_,,O
the,O,14,mode,det,_,,O
very,O,10,helpful,advmod,_,,O
helpful,O,14,mode,amod,_,,O
"""",O,12,scene,punct,_,,O
scene,O,14,mode,compound,_,,O
"""",O,12,scene,punct,_,,O
mode,O,3,auto,conj,_,,O
",",O,1,possibilities,punct,_,,O
which,O,17,offers,nsubj,_,,O
offers,O,1,possibilities,acl:relcl,_,,O
11,O,21,settings,nummod,_,,O
optimized,O,21,settings,amod,_,opt ##imi ##zed,O
situational,O,21,settings,amod,_,situation ##al,O
settings,O,17,offers,obj,_,,O
like,O,23,portrait,case,_,,O
portrait,O,21,settings,nmod,_,,O
",",O,25,landscape,punct,_,,O
landscape,O,23,portrait,conj,_,,O
",",O,27,beach,punct,_,,O
beach,O,23,portrait,conj,_,,O
/,O,29,snow,punct,_,,O
snow,O,23,portrait,conj,_,,O
",",O,31,sunset,punct,_,,O
sunset,O,23,portrait,conj,_,,O
etc.,O,23,portrait,conj,_,etc .,O
",",O,35,endless,punct,_,,O
are,O,35,endless,cop,_,,O
endless,B-OP,35,endless,ROOT,_,,"3###[""OT"", ""nsubj"", ""*"", ""nmod"", ""ASP""]"
.,O,35,endless,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,3,elphs,det,_,,O
little,O,3,elphs,amod,_,,O
digital,O,3,elphs,amod,_,,O
elphs,O,9,cameras,nsubj,_,el ##phs,O
were,O,9,cameras,cop,_,,O
the,O,9,cameras,det,_,,O
best-designed,O,9,cameras,amod,_,best - designed,O
",",O,9,cameras,punct,_,,O
most-elegant,O,9,cameras,amod,_,most - elegant,O
cameras,O,9,cameras,ROOT,_,,O
until,O,12,g3,case,_,,O
the,O,12,g3,det,_,,O
g3,O,9,cameras,nmod,_,g ##3,O
came,O,9,cameras,parataxis,_,,O
along,O,13,came,advmod,_,,O
and,O,16,squashed,cc,_,,O
squashed,O,13,came,conj,_,squash ##ed,O
them,O,16,squashed,obj,_,,O
.,O,9,cameras,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
after,O,1,using,mark,_,,O
using,O,11,play,advcl,_,,O
it,O,1,using,obj,_,,O
for,O,6,month,case,_,,O
just,O,6,month,advmod,_,,O
a,O,6,month,det,_,,O
month,O,1,using,obl,_,,O
",",O,11,play,punct,_,,O
i,O,11,play,nsubj,_,,O
could,O,11,play,aux,_,,O
not,O,11,play,advmod,_,,O
play,B-ASP,11,play,ROOT,_,,AT-W\O-Path
any,O,13,dvd,det,_,,O
dvd,O,11,play,obj,_,,O
.,O,11,play,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
maybe,O,3,good,advmod,_,,O
it,O,3,good,expl,_,,O
's,O,3,good,cop,_,' s,O
good,O,3,good,ROOT,_,,O
for,O,5,tvs,case,_,,O
tvs,O,3,good,obl,_,tv ##s,O
with,O,3,good,csubj,_,,O
not,O,11,settings,advmod,_,,O
so,O,9,good,advmod,_,,O
good,O,11,settings,amod,_,,O
color,O,11,settings,compound,_,,O
settings,O,6,with,xcomp,_,,O
",",O,15,good,punct,_,,O
but,O,15,good,cc,_,,O
not,O,15,good,advmod,_,,O
good,O,3,good,conj,_,,O
for,O,18,tv,case,_,,O
my,O,18,tv,nmod:poss,_,,O
tv,O,15,good,obl,_,,O
that,O,21,has,nsubj,_,,O
already,O,21,has,advmod,_,,O
has,O,18,tv,acl:relcl,_,,O
very,O,23,vibrant,advmod,_,,O
vibrant,O,24,pictures,amod,_,,O
pictures,O,21,has,obj,_,,O
.,O,3,good,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
if,O,3,bring,mark,_,,O
this,O,2,doesnt,det,_,,O
doesnt,O,3,bring,nsubj,_,doesn ##t,O
bring,O,8,try,advcl,_,,O
back,O,3,bring,advmod,_,,O
the,O,6,picture,det,_,,O
picture,O,3,bring,obj,_,,O
",",O,8,try,punct,_,,O
try,O,8,try,ROOT,_,,O
pressing,O,8,try,xcomp,_,,O
this,O,11,button,det,_,,O
button,O,9,pressing,obj,_,,O
without,O,13,playing,mark,_,,O
playing,O,9,pressing,advcl,_,,O
a,O,15,dvd,det,_,,O
dvd,O,13,playing,obj,_,,O
.,O,8,try,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
yet,O,3,gotten,cc,_,,O
they,O,3,gotten,nsubj,_,,O
've,O,3,gotten,aux,_,' ve,O
gotten,O,3,gotten,ROOT,_,,O
rid,O,3,gotten,obj,_,,O
of,O,6,most,case,_,,O
most,O,4,rid,obl,_,,O
of,O,9,languages,case,_,,O
the,O,9,languages,det,_,,O
languages,O,6,most,obl,_,,O
that,O,15,phone,nsubj,_,,O
should,O,15,phone,aux,_,,O
be,O,15,phone,cop,_,,O
in,O,15,phone,case,_,,O
the,O,15,phone,det,_,,O
phone,O,6,most,acl:relcl,_,,O
",",O,6,most,punct,_,,O
including,O,18,italian,case,_,,O
italian,O,6,most,nmod,_,,O
",",O,20,german,punct,_,,O
german,O,18,italian,conj,_,,O
",",O,23,dutch,punct,_,,O
and,O,23,dutch,cc,_,,O
dutch,O,18,italian,conj,_,,O
.,O,3,gotten,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,machine,det,_,,O
machine,B-ASP,4,light,nsubj,_,,AT-Head
is,O,4,light,cop,_,,O
very,O,4,light,advmod,_,,O
light,B-OP,4,light,ROOT,_,,"1###[""OT"", ""nsubj"", ""ASP""]"
and,O,6,slim,cc,_,,O
slim,B-OP,4,light,conj,_,,"1###[""OT"", ""conj^-1"", ""*"", ""nsubj"", ""ASP""]"
and,O,8,fits,cc,_,,O
fits,B-ASP,4,light,conj,_,,AT-Head
nicely,B-OP,8,fits,advmod,_,,"8###[""OT"", ""advmod^-1"", ""ASP""]"
into,O,13,stand,case,_,,O
my,O,13,stand,nmod:poss,_,,O
tv,O,13,stand,compound,_,,O
stand,O,8,fits,nmod,_,,O
.,O,4,light,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,1,camera,det,_,,O
camera,B-ASP,2,has,nsubj,_,,AT-W\O-Path
has,O,2,has,ROOT,_,,O
canon,O,6,colorimetry,nmod:poss,_,,O
's,O,3,canon,case,_,' s,O
great,B-OP,6,colorimetry,amod,_,,"6###[""OT"", ""amod^-1"", ""ASP""]"
colorimetry,B-ASP,2,has,obj,_,color ##ime ##try,AT-Head
",",O,16,what,punct,_,,O
plus,O,16,what,cc,_,,O
what,O,16,what,nsubj,_,,O
you,O,11,see,nsubj,_,,O
see,O,9,what,acl:relcl,_,,O
in,O,14,lcd,case,_,,O
the,O,14,lcd,det,_,,O
lcd,O,11,see,obl,_,,O
is,O,16,what,cop,_,,O
what,O,2,has,conj,_,,O
you,O,18,get,nsubj,_,,O
get,O,16,what,acl:relcl,_,,O
.,O,2,has,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
if,O,2,bring,mark,_,,O
you,O,2,bring,nsubj,_,,O
bring,O,2,bring,ROOT,_,,O
up,O,2,bring,compound:prt,_,,O
an,O,5,album,det,_,,O
album,O,2,bring,obj,_,,O
",",O,9,hate,punct,_,,O
but,O,9,hate,cc,_,,O
absolutely,O,9,hate,advmod,_,,O
hate,O,2,bring,conj,_,,O
some,O,9,hate,obj,_,,O
of,O,13,tracks,case,_,,O
the,O,13,tracks,det,_,,O
tracks,O,10,some,nmod,_,,O
",",O,9,hate,punct,_,,O
the,O,16,zen,det,_,,O
zen,O,18,allow,nsubj,_,,O
will,O,18,allow,aux,_,,O
allow,O,9,hate,ccomp,_,,O
you,O,18,allow,obj,_,,O
to,O,21,delete,mark,_,,O
delete,B-ASP,18,allow,xcomp,_,del ##ete,AT-W\O-Path
that,O,21,delete,obj,_,,O
from,O,26,order,case,_,,O
the,O,26,order,det,_,,O
playing,O,26,order,amod,_,,O
order,O,21,delete,obl,_,,O
.,O,2,bring,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,remote,det,_,,O
remote,B-ASP,5,hard,nsubj,_,,AT-Head
is,O,5,hard,cop,_,,O
a,O,4,little,det,_,,O
little,O,5,hard,obl:npmod,_,,O
hard,B-OP,5,hard,ROOT,_,,"1###[""OT"", ""nsubj"", ""ASP""]"
to,O,7,understand,mark,_,,O
understand,B-ASP,5,hard,ccomp,_,,AT-W\O-Path
.,O,5,hard,punct,_,,O
_,_,_,_,_,_,_
