TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
other,O,_,_,_,JJ,
battery-powered,O,_,_,_,JJ,battery - powered
appliance,O,15~17~14~16,any~battery-powered~like~other,BV~compound~ARG2~ARG1,NN,app ##lian ##ce
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
a,O,_,_,_,DT,
similarily,O,_,_,_,RB,similar ##ily
priced,O,1,similarily,ARG1,VBN,
15gb,O,_,_,_,JJ,15 ##gb
ipod,O,8~0~3~2,been~a~15gb~priced,ARG1~BV~compound~ARG2,NN,
would,O,6,n't,neg,MD,
n't,O,6,n't,ROOT,VB,n ' t
have,O,_,_,_,_,
been,O,5,would,ARG1,VBN,
nearly,O,_,_,_,RB,
enough,O,9,nearly,ARG1,JJ,
room,O,8~10,been~enough,ARG2~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
for,O,_,_,_,IN,
the,O,_,_,_,DT,
money,O,_,_,_,NN,
apex,O,2,money,compound,NN,
machines,O,1~3~5,the~apex~have,BV~compound~ARG1,NNS,
have,O,0~5,for~have,ARG1~ROOT,VBP,
good,B-OP,_,_,_,JJ,
features,B-ASP,6~5,good~have,ARG1~ARG2,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,DT,
nomad,O,0~4~3,the~back~sent,BV~loc~ARG2,NN,no ##mad
is,O,_,_,_,_,
sent,O,3,sent,ROOT,VBN,
back,O,3~5,sent~to,ARG3~ARG1,RB,
to,O,_,_,_,TO,
creative,O,_,_,_,JJ,
labs,O,6~5,creative~to,ARG1~ARG2,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,did,ARG1,PRP,
did,O,4,comparing,subord,VBD,
extensive,O,_,_,_,JJ,
research,O,2~1,extensive~did,ARG1~ARG2,NN,
comparing,O,4,comparing,ROOT,VBG,
different,O,_,_,_,JJ,
4,O,_,_,_,CD,
and,O,_,_,_,_,
5,O,6,4,_and_c,CD,
megapixel,O,_,_,_,JJ,mega ##pi ##x ##el
cameras,O,5~4~9~6,different~comparing~megapixel~4,ARG1~ARG2~compound~ARG1,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
a,O,_,_,_,DT,
big,O,_,_,_,JJ,
plus,O,0~3~1~2,a~in~big~plus,BV~ARG1~ARG1~ROOT,NN,
in,O,_,_,_,IN,
my,O,_,_,_,PRP$,
book,O,3~4,in~my,ARG2~poss,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,2,made,ARG1,DT,
has,O,_,_,_,_,
made,O,12~2,:~made,ARG1~ROOT,VBN,
the,O,_,_,_,DT,
greatest,O,_,_,_,JJS,
difference,O,4~6~3~2,greatest~in~the~made,ARG1~ARG1~BV~ARG2,NN,
in,O,_,_,_,IN,
the,O,_,_,_,DT,
quality,O,9~7~6,of~the~in,ARG1~BV~ARG2,NN,
of,O,_,_,_,IN,
my,O,_,_,_,PRP$,
photographs,O,10~9,my~of,poss~ARG2,NNS,
:,O,_,_,_,:,
the,O,_,_,_,DT,
built-in,O,_,_,_,JJ,built - in
flash,O,16~14~13~21,on~built-in~the~gives,ARG1~ARG2~BV~ARG1,NN,
on,O,_,_,_,IN,
any,O,16,on,ARG2,DT,
of,O,_,_,_,_,
these,O,_,_,_,DT,
cameras,O,17~19,any~these,part~BV,NNS,
gives,O,2,made,conj,VBZ,
you,O,21,gives,ARG3,PRP,
flat,O,_,_,_,JJ,
photos,O,23~21,flat~gives,ARG1~ARG2,NNS,
",",O,_,_,_,_,
red-eye,O,24,photos,conj,JJ,red - eye
",",O,_,_,_,_,
and,O,_,_,_,_,
annoying,O,_,_,_,JJ,
shadows,O,29~26,annoying~red-eye,ARG1~_and_c,NNS,
;,O,_,_,_,_,
a,O,_,_,_,DT,
good,O,_,_,_,JJ,
add-on,O,_,_,_,JJ,add - on
flash,O,_,_,_,NN,
unit,O,33~40~34~32~35~39,good~off~add-on~a~flash~bounced,ARG1~ARG1~compound~BV~compound~ARG2,NN,
can,O,2,made,conj,MD,
be,O,_,_,_,_,
bounced,O,37~45,can~for,ARG1~ARG1,VBN,
off,O,39,bounced,ARG3,RP,
the,O,_,_,_,DT,
ceiling,O,40~41,off~the,ARG2~BV,NN,
or,O,_,_,_,_,
wall,O,42,ceiling,_or_c,NN,
for,O,_,_,_,IN,
pleasing,O,_,_,_,JJ,
",",O,_,_,_,_,
almost-natural,O,_,_,_,JJ,almost - natural
lighting,O,45~46~48,for~pleasing~almost-natural,ARG2~ARG1~ARG1,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
perhaps,O,_,_,_,RB,
because,O,2,of,mwe,IN,
of,O,0,perhaps,ARG1,IN,
its,O,_,_,_,PRP$,
smaller,O,_,_,_,JJR,
user,O,_,_,_,NN,
base,O,4~3~2~5,smaller~its~of~user,ARG1~poss~ARG2~compound,NN,
there,O,_,_,_,_,
is,O,2~9,of~also,ARG1~ARG1,VBZ,
also,O,9,also,ROOT,RB,
a,O,_,_,_,DT,
lack,O,12~8~10,of~is~a,ARG1~ARG1~BV,NN,
of,O,_,_,_,IN,
accessories,O,12,of,ARG2,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
of,O,1,course,mwe,IN,
course,O,1,course,ROOT,NN,
you,O,3,do,ARG1,PRP,
do,O,1,course,ARG1,VBP,
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
second,O,0,second,ROOT,RB,
",",O,_,_,_,_,
the,O,_,_,_,DT,
"""",O,_,_,_,_,
automatic,O,_,_,_,JJ,
"""",O,_,_,_,_,
sync,O,4~9~2~7,automatic~lets~the~on,ARG1~ARG1~BV~ARG1,NN,
on,O,_,_,_,IN,
creative,O,7,on,ARG2,JJ,
lets,O,0,second,ARG1,VBZ,
you,O,11,review,ARG1,PRP,
review,O,14,before,ARG1,VB,
the,O,_,_,_,DT,
songs,O,11~12,review~the,ARG2~BV,NNS,
before,O,9,lets,ARG2,IN,
it,O,16,begins,ARG1,PRP,
begins,O,14,before,ARG2,VBZ,
its,O,_,_,_,PRP$,
transfer,O,16~17,begins~its,ARG2~poss,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
not,O,0,not,ROOT,RB,
sure,O,0,not,neg,JJ,
",",O,_,_,_,_,
if,O,1,sure,ARG2,IN,
customer,O,_,_,_,NN,
rep.,O,8~4,know~customer,ARG1~compound,NN,rep .
did,O,_,_,_,_,
not,O,3,if,ARG2,RB,
know,O,11~7,exactly~not,ARG1~neg,VB,
the,O,_,_,_,DT,
product,O,8~9,know~the,ARG2~BV,NN,
exactly,O,_,_,_,RB,
",",O,_,_,_,_,
it,O,16,new,ARG1,PRP,
is,O,_,_,_,_,
still,O,_,_,_,RB,
new,O,3~15,if~still,ARG1~ARG1,JJ,
or,O,_,_,_,_,
they,O,20,give,ARG1,PRP,
just,O,_,_,_,RB,
give,O,16~19,new~just,_or_c~ARG1,VB,
an,O,_,_,_,DT,
anser,O,20~21~28,give~an~hear,ARG2~BV~ARG2,NN,an ##ser
which,O,_,_,_,_,
users,O,28~26,hear~like,ARG1~ARG1,NNS,
would,O,_,_,_,MD,
like,O,25,would,ARG1,VB,
to,O,_,_,_,_,
hear,O,26,like,ARG2,VB,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
also,O,0,also,ROOT,RB,
",",O,_,_,_,_,
the,O,_,_,_,DT,
player,O,17~5~2,annoying~freezes~the,ARG1~ARG1~BV,NN,
sometimes,O,_,_,_,RB,
freezes,B-ASP,4~0,sometimes~also,ARG1~ARG1,VBZ,freeze ##s
",",O,_,_,_,_,
not,O,_,_,_,_,
a,O,_,_,_,DT,
very,O,_,_,_,RB,
big,O,9,very,ARG1,JJ,
problem,O,5~8~10,freezes~a~big,_not_c~BV~ARG1,NN,
",",O,_,_,_,_,
but,O,_,_,_,_,
can,O,5,freezes,_but_c,MD,
also,O,14,can,ARG1,RB,
be,O,_,_,_,_,
annoying,B-OP,15,also,ARG1,JJ,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
so,O,_,_,_,RB,
much,O,2~0,packed~so,ARG1~comp_so,RB,
packed,O,3,in,ARG1,VBN,
in,O,_,_,_,IN,
a,O,_,_,_,DT,
small,O,_,_,_,JJ,
case,B-ASP,3~5~4,in~small~a,ARG2~ARG1~BV,NN,
and,O,_,_,_,_,
very,O,_,_,_,RB,
affordable,B-OP,8~2,very~packed,ARG1~_and_c,JJ,
!,O,_,_,_,_,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
as,O,_,_,_,IN,
its,O,_,_,_,PRP$,
4mp,O,1~0,its~as,poss~ARG2,NN,4 ##mp
",",O,_,_,_,_,
you,O,10~6,store~need,ARG1~ARG1,PRP,
might,O,5,might,ROOT,MD,
need,O,0~9,as~to,ARG1~ARG1,VB,
bigger,O,_,_,_,JJR,
storage,O,7~6,bigger~need,ARG1~ARG2,NN,
to,O,5,might,ARG1,TO,
store,O,9,to,ARG2,VB,
high,O,_,_,_,JJ,
quality,O,11,high,ARG1,NN,
images,O,10~19~12,store~can~quality,ARG2~parenthetical~compound,NNS,
and,O,_,_,_,_,
recording,O,_,_,_,NN,
movies,O,13~15,images~recording,_and_c~ARG1,NNS,
(,O,_,_,_,_,
you,O,20,record,ARG1,PRP,
can,O,_,_,_,MD,
record,O,19,can,ARG1,VB,
3,O,_,_,_,CD,
minutes,O,20~21~23,record~3~of,ARG2~ARG1~ARG1,NNS,
of,O,_,_,_,IN,
video,O,23,of,ARG2,NN,
),O,_,_,_,_,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
these,O,_,_,_,DT,
problems,O,0~3~8,these~consistent~present,BV~ARG1~ARG1,NNS,
were,O,_,_,_,_,
consistent,O,3,consistent,ROOT,JJ,
",",O,_,_,_,_,
and,O,_,_,_,_,
also,O,3,consistent,_and_c,RB,
not,O,6,also,ARG1,RB,
present,O,9~7,on~not,ARG1~neg,JJ,
on,O,_,_,_,IN,
another,O,_,_,_,DT,
dvd,O,_,_,_,NN,
player,O,10~9~11,another~on~dvd,BV~ARG2~compound,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
get,O,0,get,ROOT,VB,
cheaper,O,_,_,_,JJR,
panasonics,O,1~0,cheaper~get,ARG1~ARG2,NNS,pan ##as ##onic ##s
or,O,_,_,_,_,
toshibas,O,2,panasonics,_or_c,NNS,to ##shi ##bas
or,O,_,_,_,_,
even,O,_,_,_,_,
sonys,O,2,panasonics,_or_c,NNS,sony ##s
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,DT,
creative,O,_,_,_,JJ,
labs,O,4~0~1,xtra~the~creative,appos~BV~ARG1,NNS,
zen,O,5,has,ARG1,FW,
xtra,O,3,zen,compound,NN,x ##tra
has,O,5,has,ROOT,VBZ,
all,O,5,has,ARG2,PDT,
the,O,_,_,_,DT,
features,B-ASP,6~7~11,all~the~has,part~BV~ARG2,NNS,
the,O,_,_,_,DT,
i-pod,O,9~11,the~has,BV~ARG1,NN,i - pod
has,O,_,_,_,VBZ,
and,O,_,_,_,_,
if,O,5,has,_and_c,IN,
you,O,15,get,ARG1,PRP,
get,O,16,if,ARG1,VBP,
if,O,13,if,ARG2,IN,
from,O,16,if,ARG2,IN,
amazon,O,17,from,ARG2,NN,
your,O,_,_,_,_,
only,O,16,if,ARG1,RB,
going,O,20,only,ARG1,VBG,
to,O,_,_,_,_,
pay,O,21,going,ARG1,VB,
$,O,23~25,pay~300,ARG2~ARG1,$,
300,O,_,_,_,CD,
for,O,_,_,_,_,
this,O,_,_,_,DT,
great,B-OP,_,_,_,JJ,
player,B-ASP,27~28~23,this~great~pay,BV~ARG1~ARG4,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
there,O,_,_,_,_,
are,O,2,n't,neg,VBP,
n't,O,2,n't,ROOT,JJ,n ' t
many,O,_,_,_,JJ,
reviews,O,1~3~5,are~many~for,ARG1~ARG1~ARG1,NNS,
for,O,_,_,_,IN,
the,O,_,_,_,DT,
iriver,O,_,_,_,NN,ir ##iver
ihp,O,5~7~6,for~iriver~the,ARG2~compound~BV,NN,i ##hp
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
there,O,_,_,_,_,
is,O,1,is,ROOT,VBZ,
no,O,_,_,_,DT,
way,O,2~1,no~is,BV~ARG1,NN,
the,O,_,_,_,DT,
battery,B-ASP,6~4~7,supplied~the~lasts,ARG2~BV~ARG1,NN,
supplied,O,_,_,_,VBN,
lasts,O,3,way,ARG1,VBZ,
14,O,_,_,_,CD,
hours,O,7~8,lasts~14,ARG2~ARG1,NNS,
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
have,O,_,_,_,_,
used,O,3~1,frequently~used,ARG1~ROOT,VBN,
it,O,1,used,ARG2,PRP,
frequently,O,_,_,_,RB,
and,O,_,_,_,_,
have,O,_,_,_,_,
had,O,1,used,_and_c,VBD,
no,O,_,_,_,DT,
problems,O,7~6,no~had,BV~ARG2,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
negative,O,_,_,_,JJ,
points,O,0~2~1,negative~:~points,ARG1~ARG1~ROOT,NNS,
:,O,_,_,_,:,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,DT,
possibilities,O,0~35~32~2,the~endless~etc.~with,BV~ARG1~parenthetical~ARG1,NNS,
with,O,_,_,_,IN,
auto,B-ASP,2,with,ARG2,NN,
",",O,_,_,_,_,
manual,B-ASP,3,auto,conj,NN,
",",O,_,_,_,_,
and,O,_,_,_,_,
the,O,_,_,_,DT,
very,O,_,_,_,RB,
helpful,O,9,very,ARG1,JJ,
"""",O,_,_,_,_,
scene,O,_,_,_,NN,
"""",O,_,_,_,_,
mode,O,10~8~12~17~5,helpful~the~scene~offers~manual,ARG1~BV~compound~ARG1~_and_c,NN,
",",O,_,_,_,_,
which,O,_,_,_,_,
offers,O,_,_,_,VBZ,
11,O,_,_,_,CD,
optimized,O,_,_,_,VBN,opt ##imi ##zed
situational,O,_,_,_,JJ,situation ##al
settings,O,18~22~19~17~20,11~like~optimized~offers~situational,ARG1~ARG1~ARG2~ARG2~ARG1,NNS,
like,O,_,_,_,IN,
portrait,O,22,like,ARG2,NN,
",",O,_,_,_,_,
landscape,O,23,portrait,conj,NN,
",",O,_,_,_,_,
beach,O,25,landscape,conj,NN,
/,O,_,_,_,_,
snow,O,27,beach,_and_c,NN,
",",O,_,_,_,_,
sunset,O,32,etc.,ARG1,NN,
etc.,O,_,_,_,NN,etc .
",",O,_,_,_,_,
are,O,_,_,_,_,
endless,B-OP,35,endless,ROOT,JJ,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,DT,
little,O,_,_,_,JJ,
digital,O,_,_,_,JJ,
elphs,O,4~0~2~1,were~the~digital~little,ARG1~BV~ARG1~ARG1,NNS,el ##phs
were,O,10,until,ARG1,VBD,
the,O,_,_,_,DT,
best-designed,O,_,_,_,JJ,best - designed
",",O,_,_,_,_,
most-elegant,O,_,_,_,JJ,most - elegant
cameras,O,4~8~6~5,were~most-elegant~best-designed~the,ARG2~ARG1~ARG2~BV,NNS,
until,O,10,until,ROOT,IN,
the,O,_,_,_,DT,
g3,O,11~16~13,the~squashed~came,BV~ARG1~ARG1,NN,g ##3
came,O,10,until,ARG2,VBD,
along,O,_,_,_,_,
and,O,_,_,_,_,
squashed,O,13,came,_and_c,VBD,squash ##ed
them,O,16,squashed,ARG2,PRP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
after,O,_,_,_,IN,
using,O,0~3,after~for,ARG2~ARG1,VBG,
it,O,1,using,ARG2,PRP,
for,O,_,_,_,IN,
just,O,_,_,_,_,
a,O,_,_,_,DT,
month,O,3~5,for~a,ARG2~ARG1,NN,
",",O,_,_,_,_,
i,O,11,play,ARG1,PRP,
could,O,10,not,neg,MD,
not,O,10,not,ROOT,RB,
play,B-ASP,0~9,after~could,ARG1~ARG1,VB,
any,O,_,_,_,DT,
dvd,O,11~12,play~any,ARG2~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
maybe,O,0,maybe,ROOT,RB,
it,O,15~3,good~good,ARG1~ARG1,PRP,
's,O,_,_,_,_,' s
good,O,0,maybe,ARG1,JJ,
for,O,_,_,_,_,
tvs,O,3~6,good~with,ARG2~ARG1,NNS,tv ##s
with,O,_,_,_,IN,
not,O,_,_,_,RB,
so,O,7,not,ARG1,RB,
good,O,8,so,comp_so,JJ,
color,O,_,_,_,NN,
settings,O,6~10~9,with~color~good,ARG2~compound~ARG1,NNS,
",",O,_,_,_,_,
but,O,_,_,_,_,
not,O,_,_,_,_,
good,O,3,good,_but_c,JJ,
for,O,_,_,_,_,
my,O,_,_,_,PRP$,
tv,O,15~21~17,good~has~my,ARG2~ARG1~poss,NN,
that,O,_,_,_,_,
already,O,_,_,_,RB,
has,O,20,already,ARG1,VBZ,
very,O,_,_,_,RB,
vibrant,O,22,very,ARG1,JJ,
pictures,O,23~21,vibrant~has,ARG1~ARG2,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
if,O,0,if,ROOT,IN,
this,O,3,bring,ARG1,DT,
doesnt,O,0,if,ARG2,JJ,doesn ##t
bring,O,2,doesnt,neg,VB,
back,O,_,_,_,_,
the,O,_,_,_,DT,
picture,O,3~5,bring~the,ARG2~BV,NN,
",",O,_,_,_,_,
try,O,0,if,ARG1,VB,
pressing,O,12~8,without~try,ARG1~ARG2,VBG,
this,O,_,_,_,DT,
button,O,9~10,pressing~this,ARG2~BV,NN,
without,O,_,_,_,IN,
playing,O,12,without,ARG2,VBG,
a,O,_,_,_,DT,
dvd,O,14~13,a~playing,BV~ARG2,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
yet,O,0,yet,ROOT,RB,
they,O,3~4,gotten~rid,ARG1~ARG2,PRP,
've,O,_,_,_,_,' ve
gotten,O,0,yet,ARG2,VBN,
rid,O,3,gotten,ARG2,VBN,
of,O,_,_,_,_,
most,O,4,rid,ARG3,JJS,
of,O,_,_,_,_,
the,O,_,_,_,DT,
languages,O,13~8~6~17,in~the~most~including,ARG1~BV~part~ARG1,NNS,
that,O,_,_,_,_,
should,O,_,_,_,MD,
be,O,_,_,_,_,
in,O,11,should,ARG1,IN,
the,O,_,_,_,DT,
phone,O,14~13,the~in,BV~ARG2,NN,
",",O,_,_,_,_,
including,O,_,_,_,VBG,
italian,O,17,including,ARG2,JJ,
",",O,_,_,_,_,
german,O,18,italian,conj,NN,
",",O,_,_,_,_,
and,O,_,_,_,_,
dutch,O,20,german,_and_c,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,DT,
machine,B-ASP,0~6~4~8,the~slim~light~fits,BV~ARG1~ARG1~ARG1,NN,
is,O,_,_,_,_,
very,O,_,_,_,RB,
light,B-OP,3~4,very~light,ARG1~ROOT,JJ,
and,O,_,_,_,_,
slim,B-OP,4,light,_and_c,JJ,
and,O,_,_,_,_,
fits,B-ASP,4~9~10,light~nicely~into,_and_c~ARG1~ARG1,VBZ,
nicely,B-OP,_,_,_,RB,
into,O,_,_,_,IN,
my,O,_,_,_,PRP$,
tv,O,_,_,_,NN,
stand,O,11~10~12,my~into~tv,poss~ARG2~compound,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,_,_,_,DT,
camera,B-ASP,0~2,this~has,BV~ARG1,NN,
has,O,2,has,ROOT,VBZ,
canon,O,_,_,_,NN,
's,O,_,_,_,_,' s
great,B-OP,_,_,_,JJ,
colorimetry,B-ASP,3~2~5,canon~has~great,poss~ARG2~ARG1,NN,color ##ime ##try
",",O,_,_,_,_,
plus,O,_,_,_,_,
what,O,11,see,ARG2,WP,
you,O,11,see,ARG1,PRP,
see,O,12~15,in~is,ARG1~ARG1,VBP,
in,O,_,_,_,IN,
the,O,_,_,_,DT,
lcd,O,12~13,in~the,ARG2~BV,NN,
is,O,2,has,_but_c,VBZ,
what,O,18,get,ARG2,WP,
you,O,18,get,ARG1,PRP,
get,O,15,is,ARG2,VBP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
if,O,0,if,ROOT,IN,
you,O,9~2,hate~bring,ARG1~ARG1,PRP,
bring,O,0,if,ARG2,VBP,
up,O,_,_,_,_,
an,O,_,_,_,DT,
album,O,4~2,an~bring,BV~ARG2,NN,
",",O,_,_,_,_,
but,O,_,_,_,_,
absolutely,O,_,_,_,RB,
hate,O,8~2,absolutely~bring,ARG1~_but_c,VB,
some,O,9,hate,ARG2,DT,
of,O,_,_,_,_,
the,O,_,_,_,DT,
tracks,O,12~10,the~some,BV~part,NNS,
",",O,_,_,_,_,
the,O,_,_,_,DT,
zen,O,18~15,allow~the,ARG1~BV,NN,
will,O,_,_,_,_,
allow,O,0,if,ARG1,VB,
you,O,21~18,delete~allow,ARG1~ARG2,PRP,
to,O,_,_,_,_,
delete,B-ASP,18~23,allow~from,ARG3~ARG1,VB,del ##ete
that,O,21,delete,ARG2,IN,
from,O,_,_,_,IN,
the,O,_,_,_,DT,
playing,O,_,_,_,VBG,
order,O,23~25~24,from~playing~the,ARG2~compound~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,DT,
remote,B-ASP,0~7,the~understand,BV~ARG2,NN,
is,O,_,_,_,_,
