TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,AUX_TASK
it,O,11,looks,nsubj,_,,O
looks,B-ASP,8,smaller,advcl:than,_,,AT-W\O-Path
on,O,11,looks,compound:prt,_,,O
the,O,14,web,det,_,,O
web,O,11,looks,obj,_,,O
and,O,18,looks,cc,_,,O
it,O,18,looks,nsubj,_,,O
also,O,18,looks,advmod,_,,O
looks,B-ASP,11~8,looks~smaller,conj~advcl:than,_,,AT-Head
better,B-OP,18,looks,advmod,_,,"18###[""OT"", ""advmod^-1"", ""ASP""]"
.,O,1,let,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
any,O,2,problems,det,_,,O
possible,O,2,problems,amod,_,,O
problems,O,5,weighed,nsubj:pass,_,,O
should,O,5,weighed,aux,_,,O
be,O,5,weighed,aux:pass,_,,O
weighed,O,5,weighed,ROOT,_,,O
against,O,9,factor,case,_,,O
the,O,9,factor,det,_,,O
bang-for-the-buck,O,9,factor,amod,_,bang - for - the - buck,O
factor,O,5,weighed,obl,_,,O
",",O,5,weighed,punct,_,,O
along,O,14,fact,case,_,,O
with,O,14,fact,case,_,,O
the,O,14,fact,det,_,,O
fact,O,5,weighed,obl,_,,O
that,O,20,have,mark,_,,O
companies,O,20,have,nsubj,_,,O
like,O,19,seldom,case,_,,O
apex,O,19,seldom,compound,_,,O
seldom,O,16,companies,nmod:like,_,,O
have,O,14,fact,acl:that,_,,O
good,O,23,support,amod,_,,O
after-sale,O,23,support,amod,_,after - sale,O
support,O,20,have,obj,_,,O
.,O,5,weighed,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,title,det,_,,O
title,O,2,says,nsubj,_,,O
says,O,2,says,ROOT,_,,O
it,O,2,says,obj,_,,O
all,O,3,it,det,_,,O
...,O,2,says,punct,_,. . .,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,thought,nsubj,_,,O
thought,O,1,thought,ROOT,_,,O
this,O,6,phone,nsubj,_,,O
was,O,6,phone,cop,_,,O
the,O,6,phone,det,_,,O
ultimate,B-OP,6,phone,amod,_,,"6###[""OT"", ""amod^-1"", ""ASP""]"
phone,B-ASP,1,thought,ccomp,_,,AT-Head
when,O,9,comes,mark,_,,O
it,O,9,comes,nsubj,_,,O
comes,O,1,thought,advcl:when,_,,O
to,O,12,features,case,_,,O
basic,B-ASP,12,features,amod,_,,AT-W\O-Path
features,I-ASP,9,comes,obl,_,,AT-W\O-Path
",",O,17,dissapointed,punct,_,,O
but,O,17,dissapointed,cc,_,,O
i,O,17,dissapointed,nsubj,_,,O
was,O,17,dissapointed,cop,_,,O
dissapointed,O,1,thought,conj,_,di ##ssa ##point ##ed,O
when,O,20,saw,mark,_,,O
i,O,20,saw,nsubj,_,,O
saw,O,17,dissapointed,advcl:when,_,,O
that,O,26,gsm,mark,_,,O
it,O,26,gsm,nsubj,_,,O
was,O,26,gsm,cop,_,,O
only,O,26,gsm,advmod,_,,O
a,O,26,gsm,det,_,,O
gsm,O,20,saw,ccomp,_,gs ##m,O
comaptible,O,28,phone,amod,_,coma ##pt ##ible,O
phone,B-ASP,20~26,saw~gsm,ccomp~conj,_,,AT-W\O-Path
.,O,1,thought,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
while,O,3,like,mark,_,,O
i,O,5~3,give~like,nsubj:xcomp(INF)~nsubj,_,,O
would,O,3,like,aux,_,,O
like,O,14,gave,advcl:while,_,,O
to,O,5,give,mark,_,,O
give,O,3,like,xcomp,_,,O
it,O,5,give,iobj,_,,O
3.5,O,8,stars,nummod,_,3 . 5,O
stars,O,5,give,obj,_,,O
instead,O,11,4,case,_,,O
of,O,9,instead,fixed,_,,O
4,O,3,like,obl,_,,O
",",O,14,gave,punct,_,,O
i,O,14,gave,nsubj,_,,O
gave,O,14,gave,ROOT,_,,O
it,O,14,gave,iobj,_,,O
a,O,17,4,det,_,,O
4,O,14,gave,obj,_,,O
because,O,21,run,mark,_,,O
it,O,21,run,nsubj,_,,O
has,O,21,run,aux,_,,O
run,O,14,gave,advcl:because,_,,O
well,O,21,run,advmod,_,,O
for,O,24,me,case,_,,O
me,O,21,run,obl,_,,O
during,O,27,time,case,_,,O
the,O,27,time,det,_,,O
time,O,14,gave,obl,_,,O
i,O,30,owned,nsubj,_,,O
have,O,30,owned,aux,_,,O
owned,O,14,gave,ccomp,_,,O
it,O,30,owned,obj,_,,O
.,O,14,gave,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
you,O,3,sorry,nsubj,_,,O
will,O,3,sorry,aux,_,,O
be,O,3,sorry,cop,_,,O
sorry,O,3,sorry,ROOT,_,,O
if,O,6,do,mark,_,,O
you,O,6,do,nsubj,_,,O
do,O,3,sorry,advcl:if,_,,O
.,O,3,sorry,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,2,took,nsubj,_,,O
only,O,2,took,advmod,_,,O
took,O,2,took,ROOT,_,,O
me,O,2,took,obj,_,,O
about,O,6,seconds,case,_,,O
10,O,6,seconds,nummod,_,,O
seconds,O,2,took,obl,_,,O
to,O,8,transfer,mark,_,,O
transfer,O,2,took,advcl:to,_,,O
a,O,11,file,det,_,,O
200mb,O,11,file,nummod,_,200 ##mb,O
file,O,8,transfer,obj,_,,O
.,O,2,took,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,workaround,det,_,,O
workaround,O,2,is,nsubj,_,work ##around,O
is,O,2,is,ROOT,_,,O
to,O,4,update,mark,_,,O
update,O,2,is,ccomp,_,,O
id3,O,6,tags,nummod,_,id ##3,O
tags,O,4,update,obj,_,,O
on,O,9,files,case,_,,O
your,O,9,files,nmod:poss,_,,O
files,O,4,update,obl,_,,O
(,O,12,mediasource,punct,_,,O
through,O,12,mediasource,case,_,,O
mediasource,O,4,update,obl,_,media ##so ##ur ##ce,O
),O,12,mediasource,punct,_,,O
but,O,19,hassle,cc,_,,O
it,O,19,hassle,nsubj,_,,O
can,O,19,hassle,aux,_,,O
be,O,19,hassle,cop,_,,O
a,O,19,hassle,det,_,,O
hassle,O,2,is,conj,_,has ##sle,O
if,O,22,have,mark,_,,O
you,O,22,have,nsubj,_,,O
have,O,19,hassle,advcl:if,_,,O
many,O,26,files,amod,_,,O
such,O,26,files,amod,_,,O
music,O,26,files,compound,_,,O
files,O,22,have,obj,_,,O
.,O,2,is,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,nomad,det,_,,O
nomad,O,5,larger,nsubj,_,no ##mad,O
is,O,5,larger,cop,_,,O
only,O,5,larger,advmod,_,,O
sligtly,O,5,larger,advmod,_,sl ##ig ##tly,O
larger,O,5,larger,ROOT,_,,O
than,O,8,ipod,case,_,,O
an,O,8,ipod,det,_,,O
ipod,O,5,larger,obl,_,,O
.,O,5,larger,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
in,O,1,addition,case,_,,O
addition,O,5,create,obl,_,,O
",",O,5,create,punct,_,,O
you,O,5,create,nsubj,_,,O
can,O,5,create,aux,_,,O
create,O,5,create,ROOT,_,,O
play,O,5,create,ccomp,_,,O
lists,O,6,play,obj,_,,O
where,O,11,create,mark,_,,O
you,O,11,create,nsubj,_,,O
can,O,11,create,aux,_,,O
create,O,6,play,advcl:where,_,,O
the,O,13,equivalent,det,_,,O
equivalent,O,11,create,obj,_,,O
to,O,17,cd,case,_,,O
a,O,17,cd,det,_,,O
compilation,O,17,cd,compound,_,,O
cd,O,11,create,obl,_,,O
right,O,21,player,advmod,_,,O
on,O,21,player,case,_,,O
your,O,21,player,nmod:poss,_,,O
player,O,17,cd,nmod:on,_,,O
.,O,5,create,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2~12,like~wondering,nsubj~nsubj,_,,O
would,O,2,like,aux,_,,O
like,O,2,like,ROOT,_,,O
album,O,4,order,compound,_,,O
order,O,2,like,obj,_,,O
for,O,8,albums,case,_,,O
my,O,8,albums,nmod:poss,_,,O
live,O,8,albums,amod,_,,O
albums,O,2,like,obl,_,,O
and,O,12,wondering,cc,_,,O
was,O,12,wondering,aux,_,,O
just,O,12,wondering,advmod,_,,O
wondering,O,2,like,conj,_,,O
.,O,2,like,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
but,O,2,someone,cc,_,,O
for,O,2,someone,case,_,,O
someone,O,2,someone,ROOT,_,,O
who,O,4~10,cares~wants,nsubj~nsubj,_,,O
cares,O,2,someone,acl:relcl,_,,O
about,O,8,collection,case,_,,O
thier,O,8,collection,amod,_,th ##ier,O
music,O,8,collection,compound,_,,O
collection,O,4,cares,obl,_,,O
and,O,10,wants,cc,_,,O
wants,O,2~4,someone~cares,acl:relcl~conj,_,,O
fluid,O,14,playback,amod,_,,O
and,O,13,responsive,cc,_,,O
responsive,O,11~14,fluid~playback,conj~amod,_,,O
playback,O,10,wants,obj,_,,O
..,O,2,someone,punct,_,. .,O
.,O,20,recommend,punct,_,,O
i,O,20,recommend,nsubj,_,,O
can,O,20,recommend,aux,_,,O
't,O,20,recommend,advmod,_,' t,O
recommend,O,2,someone,parataxis,_,,O
this,O,22,product,det,_,,O
product,O,20,recommend,obj,_,,O
.,O,2,someone,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
after,O,1,using,mark,_,,O
using,O,19,revealed,advcl:after,_,,O
it,O,1,using,obj,_,,O
for,O,6,weeks,case,_,,O
a,O,6,weeks,det,_,,O
few,O,6,weeks,amod,_,,O
weeks,O,1,using,obl,_,,O
(,O,9,amount,punct,_,,O
the,O,9,amount,det,_,,O
amount,O,1,using,appos,_,,O
of,O,11,time,case,_,,O
time,O,9,amount,nmod:of,_,,O
before,O,15,drive,case,_,,O
the,O,15,drive,det,_,,O
hard,O,15,drive,amod,_,,O
drive,O,9,amount,nmod:before,_,,O
crashed,O,15,drive,acl,_,,O
),O,9,amount,punct,_,,O
it,O,19,revealed,nsubj,_,,O
revealed,O,19,revealed,ROOT,_,,O
a,O,21,few,det,_,,O
few,O,19,revealed,obj,_,,O
of,O,24,shortcommings,case,_,,O
its,O,24,shortcommings,nmod:poss,_,,O
shortcommings,O,21,few,nmod:of,_,short ##com ##ming ##s,O
.,O,19,revealed,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
he,O,1,spent,nsubj,_,,O
spent,O,1,spent,ROOT,_,,O
another,O,4,hour,det,_,,O
half,O,4,hour,compound,_,,O
hour,O,1,spent,obj,_,,O
on,O,7,phone,case,_,,O
the,O,7,phone,det,_,,O
phone,O,1,spent,obl,_,,O
with,O,10,support,case,_,,O
tech,O,10,support,compound,_,,O
support,O,1,spent,nmod:with,_,,O
",",O,1,spent,punct,_,,O
to,O,14,avail,case,_,,O
no,O,14,avail,det,_,,O
avail,O,1,spent,obl,_,,O
.,O,1,spent,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,3,larger,nsubj,_,,O
is,O,3,larger,cop,_,,O
slightly,O,3,larger,advmod,_,,O
larger,O,3,larger,ROOT,_,,O
than,O,6,ipod,case,_,,O
an,O,6,ipod,det,_,,O
ipod,O,3,larger,obl,_,,O
",",O,3,larger,punct,_,,O
no,O,9,doubt,discourse,_,,O
doubt,O,3,larger,parataxis,_,,O
about,O,11,it,case,_,,O
it,O,9,doubt,obl,_,,O
.,O,3,larger,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
also,O,1,bought,advmod,_,,O
bought,O,1,bought,ROOT,_,,O
a,O,4,card,det,_,,O
soundblaster,O,4,card,compound,_,sound ##bla ##ster,O
card,O,1,bought,obj,_,,O
that,O,7,sold,mark,_,,O
they,O,7,sold,nsubj,_,,O
sold,O,1,bought,ccomp,_,,O
for,O,10,mac,case,_,,O
the,O,10,mac,det,_,,O
mac,O,7,sold,obl,_,,O
.,O,1,bought,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,2,costs,nsubj,_,,O
also,O,2,costs,advmod,_,,O
costs,O,2,costs,ROOT,_,,O
a,O,4,lot,det,_,,O
lot,O,5,less,obl:npmod,_,,O
less,O,2,costs,advmod,_,,O
than,O,8,ipod,case,_,,O
the,O,8,ipod,det,_,,O
ipod,O,5,less,obl,_,,O
.,O,2,costs,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
slowly,O,1,yet,advmod,_,,O
yet,O,5,engorged,advmod,_,,O
surely,O,5,engorged,advmod,_,,O
my,O,4,unit,nmod:poss,_,,O
unit,O,5,engorged,nsubj,_,,O
engorged,O,5,engorged,ROOT,_,eng ##org ##ed,O
as,O,8,read,mark,_,,O
i,O,8,read,nsubj,_,,O
read,O,5,engorged,advcl:as,_,,O
my,O,11,review,nmod:poss,_,,O
own,O,11,review,amod,_,,O
review,O,8,read,obj,_,,O
",",O,5,engorged,punct,_,,O
similar,O,5,engorged,parataxis,_,,O
to,O,17,look,mark,_,,O
when,O,17,look,mark,_,,O
i,O,17,look,nsubj,_,,O
look,O,13~13,similar~similar,advcl:to~advcl:when,_,,O
in,O,20,mirror,case,_,,O
the,O,20,mirror,det,_,,O
mirror,O,17,look,obl,_,,O
.,O,5,engorged,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
a,O,14,great,nummod,_,,O
),O,0,a,punct,_,,O
the,O,4,quality,det,_,,O
picture,B-ASP,4,quality,compound,_,,AT-Secondary
quality,I-ASP,14,great,nsubj,_,,AT-Head
(,O,6,color,punct,_,,O
color,O,4,quality,nmod,_,,O
and,O,8,sharpness,cc,_,,O
sharpness,O,4~6,quality~color,nmod~conj,_,sharp ##ness,O
of,O,10,focusing,mark,_,,O
focusing,O,8,sharpness,acl:of,_,,O
),O,6,color,punct,_,,O
are,O,14,great,cop,_,,O
so,O,14,great,advmod,_,,O
great,B-OP,14,great,ROOT,_,,"4###[""OT"", ""nsubj"", ""ASP""]"
",",O,14,great,punct,_,,O
it,O,18,eliminated,nsubj,_,,O
completely,O,18,eliminated,advmod,_,,O
eliminated,O,14,great,parataxis,_,,O
my,O,20,doubt,nmod:poss,_,,O
doubt,O,18,eliminated,obj,_,,O
about,O,23,imaging,case,_,,O
digital,O,23,imaging,amod,_,,O
imaging,O,20,doubt,nmod:about,_,,O
---,O,14,great,punct,_,- - -,O
how,O,29,rice,advmod,_,,O
could,O,29,rice,aux,_,,O
one,O,28,eat,nummod,_,,O
eat,O,29,rice,nsubj,_,,O
rice,O,14,great,parataxis,_,,O
one,O,31,grain,nummod,_,,O
grain,O,29,rice,obj,_,,O
at,O,34,time,case,_,,O
a,O,34,time,det,_,,O
time,O,29,rice,nmod:at,_,,O
:,O,29,rice,punct,_,,O
-,O,29,rice,punct,_,,O
),O,14,great,punct,_,,O
),O,14,great,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,have,nsubj,_,,O
must,O,2,have,aux,_,,O
have,O,2,have,ROOT,_,,O
differing,O,4,preferences,amod,_,,O
preferences,O,2,have,obj,_,,O
than,O,6,others,case,_,,O
others,O,2,have,nmod:than,_,,O
here,O,2,have,advmod,_,,O
",",O,2,have,punct,_,,O
as,O,11,prefer,mark,_,,O
i,O,11,prefer,nsubj,_,,O
prefer,B-OP,2,have,advcl:as,_,,"14###[""OT"", ""obj"", ""ASP""]"
the,O,14,earbuds,det,_,,O
supplied,O,14,earbuds,amod,_,,O
earbuds,B-ASP,11,prefer,obj,_,ear ##bu ##ds,AT-Head
to,O,17,sony,case,_,,O
the,O,17,sony,det,_,,O
sony,O,11,prefer,obl,_,,O
's,O,17,sony,case,_,' s,O
that,O,21,thought,mark,_,,O
i,O,21,thought,nsubj,_,,O
thought,O,11,prefer,ccomp,_,,O
sounded,O,21,thought,ccomp,_,,O
good,O,22,sounded,xcomp,_,,O
on,O,26,players,case,_,,O
other,O,26,players,amod,_,,O
players,O,22,sounded,obl,_,,O
.,O,2,have,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
features,O,7,overpriced,nsubj,_,,O
and,O,2,looks,cc,_,,O
looks,O,7~0,overpriced~features,nsubj~conj,_,,O
this,O,5,player,det,_,,O
dvd,O,5,player,compound,_,,O
player,O,2,looks,obj,_,,O
is,O,7,overpriced,cop,_,,O
overpriced,O,7,overpriced,ROOT,_,over ##pr ##ice ##d,O
had,O,10,come,aux,_,,O
it,O,10,come,nsubj,_,,O
come,O,7,overpriced,ccomp,_,,O
with,O,12,sony,case,_,,O
sony,O,10,come,obl,_,,O
or,O,14,one,cc,_,,O
one,O,12~10,sony~come,conj~obl,_,,O
of,O,20,names,case,_,,O
the,O,20,names,det,_,,O
other,O,20,names,amod,_,,O
top,O,20,names,amod,_,,O
brand,O,20,names,compound,_,,O
names,O,12,sony,nmod:of,_,,O
.,O,7,overpriced,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
just,O,1,make,advmod,_,,O
make,O,1,make,ROOT,_,,O
sure,O,1,make,xcomp,_,,O
the,O,4,keys,det,_,,O
keys,O,6,locked,nsubj:pass,_,,O
are,O,6,locked,aux:pass,_,,O
locked,O,2,sure,ccomp,_,,O
.,O,1,make,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
6,O,4,line,nummod,_,,O
the,O,4,line,det,_,,O
nikon,B-ASP,4,line,compound,_,nik ##on,AT-Secondary
coolpix,I-ASP,4,line,compound,_,cool ##pi ##x,AT-Secondary
line,I-ASP,8,line,nsubj,_,,AT-Head
is,O,8,line,cop,_,,O
a,O,8,line,det,_,,O
well-established,B-OP,8,line,amod,_,well - established,"4###[""OT"", ""amod^-1"", ""*"", ""nsubj"", ""ASP""]"
line,O,8,line,ROOT,_,,O
so,O,11,know,mark,_,,O
you,O,11,know,nsubj,_,,O
know,O,8,line,advcl:so,_,,O
support,O,11,know,obj,_,,O
and,O,14,parts,cc,_,,O
parts,O,12~11,support~know,conj~obj,_,,O
are,O,16,going,aux,_,,O
going,O,11,know,ccomp,_,,O
to,O,19,available,mark,_,,O
be,O,19,available,cop,_,,O
available,O,16,going,xcomp,_,,O
even,O,23,releases,advmod,_,,O
when,O,23,releases,mark,_,,O
nikon,O,23,releases,nsubj,_,nik ##on,O
releases,O,19,available,advcl:when,_,,O
a,O,26,model,det,_,,O
newer,O,26,model,amod,_,,O
model,O,23,releases,obj,_,,O
.,O,8,line,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
(,O,2,gb,punct,_,,O
1,O,2,gb,nummod,_,,O
gb,O,2,gb,ROOT,_,,O
=,O,5,mb,punct,_,,O
"1,000",O,5,mb,nummod,_,"1 , 000",O
mb,O,2,gb,appos,_,,O
),O,2,gb,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,treat,nsubj,_,,O
treat,O,1,treat,ROOT,_,,O
the,O,3,battery,det,_,,O
battery,B-ASP,1,treat,obj,_,,AT-Head
well,O,1,treat,advmod,_,,O
and,O,8,lasted,cc,_,,O
it,O,8,lasted,nsubj,_,,O
has,O,8,lasted,aux,_,,O
lasted,B-OP,1,treat,conj,_,,"3###[""OT"", ""conj^-1"", ""*"", ""obj"", ""ASP""]"
.,O,1,treat,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
buy,O,0,buy,ROOT,_,,O
this,O,2,camera,det,_,,O
camera,O,0,buy,obj,_,,O
and,O,4,savour,cc,_,,O
savour,O,0,buy,conj,_,sa ##vo ##ur,O
it,O,4,savour,obj,_,,O
.,O,0,buy,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,1,player,det,_,,O
player,B-ASP,2~4,seems~work,nsubj~nsubj:xcomp(INF),_,,AT-W\O-Path
seems,O,2,seems,ROOT,_,,O
to,O,4,work,mark,_,,O
work,B-ASP,2,seems,xcomp,_,,AT-Head
fine,B-OP,4,work,xcomp,_,,"4###[""OT"", ""xcomp^-1"", ""ASP""]"
with,O,7,everything,case,_,,O
everything,O,5,fine,obl,_,,O
else,O,7,everything,amod,_,,O
.,O,2,seems,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,buttons,det,_,,O
buttons,B-ASP,6,small,nsubj,_,,AT-Head
on,O,4,phone,case,_,,O
the,O,4,phone,det,_,,O
phone,O,1,buttons,nmod:on,_,,O
are,O,6,small,cop,_,,O
small,B-OP,6,small,ROOT,_,,"1###[""OT"", ""nsubj"", ""ASP""]"
",",O,6,small,punct,_,,O
even,O,12,fingertips,advmod,_,,O
for,O,12,fingertips,case,_,,O
my,O,12,fingertips,nmod:poss,_,,O
small,B-OP,12,fingertips,amod,_,,OT-W\O-Path
fingertips,O,6,small,obl,_,,O
",",O,17,used,punct,_,,O
but,O,17,used,cc,_,,O
you,O,17,used,nsubj:pass,_,,O
get,O,17,used,aux:pass,_,,O
used,O,6,small,conj,_,,O
to,O,19,them,case,_,,O
them,O,17,used,obl,_,,O
rather,O,21,quickly,advmod,_,,O
quickly,O,17,used,advmod,_,,O
.,O,6,small,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
and,O,2,read,cc,_,,O
i,O,2,read,nsubj,_,,O
read,O,2,read,ROOT,_,,O
today,O,2,read,obl:tmod,_,,O
that,O,8,have,mark,_,,O
you,O,8,have,nsubj,_,,O
can,O,8,have,aux,_,,O
also,O,8,have,advmod,_,,O
have,O,2,read,ccomp,_,,O
online,O,10,fill,advmod,_,,O
fill,O,8,have,xcomp,_,,O
out,O,10,fill,compound:prt,_,,O
the,O,13,id3,det,_,,O
id3,O,10,fill,obj,_,id ##3,O
",",O,19,problem,punct,_,,O
so,O,19,problem,advmod,_,,O
its,O,19,problem,nmod:poss,_,,O
not,O,19,problem,advmod,_,,O
a,O,19,problem,det,_,,O
problem,O,2,read,conj:and,_,,O
.,O,2,read,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
like,O,2,reviewers,case,_,,O
other,O,2,reviewers,amod,_,,O
reviewers,O,6,hell,obl,_,,O
",",O,6,hell,punct,_,,O
installation,B-ASP,6,hell,nsubj,_,,AT-Head
was,O,6,hell,cop,_,,O
hell,B-OP,6,hell,ROOT,_,,"4###[""OT"", ""nsubj"", ""ASP""]"
.,O,6,hell,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
what,O,1,task,det,_,,O
task,O,4,perform,obj,_,,O
do,O,4,perform,aux,_,,O
they,O,4,perform,nsubj,_,,O
perform,O,4,perform,ROOT,_,,O
?,O,4,perform,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,2,g3,det,_,,O
powershot,B-ASP,2,g3,compound,_,powers ##hot,AT-Secondary
g3,I-ASP,6,camera,nsubj,_,g ##3,AT-Head
is,O,6,camera,cop,_,,O
a,O,6,camera,det,_,,O
great,B-OP,6,camera,amod,_,,"2###[""OT"", ""amod^-1"", ""*"", ""nsubj"", ""ASP""]"
camera,O,6,camera,ROOT,_,,O
.,O,6,camera,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,bought,nsubj,_,,O
bought,O,1,bought,ROOT,_,,O
this,O,1,bought,obj,_,,O
as,O,5,gift,case,_,,O
a,O,5,gift,det,_,,O
gift,O,1,bought,obl,_,,O
for,O,8,sister,case,_,,O
my,O,8,sister,nmod:poss,_,,O
sister,O,5,gift,nmod:for,_,,O
.,O,1,bought,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
apex,O,2,runs,discourse,_,,O
ad-2600,O,2,runs,nummod,_,ad - 260 ##0,O
runs,B-ASP,2,runs,ROOT,_,,AT-W\O-Path
all,O,6,media,det:predet,_,,O
the,O,6,media,det,_,,O
dvd,B-ASP,6,media,compound,_,,AT-W\O-Path
media,I-ASP,2,runs,appos,_,,AT-W\O-Path
including,O,12~8~14~10,dvd-r~dvd~rw~r/rw,case~case~case~case,_,,O
dvd,O,6,media,nmod:including,_,,O
+,O,10,r/rw,cc,_,,O
r/rw,O,8~6,dvd~media,conj~nmod:including,_,r / r ##w,O
and,O,12,dvd-r,cc,_,,O
dvd-r,O,8~6,dvd~media,conj~nmod:including,_,dvd - r,O
/,O,14,rw,cc,_,,O
rw,O,12~8~6,dvd-r~dvd~media,conj:and~conj~nmod:including,_,r ##w,O
(,O,17,sony,punct,_,,O
unlike,O,17,sony,amod,_,,O
sony,O,2,runs,appos,_,,O
or,O,19,panasonic,cc,_,,O
panasonic,O,2~17,runs~sony,appos~conj,_,pan ##as ##onic,O
-,O,19,panasonic,punct,_,,O
one,O,22,supports,nummod,_,,O
supports,O,17,sony,appos,_,,O
only,O,25,r/rw,advmod,_,,O
+,O,25,r/rw,punct,_,,O
r/rw,O,22,supports,appos,_,r / r ##w,O
and,O,30,r/rw,cc,_,,O
another,O,30,r/rw,det,_,,O
supports,O,30,r/rw,compound,_,,O
