TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
netbooks,O,1,investigated,dobj,NNS,net ##books
and,O,1,investigated,cc,CC,
saw,O,1,investigated,conj,VBD,
the,O,7,NB305-N410BL,det,DT,
Toshiba,O,7,NB305-N410BL,compound,NNP,to ##shi ##ba
NB305-N410BL,O,4,saw,dobj,NNP,n ##b ##30 ##5 - n ##41 ##0 ##bl
.,O,1,investigated,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,2,day,det,DT,
other,O,2,day,amod,JJ,
day,O,4,had,npadvmod,NN,
I,O,4,had,nsubj,PRP,
had,O,4,had,ROOT,VBD,
a,O,6,presentation,det,DT,
presentation,O,4,had,dobj,NN,
to,O,8,do,aux,TO,
do,O,6,presentation,relcl,VB,
for,O,8,do,prep,IN,
a,O,11,seminar,det,DT,
seminar,O,9,for,pobj,NN,
at,O,11,seminar,prep,IN,
a,O,15,conference,det,DT,
large,O,15,conference,amod,JJ,
conference,O,12,at,pobj,NN,
in,O,15,conference,prep,IN,
town,O,19,lots,compound,NN,
-,O,19,lots,punct,HYPH,
lots,O,16,in,pobj,NNS,
of,O,19,lots,prep,IN,
people,O,20,of,pobj,NNS,
",",O,6,presentation,punct,",",
little,O,24,time,amod,JJ,
time,O,4,had,npadvmod,NN,
to,O,24,time,prep,IN,
prep,O,25,to,pobj,NN,
and,O,4,had,cc,CC,
have,O,4,had,conj,VB,
to,O,30,set,aux,TO,
set,O,28,have,xcomp,VB,
up,O,30,set,prt,RP,
a,O,33,computer,det,DT,
computer,O,30,set,dobj,NN,
to,O,30,set,prep,IN,
a,O,36,projector,det,DT,
projector,O,34,to,pobj,NN,project ##or
",",O,36,projector,punct,",",
etc,O,36,projector,conj,FW,
.,O,4,had,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,1,is,nsubj,PRP,
is,O,1,is,ROOT,VBZ,
of,O,1,is,prep,IN,
high,B-OP,4,quality,amod,JJ,
quality,B-ASP,2,of,pobj,NN,
",",O,6,has,punct,",",
has,O,1,is,conj,VBZ,
a,O,9,GUI,det,DT,
killer,O,9,GUI,compound,NN,
GUI,B-ASP,6,has,dobj,NN,
",",O,11,is,punct,",",
is,O,6,has,conj,VBZ,
extremely,O,13,stable,advmod,RB,
stable,B-OP,11,is,acomp,JJ,
",",O,11,is,punct,",",
is,O,11,is,conj,VBZ,
highly,O,17,expandable,advmod,RB,
expandable,B-OP,15,is,acomp,JJ,expand ##able
",",O,11,is,punct,",",
is,O,20,bundled,auxpass,VBZ,
bundled,O,11,is,conj,VBN,
with,O,20,bundled,prep,IN,
lots,O,21,with,pobj,NNS,
of,O,22,lots,prep,IN,
very,O,25,good,advmod,RB,
good,B-OP,26,applications,amod,JJ,
applications,B-ASP,23,of,pobj,NNS,
",",O,20,bundled,punct,",",
is,O,20,bundled,conj,VBZ,
easy,B-OP,28,is,acomp,JJ,
to,O,31,use,aux,TO,
use,B-ASP,29,easy,xcomp,VB,
",",O,28,is,punct,",",
and,O,28,is,cc,CC,
is,O,28,is,conj,VBZ,
absolutely,O,36,gorgeous,advmod,RB,
gorgeous,B-OP,34,is,acomp,JJ,
.,O,6,has,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Easy,B-OP,0,Easy,ROOT,JJ,
to,O,2,start,aux,TO,
start,B-ASP,0,Easy,xcomp,VB,
up,I-ASP,2,start,prt,RP,
and,O,2,start,cc,CC,
does,O,7,overheat,aux,VBZ,
not,O,7,overheat,neg,RB,
overheat,O,2,start,conj,VB,over ##hea ##t
as,O,9,much,advmod,RB,
much,O,7,overheat,advmod,RB,
as,O,9,much,prep,IN,
other,O,12,laptops,amod,JJ,
laptops,O,10,as,pobj,NNS,laptop ##s
.,O,0,Easy,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Sad,B-OP,0,Sad,ROOT,JJ,
very,O,2,SAD,advmod,RB,
SAD,B-OP,0,Sad,acomp,JJ,
.,O,0,Sad,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,got,nsubj,PRP,
even,O,2,got,advmod,RB,
got,O,2,got,ROOT,VBD,
my,O,5,son,poss,PRP$,
teenage,O,5,son,amod,JJ,
son,O,2,got,dobj,NN,
one,O,5,son,appos,NN,
",",O,2,got,punct,",",
because,O,2,got,prep,IN,
of,O,8,because,pcomp,IN,
the,O,11,features,det,DT,
features,B-ASP,8,because,pobj,NNS,
that,O,14,offers,dobj,WDT,
it,O,14,offers,nsubj,PRP,
offers,O,11,features,relcl,VBZ,
",",O,18,iChat,punct,",",
like,O,18,iChat,intj,UH,
",",O,16,like,punct,",",
iChat,B-ASP,11,features,appos,NNP,ich ##at
",",O,18,iChat,punct,",",
Photobooth,B-ASP,18,iChat,conj,NNP,photo ##boot ##h
",",O,20,Photobooth,punct,",",
garage,B-ASP,23,band,compound,NN,
band,I-ASP,20,Photobooth,conj,NN,
and,O,23,band,cc,CC,
more,B-OP,23,band,conj,JJR,
!,O,2,got,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Needless,O,12,is,nsubj,JJ,needles ##s
to,O,2,say,aux,TO,
say,O,0,Needless,xcomp,VB,
a,O,4,PC,det,DT,
PC,O,2,say,dobj,NN,
that,O,8,support,nsubj,WDT,
ca,O,8,support,aux,MD,
n't,O,8,support,neg,RB,n ' t
support,O,4,PC,relcl,VB,
a,O,11,phone,det,DT,
cell,O,11,phone,compound,NN,
phone,O,8,support,dobj,NN,
is,O,12,is,ROOT,VBZ,
less,O,12,is,acomp,JJR,
than,O,13,less,prep,IN,
useless,B-OP,14,than,amod,JJ,
!,O,12,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Great,B-OP,1,laptop,amod,JJ,
laptop,O,1,laptop,ROOT,NN,
that,O,3,offers,nsubj,WDT,
offers,O,1,laptop,relcl,VBZ,
many,O,6,features,amod,JJ,
great,B-OP,6,features,amod,JJ,
features,B-ASP,3,offers,dobj,NNS,
!,O,1,laptop,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
they,O,2,done,nsubj,PRP,
have,O,2,done,aux,VBP,
done,O,2,done,ROOT,VBN,
absolutely,O,4,nothing,advmod,RB,
nothing,O,2,done,dobj,NN,
to,O,6,fix,aux,TO,
fix,O,4,nothing,relcl,VB,
the,O,9,problem,det,DT,
computer,O,9,problem,compound,NN,
problem,O,6,fix,dobj,NN,
.,O,2,done,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
One,O,1,night,nummod,CD,
night,O,3,turned,npadvmod,NN,
I,O,3,turned,nsubj,PRP,
turned,O,3,turned,ROOT,VBD,
the,O,6,thing,det,DT,
freaking,O,6,thing,amod,JJ,
thing,O,3,turned,dobj,NN,
off,O,3,turned,prt,RP,
after,O,3,turned,prep,IN,
using,O,8,after,pcomp,VBG,
it,O,9,using,dobj,PRP,
",",O,16,turn,punct,",",
the,O,14,day,det,DT,
next,O,14,day,amod,JJ,
day,O,16,turn,npadvmod,NN,
I,O,16,turn,nsubj,PRP,
turn,O,16,turn,ROOT,VBP,
it,O,16,turn,dobj,PRP,
on,O,16,turn,prt,RP,
",",O,16,turn,punct,",",
no,B-OP,21,GUI,det,DT,
GUI,B-ASP,16,turn,npadvmod,NN,
",",O,21,GUI,punct,",",
screen,B-ASP,21,GUI,conj,NN,
all,O,25,dark,advmod,DT,
dark,B-OP,32,drive,amod,JJ,
",",O,32,drive,punct,",",
power,B-ASP,28,light,compound,NN,
light,I-ASP,32,drive,nsubj,NN,
steady,B-OP,32,drive,amod,JJ,
",",O,32,drive,punct,",",
hard,B-ASP,32,drive,amod,JJ,
drive,I-ASP,32,drive,ROOT,NN,
light,I-ASP,34,steady,npadvmod,NN,
steady,I-ASP,32,drive,advmod,JJ,
and,I-ASP,32,drive,cc,CC,
not,I-ASP,37,flashing,neg,RB,
flashing,I-ASP,32,drive,conj,VBG,
as,I-ASP,41,does,mark,IN,
it,I-ASP,41,does,nsubj,PRP,
usually,I-ASP,41,does,advmod,RB,
does,I-ASP,37,flashing,advcl,VBZ,
.,I-ASP,32,drive,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Still,O,2,pricey,advmod,RB,
pretty,O,2,pricey,advmod,RB,
pricey,B-OP,2,pricey,ROOT,JJ,price ##y
",",O,2,pricey,punct,",",
but,O,2,pricey,cc,CC,
I,O,8,putting,nsubj,PRP,
've,O,8,putting,aux,VBP,' ve
been,O,8,putting,aux,VBN,
putting,O,2,pricey,conj,VBG,
off,O,8,putting,prt,RP,
money,O,8,putting,dobj,NN,
for,O,8,putting,prep,IN,
a,O,13,while,det,DT,
while,O,11,for,pobj,NN,
as,O,8,putting,prep,IN,
a,O,18,Fund,det,DT,
little,O,18,Fund,amod,JJ,
Macbook,O,18,Fund,compound,NNP,mac ##book
Fund,O,14,as,pobj,NNP,
",",O,8,putting,punct,",",
and,O,8,putting,cc,CC,
finally,O,22,got,advmod,RB,
got,O,8,putting,conj,VBD,
to,O,24,use,aux,TO,
use,O,22,got,xcomp,VB,
it,O,24,use,dobj,PRP,
.,O,8,putting,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
My,O,2,disappointment,poss,PRP$,
only,O,2,disappointment,amod,JJ,
disappointment,B-OP,8,is,nsubj,NN,
with,O,2,disappointment,prep,IN,
the,O,7,model,det,DT,
13,O,7,model,nummod,CD,
"""",O,7,model,punct,``,
model,O,3,with,pobj,NN,
is,O,35,is,ccomp,VBZ,
that,O,11,'re,mark,IN,
they,O,11,'re,nsubj,PRP,
're,O,8,is,ccomp,VBP,' re
the,O,14,ones,det,DT,
only,O,14,ones,amod,JJ,
ones,O,11,'re,attr,NNS,
in,O,14,ones,prep,IN,
the,O,19,line,det,DT,
MacBook,O,18,Pro,compound,NNP,mac ##book
Pro,O,19,line,compound,JJ,
line,O,15,in,pobj,NN,
up,O,11,'re,advmod,RP,
without,B-OP,11,'re,prep,IN,
an,O,26,processor,det,DT,
i5,O,26,processor,nmod,NN,i ##5
or,O,23,i5,cc,CC,
i7,O,23,i5,conj,NN,i ##7
processor,B-ASP,30,cards,nmod,NN,
and,O,26,processor,cc,CC,
dual,O,29,graphics,amod,JJ,
graphics,B-ASP,30,cards,compound,NNS,
cards,I-ASP,21,without,pobj,NNS,
",",O,35,is,punct,",",
however,O,35,is,advmod,RB,
the,O,34,trade-off,det,DT,
trade-off,O,35,is,nsubj,NN,trade - off
is,O,35,is,ROOT,VBZ,
that,O,38,achieve,mark,IN,
you,O,38,achieve,nsubj,PRP,
achieve,O,35,is,ccomp,VBP,
a,O,42,life,det,DT,
longer,B-OP,41,battery,amod,JJR,
battery,B-ASP,42,life,compound,NN,
life,I-ASP,38,achieve,dobj,NN,
(,O,42,life,punct,-LRB-,
of,O,42,life,prep,IN,
about,O,46,2,advmod,RB,
2,O,47,more,npadvmod,CD,
more,O,48,hours,amod,JJR,
hours,O,44,of,pobj,NNS,
),O,42,life,punct,-RRB-,
.,O,35,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,took,nsubj,PRP,
took,O,1,took,ROOT,VBD,
it,O,1,took,dobj,PRP,
back,O,1,took,advmod,RB,
for,O,1,took,prep,IN,
an,O,12,screen,det,DT,
Asus,O,12,screen,nmod,NNP,as ##us
and,O,6,Asus,cc,CC,
same,O,12,screen,amod,JJ,
thing,O,11,blue,npadvmod,NN,
-,O,11,blue,punct,HYPH,
blue,O,12,screen,amod,JJ,
screen,O,4,for,pobj,NN,
which,O,14,required,nsubj,WDT,
required,O,12,screen,relcl,VBD,
me,O,14,required,dobj,PRP,
to,O,17,remove,aux,TO,
remove,O,14,required,xcomp,VB,
the,O,19,battery,det,DT,
battery,B-ASP,17,remove,dobj,NN,
to,O,21,reset,aux,TO,
reset,O,17,remove,advcl,VB,
.,O,1,took,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
In,O,7,encased,prep,IN,
the,O,2,shop,det,DT,
shop,O,0,In,pobj,NN,
",",O,7,encased,punct,",",
these,O,5,MacBooks,det,DT,
MacBooks,O,7,encased,nsubjpass,NNS,mac ##books
are,O,7,encased,auxpass,VBP,
encased,O,18,know,ccomp,VBN,en ##cased
in,O,7,encased,prep,IN,
a,O,12,enclosure,det,DT,
soft,B-OP,12,enclosure,amod,JJ,
rubber,B-ASP,12,enclosure,compound,NN,
enclosure,I-ASP,8,in,pobj,NN,
-,O,18,know,punct,:,
so,O,18,know,advmod,IN,
you,O,18,know,nsubj,PRP,
will,O,18,know,aux,MD,
never,O,18,know,neg,RB,
know,O,18,know,ROOT,VB,
about,O,18,know,prep,IN,
the,O,22,edge,det,DT,
razor,O,22,edge,compound,NN,
edge,B-ASP,19,about,pobj,NN,
until,O,25,buy,mark,IN,
you,O,25,buy,nsubj,PRP,
buy,O,18,know,advcl,VBP,
it,O,25,buy,dobj,PRP,
",",O,18,know,punct,",",
get,O,18,know,advcl,VB,
it,O,28,get,dobj,PRP,
home,O,28,get,advmod,RB,
",",O,28,get,punct,",",
break,O,28,get,conj,VB,
the,O,34,seal,det,DT,
seal,O,32,break,dobj,NN,
and,O,32,break,cc,CC,
use,O,32,break,conj,VB,
it,O,36,use,dobj,PRP,
(,O,41,con,punct,-LRB-,
very,O,40,clever,advmod,RB,
clever,O,41,con,amod,JJ,
con,O,36,use,parataxis,NN,
),O,41,con,punct,-RRB-,
.,O,18,know,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
However,O,9,make,advmod,RB,
",",O,9,make,punct,",",
the,O,4,gestures,det,DT,
multi-touch,B-ASP,4,gestures,amod,JJ,multi - touch
gestures,I-ASP,9,make,nsubj,NNS,
and,O,4,gestures,cc,CC,
large,O,8,area,amod,JJ,
tracking,B-ASP,8,area,compound,NN,
area,I-ASP,4,gestures,conj,NN,
make,O,9,make,ROOT,VBP,
having,O,9,make,xcomp,VBG,
an,O,13,mouse,det,DT,
external,B-ASP,13,mouse,amod,JJ,
mouse,I-ASP,10,having,dobj,NN,
unnecessary,B-OP,10,having,ccomp,JJ,
(,O,9,make,punct,-LRB-,
unless,O,19,gaming,mark,IN,
you,O,19,gaming,nsubj,PRP,
're,O,19,gaming,aux,VBP,' re
gaming,B-ASP,9,make,advcl,VBG,
),O,9,make,punct,-RRB-,
.,O,9,make,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Plus,O,2,is,cc,CC,
it,O,2,is,nsubj,PRP,
is,O,2,is,ROOT,VBZ,
small,B-OP,2,is,acomp,JJ,
and,O,3,small,cc,CC,
reasonably,O,6,light,advmod,RB,
light,B-OP,3,small,conj,JJ,
so,O,10,take,advmod,IN,
I,O,10,take,nsubj,PRP,
can,O,10,take,aux,MD,
take,O,10,take,ROOT,VB,
it,O,10,take,dobj,PRP,
with,O,10,take,prep,IN,
me,O,12,with,pobj,PRP,
to,O,10,take,prep,IN,
and,O,14,to,cc,CC,
from,O,14,to,conj,IN,
work,O,16,from,pobj,NN,
.,O,10,take,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,HATE,nsubj,PRP,
HATE,B-OP,1,HATE,ROOT,VBP,
this,O,3,one,det,DT,
one,O,1,HATE,dobj,NN,
.,O,1,HATE,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
They,O,1,were,nsubj,PRP,
were,O,1,were,ROOT,VBD,
totally,O,3,unconcerned,advmod,RB,
unconcerned,O,1,were,acomp,JJ,un ##con ##cer ##ned
that,O,10,repaired,mark,IN,
the,O,6,computer,det,DT,
computer,O,10,repaired,nsubjpass,NN,
was,O,10,repaired,auxpass,VBD,
not,O,10,repaired,neg,RB,
correctly,O,10,repaired,advmod,RB,
repaired,O,3,unconcerned,ccomp,VBN,
in,O,10,repaired,prep,IN,
the,O,14,place,det,DT,
first,O,14,place,amod,JJ,
place,O,11,in,pobj,NN,
.,O,1,were,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Toshiba,O,3,send,nsubj,NNP,to ##shi ##ba
does,O,3,send,aux,VBZ,
not,O,3,send,neg,RB,
send,O,3,send,ROOT,VB,
any,O,5,one,det,DT,
one,O,3,send,dobj,NN,
out,O,3,send,prt,IN,
unless,O,10,paid,mark,IN,
you,O,10,paid,nsubj,PRP,
have,O,10,paid,aux,VBP,
paid,O,3,send,advcl,VBN,
extra,O,10,paid,dobj,JJ,
to,O,13,have,aux,TO,
have,O,10,paid,advcl,VB,
the,O,17,repair,det,DT,
on,O,17,repair,amod,IN,
site,O,17,repair,compound,NN,
repair,O,18,done,nsubj,NN,
done,O,13,have,ccomp,VBN,
.,O,3,send,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Oh,O,0,Oh,ROOT,UH,
",",O,0,Oh,punct,",",
boy,O,0,Oh,npadvmod,UH,
!,O,0,Oh,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
But,O,20,are,cc,CC,
while,O,3,is,mark,IN,
this,O,3,is,nsubj,DT,
is,O,20,are,advcl,VBZ,
one,O,6,advantage,nummod,CD,
big,O,6,advantage,amod,JJ,
advantage,O,3,is,attr,NN,
(,O,20,are,punct,-LRB-,
as,O,11,know,mark,IN,
you,O,11,know,nsubj,PRP,
may,O,11,know,aux,MD,
know,O,20,are,advcl,VB,
from,O,11,know,prep,IN,
the,O,14,company,det,DT,
company,O,17,commercials,poss,NN,
s,O,14,company,case,POS,
recent,O,17,commercials,amod,JJ,
commercials,O,12,from,pobj,NNS,
),O,20,are,punct,-RRB-,
there,O,20,are,expl,EX,
are,O,20,are,ROOT,VBP,
other,O,22,things,amod,JJ,
things,O,20,are,attr,NNS,
to,O,24,consider,aux,TO,
consider,O,22,things,relcl,VB,
before,O,24,consider,prep,IN,
going,O,25,before,pcomp,VBG,
with,O,26,going,prep,IN,
Apple,O,27,with,pobj,NNP,
.,O,20,are,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,love,nsubj,PRP,
love,B-OP,1,love,ROOT,VBP,
the,O,3,way,det,DT,
way,O,1,love,dobj,NN,
the,O,6,suite,det,DT,
entire,O,6,suite,amod,JJ,
suite,B-ASP,9,works,nsubj,NN,
of,I-ASP,6,suite,prep,IN,
software,I-ASP,7,of,pobj,NN,
works,O,3,way,relcl,VBZ,
together,O,9,works,advmod,RB,
.,O,1,love,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,speed,det,DT,
speed,B-ASP,2,is,nsubj,NN,
is,O,2,is,ROOT,VBZ,
incredible,B-OP,2,is,acomp,JJ,
and,O,2,is,cc,CC,
I,O,6,am,nsubj,PRP,
am,O,2,is,conj,VBP,
more,O,9,satisfied,advmod,JJR,
than,O,7,more,prep,IN,
satisfied,B-OP,6,am,acomp,JJ,
.,O,6,am,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
on,O,7,was,prep,IN,
the,O,3,side,det,DT,
bright,O,3,side,amod,JJ,
side,O,0,on,pobj,NN,
at,O,5,least,advmod,IN,
least,O,7,was,advmod,JJS,
I,O,7,was,nsubj,PRP,
was,O,7,was,ROOT,VBD,
n't,O,7,was,neg,RB,n ' t
without,O,7,was,prep,IN,
my,O,11,laptop,poss,PRP$,
laptop,O,9,without,pobj,NN,
for,O,7,was,prep,IN,
long,O,12,for,pcomp,RB,
this,O,15,time,det,DT,
time,O,12,for,pobj,NN,
!,O,7,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,laptop,det,DT,
laptop,O,2,meets,nsubj,NN,
meets,O,8,is,ccomp,VBZ,
every,O,4,expectation,det,DT,
expectation,O,2,meets,dobj,NN,
and,O,4,expectation,cc,CC,
Windows,B-ASP,4,expectation,conj,NNP,
7,I-ASP,6,Windows,nummod,CD,
is,O,8,is,ROOT,VBZ,
great,B-OP,8,is,acomp,JJ,
!,O,8,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
That,O,1,'s,nsubj,DT,
's,O,1,'s,ROOT,VBZ,' s
how,O,3,frustrating,advmod,WRB,
frustrating,B-OP,5,was,acomp,JJ,
it,O,5,was,nsubj,PRP,
was,O,1,'s,ccomp,VBD,
.,O,1,'s,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,use,nsubj,PRP,
can,O,3,use,aux,MD,
barely,O,3,use,advmod,RB,
use,O,3,use,ROOT,VB,
any,O,6,devices,det,DT,
usb,B-ASP,6,devices,compound,NN,
devices,I-ASP,3,use,dobj,NNS,
because,O,11,stay,mark,IN,
they,O,11,stay,nsubj,PRP,
will,O,11,stay,aux,MD,
not,O,11,stay,neg,RB,
stay,O,3,use,advcl,VB,
connected,O,11,stay,acomp,JJ,
properly,B-OP,12,connected,advmod,RB,
.,O,3,use,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,one,det,DT,
one,O,6,is,nsubj,CD,
down,O,1,one,prep,IN,
side,O,2,down,pobj,NN,
to,O,1,one,prep,IN,
it,O,4,to,pobj,PRP,
is,O,6,is,ROOT,VBZ,
that,O,18,tends,mark,IN,
when,O,10,play,advmod,WRB,
I,O,10,play,nsubj,PRP,
play,O,18,tends,advcl,VBP,
a,O,13,game,det,DT,
certin,O,13,game,amod,JJ,ce ##rti ##n
game,O,10,play,dobj,NN,
on,O,10,play,prep,IN,
here,O,14,on,pcomp,RB,
",",O,18,tends,punct,",",
it,O,18,tends,nsubj,PRP,
tends,O,6,is,ccomp,VBZ,
to,O,20,freeze,aux,TO,
freeze,O,18,tends,xcomp,VB,
up,O,20,freeze,prt,RP,
sometimes,O,20,freeze,advmod,RB,
",",O,18,tends,punct,",",
but,O,18,tends,cc,CC,
thats,O,18,tends,conj,UH,that ##s
the,O,29,thing,det,DT,
only,O,29,thing,amod,JJ,
bad,B-OP,29,thing,amod,JJ,
thing,O,25,thats,dobj,NN,
about,O,29,thing,prep,IN,
this,O,32,computer,det,DT,
computer,O,30,about,pobj,NN,
.,O,6,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
-,O,3,keyboard,punct,:,
No,B-OP,3,keyboard,det,DT,
backlit,O,3,keyboard,amod,JJ,back ##lit
keyboard,B-ASP,3,keyboard,ROOT,NN,
",",O,3,keyboard,punct,",",
but,O,3,keyboard,cc,CC,
not,O,8,issue,neg,RB,
an,O,8,issue,det,DT,
issue,O,3,keyboard,conj,NN,
for,O,8,issue,prep,IN,
me,O,9,for,pobj,PRP,
.,O,3,keyboard,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
When,O,3,had,advmod,WRB,
I,O,3,had,nsubj,PRP,
finally,O,3,had,advmod,RB,
had,O,3,had,ROOT,VBD,
everything,O,3,had,dobj,NN,
running,O,4,everything,acl,VBG,
with,O,5,running,prep,IN,
all,O,9,software,predet,PDT,
my,O,9,software,poss,PRP$,
software,B-ASP,6,with,pobj,NN,
installed,O,9,software,acl,VBN,
I,O,12,plugged,nsubj,PRP,
plugged,O,9,software,relcl,VBD,plug ##ged
in,O,12,plugged,prep,RP,
my,O,15,droid,poss,PRP$,
droid,O,13,in,pobj,NN,dr ##oid
to,O,17,recharge,aux,TO,
recharge,O,12,plugged,advcl,VB,rec ##har ##ge
and,O,3,had,cc,CC,
the,O,20,system,det,DT,
system,B-ASP,21,crashed,nsubj,NN,
crashed,B-OP,3,had,conj,VBD,
.,O,21,crashed,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,4,turn,nsubj,PRP,
ca,O,4,turn,aux,MD,
n't,O,4,turn,neg,RB,n ' t
even,O,4,turn,advmod,RB,
turn,O,4,turn,ROOT,VB,
it,O,4,turn,dobj,PRP,
off,O,4,turn,prt,RP,
.,O,4,turn,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
One,O,1,suggestion,nummod,CD,
suggestion,O,6,is,nsubj,NN,
I,O,4,have,nsubj,PRP,
do,O,4,have,aux,VBP,
have,O,1,suggestion,relcl,VB,
",",O,1,suggestion,punct,",",
is,O,6,is,ROOT,VBZ,
to,O,9,bother,aux,TO,
not,O,9,bother,neg,RB,
bother,O,6,is,xcomp,VB,
getting,O,9,bother,xcomp,VBG,
Microsoft,B-ASP,12,office,compound,NNP,
office,I-ASP,10,getting,dobj,NN,
for,I-ASP,10,getting,prep,IN,
the,I-ASP,15,mac,det,DT,
mac,I-ASP,16,expecting,nsubj,NNP,
expecting,O,10,getting,ccomp,VBG,
it,O,19,work,nsubj,PRP,
will,O,19,work,aux,MD,
work,O,16,expecting,ccomp,VB,
just,O,23,knew,advmod,RB,
like,O,23,knew,mark,IN,
you,O,23,knew,nsubj,PRP,
