TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
say,O,11,all,relcl,VB,
is,O,15,is,ROOT,VBZ,
that,O,21,get,mark,IN,
they,O,21,get,nsubj,PRP,
just,O,21,get,advmod,RB,
do,O,21,get,aux,VBP,
n't,O,21,get,neg,RB,n ' t
get,O,15,is,ccomp,VB,
it,O,21,get,dobj,PRP,
.,O,15,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Not,O,2,was,preconj,RB,
only,O,0,Not,advmod,RB,
was,O,2,was,ROOT,VBD,
the,O,4,food,det,DT,
food,B-ASP,2,was,nsubj,NN,
outstanding,B-OP,4,food,amod,JJ,
",",O,2,was,punct,",",
but,O,2,was,cc,CC,
the,O,11,perks,det,DT,
little,O,11,perks,amod,JJ,
',O,11,perks,punct,``,
perks,B-ASP,13,were,nsubj,NNS,per ##ks
',O,11,perks,punct,'',
were,O,2,was,conj,VBD,
great,B-OP,13,were,acomp,JJ,
.,O,13,were,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,is,nsubj,PRP,
is,O,1,is,ROOT,VBZ,
very,O,3,overpriced,advmod,RB,
overpriced,B-OP,1,is,acomp,JJ,over ##pr ##ice ##d
and,O,3,overpriced,cc,CC,
not,O,7,tasty,neg,RB,
very,O,7,tasty,advmod,RB,
tasty,B-OP,3,overpriced,conj,JJ,ta ##sty
.,O,1,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Our,O,2,favorite,poss,PRP$,
agreed,O,2,favorite,amod,VBN,
favorite,B-OP,3,is,nsubj,NN,
is,O,3,is,ROOT,VBZ,
the,O,5,orrechiete,det,DT,
orrechiete,B-ASP,3,is,attr,NN,orr ##ech ##ie ##te
with,I-ASP,5,orrechiete,prep,IN,
sausage,I-ASP,6,with,pobj,NN,
and,I-ASP,7,sausage,cc,CC,
chicken,I-ASP,7,sausage,conj,NN,
(,O,14,are,punct,-LRB-,
usually,O,14,are,advmod,RB,
the,O,13,waiters,det,DT,
waiters,B-ASP,14,are,nsubj,NNS,waiter ##s
are,O,3,is,parataxis,VBP,
kind,B-OP,14,are,acomp,JJ,
enough,O,15,kind,advmod,RB,
to,O,18,split,aux,TO,
split,O,15,kind,xcomp,VB,
the,O,20,dish,det,DT,
dish,O,18,split,dobj,NN,
in,O,18,split,prep,IN,
half,O,21,in,pobj,NN,
so,O,25,get,mark,RB,
you,O,25,get,nsubj,PRP,
get,O,14,are,conj,VBP,
to,O,27,sample,aux,TO,
sample,O,25,get,xcomp,VB,
both,O,29,meats,det,DT,
meats,B-ASP,27,sample,dobj,NNS,meat ##s
),O,25,get,punct,-RRB-,
.,O,3,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,Bagels,det,DT,
Bagels,B-ASP,2,have,nsubj,NNPS,bag ##els
have,O,2,have,ROOT,VBP,
an,O,5,taste,det,DT,
outstanding,B-OP,5,taste,amod,JJ,
taste,O,2,have,dobj,NN,
with,O,5,taste,prep,IN,
a,O,9,texture,det,DT,
terrific,B-OP,9,texture,amod,JJ,
texture,O,6,with,pobj,NN,
",",O,2,have,punct,",",
both,O,12,chewy,preconj,CC,
chewy,B-OP,2,have,advcl,JJ,chew ##y
yet,O,12,chewy,advmod,CC,
not,O,15,gummy,neg,RB,
gummy,B-OP,12,chewy,conj,JJ,gum ##my
.,O,2,have,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Nevertheless,O,4,is,advmod,RB,
the,O,2,food,det,DT,
food,B-ASP,4,is,nsubj,NN,
itself,O,2,food,appos,PRP,
is,O,4,is,ROOT,VBZ,
pretty,O,6,good,advmod,RB,
good,B-OP,4,is,acomp,JJ,
.,O,4,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,noticed,nsubj,PRP,
've,O,2,noticed,aux,VBP,' ve
noticed,O,2,noticed,ROOT,VBN,
megadeth,O,2,noticed,dobj,NNP,mega ##de ##th
",",O,3,megadeth,punct,",",
mr.,O,6,scruff,compound,NNP,mr .
scruff,O,3,megadeth,conj,NNP,sc ##ruff
",",O,6,scruff,punct,",",
st.,O,9,germain,compound,NNP,st .
germain,O,6,scruff,conj,NNP,
",",O,9,germain,punct,",",
traditional,O,13,songs,amod,JJ,
vietnamese,O,13,songs,amod,JJ,
songs,B-ASP,9,germain,conj,NNS,
",",O,13,songs,punct,",",
black,O,16,sabbath,amod,JJ,
sabbath,O,13,songs,conj,NNP,
",",O,16,sabbath,punct,",",
jay-z,O,16,sabbath,conj,NNP,jay - z
",",O,16,sabbath,punct,",",
and,O,16,sabbath,cc,CC,
daft,O,22,punk,amod,JJ,da ##ft
punk,O,16,sabbath,conj,NN,
all,O,25,played,dep,DT,
being,O,25,played,auxpass,VBG,
played,O,2,noticed,ccomp,VBN,
.,O,2,noticed,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
They,O,3,have,nsubj,PRP,
did,O,3,have,aux,VBD,
not,O,3,have,neg,RB,
have,O,3,have,ROOT,VB,
mayonnaise,O,3,have,dobj,NN,mayo ##nna ##ise
",",O,3,have,punct,",",
forgot,B-OP,3,have,conj,VB,
our,O,8,toast,poss,PRP$,
toast,B-ASP,6,forgot,dobj,NN,
",",O,3,have,punct,",",
left,B-OP,3,have,dep,VBD,
out,I-OP,10,left,prt,RP,
ingredients,O,10,left,dobj,NNS,
(,O,12,ingredients,punct,-LRB-,
ie,O,15,cheese,compound,FW,
cheese,O,12,ingredients,appos,NN,
in,O,15,cheese,prep,IN,
an,O,18,omelet,det,DT,
omelet,O,16,in,pobj,NN,om ##ele ##t
),O,15,cheese,punct,-RRB-,
",",O,12,ingredients,punct,",",
below,O,10,left,prep,IN,
hot,O,23,temperatures,amod,JJ,
temperatures,O,21,below,pobj,NNS,
and,O,10,left,cc,CC,
the,O,26,bacon,det,DT,
bacon,O,27,was,nsubj,NN,
was,O,10,left,conj,VBD,
so,O,29,over,advmod,RB,
over,B-OP,27,was,prep,RB,
cooked,I-OP,27,was,acomp,VBN,
it,O,32,crumbled,nsubj,PRP,
crumbled,O,30,cooked,ccomp,VBD,cr ##umble ##d
on,O,32,crumbled,prep,IN,
the,O,35,plate,det,DT,
plate,O,33,on,pobj,NN,
when,O,38,touched,advmod,WRB,
you,O,38,touched,nsubj,PRP,
touched,O,32,crumbled,advcl,VBD,
it,O,38,touched,dobj,PRP,
.,O,27,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,took,nsubj,PRP,
took,O,1,took,ROOT,VBD,
half,O,4,hour,predet,PDT,
an,O,4,hour,det,DT,
hour,O,1,took,dobj,NN,
to,O,6,get,aux,TO,
get,O,1,took,advcl,VB,
our,O,8,check,poss,PRP$,
check,O,18,have,nsubj,NN,
",",O,8,check,punct,",",
which,O,11,was,nsubj,WDT,
was,O,8,check,relcl,VBD,
perfect,O,11,was,acomp,JJ,
since,O,16,sit,mark,IN,
we,O,16,sit,nsubj,PRP,
could,O,16,sit,aux,MD,
sit,O,11,was,advcl,VB,
",",O,8,check,punct,",",
have,O,6,get,ccomp,VB,
drinks,B-ASP,18,have,dobj,NNS,
and,O,19,drinks,cc,CC,
talk,O,19,drinks,conj,VB,
!,O,1,took,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,design,det,DT,
design,B-ASP,4,is,nsubj,NN,
and,O,1,design,cc,CC,
atmosphere,B-ASP,1,design,conj,NN,
is,O,4,is,ROOT,VBZ,
just,O,7,good,advmod,RB,
as,O,7,good,advmod,RB,
good,B-OP,4,is,acomp,JJ,
.,O,4,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
He,O,2,visited,nsubj,PRP,
has,O,2,visited,aux,VBZ,
visited,O,2,visited,ROOT,VBN,
Thailand,O,2,visited,dobj,NNP,
and,O,2,visited,cc,CC,
is,O,2,visited,conj,VBZ,
quite,O,7,expert,advmod,RB,
expert,O,5,is,attr,NN,
on,O,7,expert,prep,IN,
the,O,10,cuisine,det,DT,
cuisine,B-ASP,8,on,pobj,NN,
.,O,2,visited,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,recommend,nsubj,PRP,
would,O,3,recommend,aux,MD,
definitely,O,3,recommend,advmod,RB,
recommend,B-OP,3,recommend,ROOT,VB,
Mary,O,3,recommend,dobj,NNP,
's,O,4,Mary,case,POS,' s
and,O,3,recommend,cc,CC,
am,O,8,making,aux,VBP,
making,O,3,recommend,conj,VBG,
it,O,10,one,nsubj,PRP,
one,O,8,making,ccomp,CD,
of,O,10,one,prep,IN,
my,O,15,haunts,poss,PRP$,
regular,O,15,haunts,amod,JJ,
neighborhood,O,15,haunts,compound,NN,
haunts,O,11,of,pobj,VBZ,haunt ##s
.,O,3,recommend,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,pizza,det,DT,
pizza,B-ASP,2,is,nsubj,NN,
is,O,2,is,ROOT,VBZ,
the,O,4,best,det,DT,
best,B-OP,2,is,attr,JJS,
if,O,7,like,mark,IN,
you,O,7,like,nsubj,PRP,
like,B-OP,2,is,advcl,VBP,
thin,B-ASP,10,pizza,amod,JJ,
crusted,I-ASP,10,pizza,amod,JJ,crust ##ed
pizza,I-ASP,7,like,dobj,NN,
.,O,2,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
My,O,1,Girlfriend,poss,PRP$,
Girlfriend,O,4,stumbled,nsubj,NNP,
and,O,1,Girlfriend,cc,CC,
I,O,1,Girlfriend,conj,PRP,
stumbled,O,4,stumbled,ROOT,VBD,
onto,O,4,stumbled,prep,IN,
this,O,8,place,det,DT,
hopping,O,8,place,compound,NN,
place,O,5,onto,pobj,NN,
the,O,11,night,det,DT,
other,O,11,night,amod,JJ,
night,O,8,place,npadvmod,NN,
and,O,4,stumbled,cc,CC,
had,O,4,stumbled,conj,VBD,
a,O,16,time,det,DT,
great,B-OP,16,time,amod,JJ,
time,O,13,had,dobj,NN,
!,O,4,stumbled,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
He,O,3,help,nsubj,PRP,
ca,O,3,help,aux,MD,
n't,O,3,help,neg,RB,n ' t
help,O,7,bought,ccomp,VB,
",",O,7,bought,punct,",",
they,O,7,bought,nsubjpass,PRP,
're,O,7,bought,auxpass,VBP,' re
bought,O,7,bought,ROOT,VBN,
up,O,7,bought,prt,RP,
so,O,10,fast,advmod,RB,
fast,B-OP,7,bought,advmod,RB,
.,O,7,bought,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Secondly,O,8,overwhelmed,advmod,RB,
",",O,8,overwhelmed,punct,",",
on,O,8,overwhelmed,prep,IN,
this,O,4,night,det,DT,
night,O,2,on,pobj,NN,
the,O,6,place,det,DT,
place,O,8,overwhelmed,nsubjpass,NN,
was,O,8,overwhelmed,auxpass,VBD,
overwhelmed,O,8,overwhelmed,ROOT,JJ,
by,O,8,overwhelmed,agent,IN,
upper,O,13,ladies,amod,NNP,
east,O,12,side,compound,NNP,
side,O,13,ladies,compound,NN,
ladies,O,14,perfume,compound,NNS,
perfume,O,9,by,pobj,NN,
.,O,8,overwhelmed,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,eaten,nsubj,PRP,
have,O,2,eaten,aux,VBP,
eaten,O,2,eaten,ROOT,VBN,
here,O,2,eaten,advmod,RB,
a,O,5,handful,det,DT,
handful,O,2,eaten,dobj,NN,
of,O,5,handful,prep,IN,
times,O,6,of,pobj,NNS,
",",O,2,eaten,punct,",",
for,O,2,eaten,prep,IN,
no,O,11,reason,det,DT,
reason,O,9,for,pobj,NN,
besides,O,11,reason,prep,IN,
sheer,O,14,convenience,amod,JJ,
convenience,O,12,besides,pobj,NN,
.,O,2,eaten,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Obviously,O,1,run,advmod,RB,
run,O,1,run,ROOT,VBN,
by,O,1,run,agent,IN,
folks,O,2,by,pobj,NNS,
who,O,5,know,nsubj,WP,
know,O,3,folks,relcl,VBP,
a,O,7,pie,det,DT,
pie,O,5,know,dobj,NN,
.,O,1,run,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,1,were,nsubj,PRP,
were,O,1,were,ROOT,VBD,
very,O,3,disappointed,advmod,RB,
disappointed,B-OP,1,were,acomp,JJ,
.,O,1,were,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
IT,O,1,IS,nsubj,PRP,
IS,O,1,IS,ROOT,VBZ,
DEFINITELY,O,1,IS,advmod,RB,
SPECIAL,B-OP,1,IS,acomp,JJ,
AND,O,3,SPECIAL,cc,CC,
AFFORDABLE,B-OP,3,SPECIAL,conj,JJ,
.,O,1,IS,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,liked,nsubj,PRP,
really,O,2,liked,advmod,RB,
liked,B-OP,2,liked,ROOT,VBD,
this,O,4,place,det,DT,
place,O,2,liked,dobj,NN,
.,O,2,liked,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,going,nsubj,PRP,
will,O,3,going,aux,MD,
be,O,3,going,aux,VB,
going,O,3,going,ROOT,VBG,
back,O,3,going,advmod,RB,
very,O,6,soon,advmod,RB,
soon,O,3,going,advmod,RB,
.,O,3,going,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
All,O,2,money,predet,PDT,
the,O,2,money,det,DT,
money,O,3,went,nsubj,NN,
went,O,12,went,ccomp,VBD,
into,O,3,went,prep,IN,
the,O,7,decoration,det,DT,
interior,B-ASP,7,decoration,amod,JJ,
decoration,I-ASP,4,into,pobj,NN,
",",O,12,went,punct,",",
none,O,12,went,nsubj,NN,
of,O,9,none,prep,IN,
it,O,10,of,pobj,PRP,
went,O,12,went,ROOT,VBD,
to,O,12,went,prep,IN,
the,O,15,chefs,det,DT,
chefs,B-ASP,13,to,pobj,NNS,
.,O,12,went,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,seats,det,DT,
seats,B-ASP,2,are,nsubj,NNS,
are,O,2,are,ROOT,VBP,
uncomfortable,B-OP,2,are,acomp,JJ,
if,O,7,sitting,mark,IN,
you,O,7,sitting,nsubj,PRP,
are,O,7,sitting,aux,VBP,
sitting,O,2,are,advcl,VBG,
against,O,7,sitting,prep,IN,
the,O,10,wall,det,DT,
wall,O,8,against,pobj,NN,
on,O,7,sitting,prep,IN,
wooden,O,13,benches,amod,JJ,
benches,O,11,on,pobj,NNS,
.,O,2,are,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,asked,nsubj,PRP,
asked,O,1,asked,ROOT,VBD,
for,O,1,asked,prep,IN,
seltzer,B-ASP,2,for,pobj,NN,se ##lt ##zer
with,I-ASP,1,asked,prep,IN,
lime,I-ASP,4,with,pobj,NN,
",",O,5,lime,punct,",",
no,O,8,ice,det,DT,
ice,O,5,lime,appos,NN,
.,O,1,asked,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,was,nsubj,PRP,
was,O,1,was,ROOT,VBD,
pretty,O,3,inexpensive,advmod,RB,
inexpensive,B-OP,1,was,acomp,JJ,
too,O,1,was,advmod,RB,
.,O,1,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Will,O,2,be,aux,MD,
not,O,2,be,neg,RB,
be,O,2,be,ROOT,VB,
back,O,2,be,advmod,RB,
.,O,2,be,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Do,O,2,go,aux,VB,
n't,O,2,go,neg,RB,n ' t
go,O,8,is,advcl,VB,
alone,O,2,go,advmod,RB,
---,O,8,is,punct,:,- - -
even,O,6,two,advmod,RB,
two,O,7,people,nummod,CD,
people,O,8,is,nsubj,NNS,
is,O,8,is,ROOT,VBZ,
n't,O,8,is,neg,RB,n ' t
enough,O,8,is,attr,JJ,
for,O,10,enough,prep,IN,
the,O,14,experience,det,DT,
whole,O,14,experience,amod,JJ,
experience,O,11,for,pobj,NN,
",",O,8,is,punct,",",
with,O,8,is,prep,IN,
pickles,B-ASP,16,with,pobj,NNS,pick ##les
and,O,17,pickles,cc,CC,
a,O,20,selection,det,DT,
selection,B-ASP,17,pickles,conj,NN,
of,I-ASP,20,selection,prep,IN,
meats,I-ASP,21,of,pobj,NNS,meat ##s
and,I-ASP,22,meats,cc,CC,
seafoods,I-ASP,22,meats,conj,NNS,seafood ##s
.,O,8,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
My,O,1,suggestion,poss,PRP$,
suggestion,O,2,is,nsubj,NN,
is,O,2,is,ROOT,VBZ,
to,O,4,eat,aux,TO,
eat,O,2,is,xcomp,VB,
family,O,6,style,compound,NN,
style,O,4,eat,dobj,NN,
because,O,10,want,mark,IN,
you,O,10,want,nsubj,PRP,
'll,O,10,want,aux,MD,' ll
want,O,2,is,advcl,VB,
to,O,12,try,aux,TO,
try,O,10,want,xcomp,VB,
the,O,15,dishes,det,DT,
other,O,15,dishes,amod,JJ,
dishes,B-ASP,12,try,dobj,NNS,
.,O,2,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Best,B-OP,3,is,nsubj,JJS,
of,O,0,Best,prep,IN,
all,O,1,of,pobj,DT,
is,O,10,is,ccomp,VBZ,
the,O,6,vibe,det,DT,
warm,B-OP,6,vibe,amod,JJ,
vibe,B-ASP,3,is,attr,NN,
",",O,10,is,punct,",",
the,O,9,owner,det,DT,
owner,B-ASP,10,is,nsubj,NN,
is,O,10,is,ROOT,VBZ,
super,O,12,friendly,advmod,RB,
friendly,B-OP,10,is,acomp,JJ,
and,O,10,is,cc,CC,
service,B-ASP,15,is,nsubj,NN,
is,O,10,is,conj,VBZ,
fast,B-OP,15,is,acomp,JJ,
.,O,15,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,is,nsubj,DT,
is,O,1,is,ROOT,VBZ,
n't,O,1,is,neg,RB,n ' t
a,O,4,value,det,DT,
value,O,1,is,attr,NN,
joint,O,4,value,amod,NN,
.,O,1,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Faan,O,2,got,nsubjpass,NNP,faa ##n
's,O,2,got,auxpass,POS,' s
got,O,2,got,ROOT,VBN,
a,O,5,concept,det,DT,
great,B-OP,5,concept,amod,JJ,
concept,O,2,got,dobj,NN,
but,O,5,concept,cc,CC,
a,O,9,rough,det,DT,
little,O,9,rough,amod,JJ,
rough,B-OP,5,concept,conj,JJ,
on,O,9,rough,prep,IN,
the,O,12,delivery,det,DT,
delivery,B-ASP,10,on,pobj,NN,
.,O,2,got,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
From,O,21,miss,prep,IN,
the,O,3,food,det,DT,
incredible,B-OP,3,food,amod,JJ,
food,B-ASP,0,From,pobj,NN,
",",O,21,miss,punct,",",
to,O,21,miss,prep,IN,
the,O,8,atmosphere,det,DT,
warm,B-OP,8,atmosphere,amod,JJ,
atmosphere,B-ASP,5,to,pobj,NN,
",",O,5,to,punct,",",
to,O,5,to,meta,IN,
the,O,13,service,det,DT,
friendly,B-OP,13,service,amod,JJ,
service,B-ASP,10,to,pobj,NN,
",",O,21,miss,punct,",",
this,O,18,spot,det,DT,
downtown,O,17,neighborhood,compound,NN,
neighborhood,O,18,spot,compound,NN,
spot,O,21,miss,nsubj,NN,
does,O,21,miss,aux,VBZ,
n't,O,21,miss,neg,RB,n ' t
miss,O,21,miss,ROOT,VB,
a,O,23,beat,det,DT,
beat,O,21,miss,dobj,NN,
.,O,21,miss,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Great,B-OP,1,food,amod,JJ,
food,B-ASP,6,makes,nsubj,NN,
at,O,1,food,prep,IN,
REASONABLE,B-OP,4,prices,amod,JJ,
prices,B-ASP,2,at,pobj,NNS,
",",O,6,makes,punct,",",
makes,O,6,makes,ROOT,VBZ,
for,O,6,makes,prep,IN,
an,O,9,evening,det,DT,
evening,O,7,for,pobj,NN,
that,O,14,beat,nsubjpass,WDT,
ca,O,14,beat,aux,MD,
n't,O,14,beat,neg,RB,n ' t
be,O,14,beat,auxpass,VB,
beat,O,9,evening,relcl,VBN,
!,O,6,makes,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Look,O,0,Look,ROOT,VB,
foward,O,0,Look,advmod,RB,f ##owa ##rd
to,O,0,Look,prep,IN,
trying,O,2,to,pcomp,VBG,
the,O,5,Ruben,det,DT,
Ruben,O,3,trying,dobj,NNP,
upon,O,3,trying,prep,IN,
returning,O,6,upon,pcomp,VBG,
.,O,0,Look,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,3,steakhouse,det,DT,
only,O,3,steakhouse,amod,JJ,
other,O,3,steakhouse,amod,JJ,
steakhouse,O,13,is,nsubj,NN,steak ##house
that,O,5,seems,nsubj,WDT,
seems,O,3,steakhouse,relcl,VBZ,
to,O,7,hold,aux,TO,
hold,O,5,seems,xcomp,VB,
a,O,9,candle,det,DT,
candle,O,7,hold,dobj,NN,
to,O,7,hold,dative,IN,
Roth,O,10,to,pobj,NNP,
's,O,11,Roth,case,POS,' s
is,O,13,is,ROOT,VBZ,
the,O,16,House,det,DT,
Strip,O,16,House,compound,NNP,
House,O,13,is,attr,NNP,
.,O,13,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,2,go,nsubj,PRP,
usually,O,2,go,advmod,RB,
go,O,2,go,ROOT,VBP,
to,O,2,go,prep,IN,
the,O,6,House,det,DT,
Chart,O,6,House,compound,NNP,
House,O,3,to,pobj,NNP,
to,O,8,celebrate,aux,TO,
celebrate,O,2,go,advcl,VB,
a,O,10,birthday,det,DT,
birthday,O,8,celebrate,dobj,NN,
or,O,10,birthday,cc,CC,
anniversary,O,10,birthday,conj,NN,
.,O,2,go,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,2,place,det,DT,
little,O,2,place,amod,JJ,
place,O,3,has,nsubj,NN,
has,O,3,has,ROOT,VBZ,
a,O,7,decor,det,DT,
cute,B-OP,7,decor,amod,JJ,
interior,B-ASP,7,decor,amod,JJ,
decor,I-ASP,3,has,dobj,NN,
and,I-ASP,7,decor,cc,CC,
affordable,I-ASP,11,prices,amod,JJ,
city,I-ASP,11,prices,compound,NN,
prices,I-ASP,7,decor,conj,NNS,
.,I-ASP,3,has,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
You,O,2,adore,nsubj,PRP,
'll,O,2,adore,aux,MD,' ll
adore,B-OP,2,adore,ROOT,VB,ad ##ore
it,O,2,adore,dobj,PRP,
.,O,2,adore,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Two,O,1,words,nummod,CD,
words,O,1,words,ROOT,NNS,
:,O,1,words,punct,:,
Free,B-OP,4,wine,amod,JJ,
wine,B-ASP,1,words,appos,NN,
.,O,1,words,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,price,det,DT,
price,B-ASP,2,is,nsubj,NN,
is,O,2,is,ROOT,VBZ,
reasonable,B-OP,2,is,acomp,JJ,
although,O,7,is,mark,IN,
the,O,6,service,det,DT,
service,B-ASP,7,is,nsubj,NN,
is,O,2,is,advcl,VBZ,
poor,B-OP,7,is,acomp,JJ,
.,O,2,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,quantity,det,DT,
quantity,B-ASP,2,is,nsubj,NN,
is,O,9,come,ccomp,VBZ,
also,O,2,is,advmod,RB,
very,O,5,good,advmod,RB,
good,B-OP,2,is,acomp,JJ,
",",O,9,come,punct,",",
you,O,9,come,nsubj,PRP,
will,O,9,come,aux,MD,
come,O,9,come,ROOT,VB,
out,O,9,come,prt,RP,
satisfied,B-OP,9,come,advcl,JJ,
.,O,9,come,punct,.,
