TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
but,O,2,said,cc,CC,
----------------------------------------------------------------,O,2,said,cc,CC,
if,O,14,was,mark,IN,
my,O,13,course,poss,PRP$,
--------------------------------,O,13,course,poss,PRP$,
main,O,13,course,amod,JJ,
course,O,14,was,nsubj,NN,
was,O,22,been,advcl,VBD,
good,B-OP,14,was,acomp,JJ,
to,O,17,eat,aux,TO,
eat,O,15,good,xcomp,VB,
the,O,19,portion,det,DT,
portion,B-ASP,17,eat,dobj,NN,
--------------------------------,O,17,eat,dobj,NN,
would,O,22,been,aux,MD,
've,O,22,been,aux,VB,' ve
been,O,2,said,ccomp,VBN,
----------------------------------------------------------------,O,2,said,ccomp,VBN,
fine,B-OP,22,been,acomp,JJ,
for,O,22,been,prep,IN,
me,O,24,for,pobj,PRP,
.,O,2,said,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
we,O,1,were,nsubj,PRP,
were,O,1,were,ROOT,VBD,
less,O,4,impressed,advmod,JJR,
----------------------------------------------------------------,O,4,impressed,advmod,JJR,
than,O,2,less,prep,IN,
impressed,O,1,were,acomp,JJ,
.,O,1,were,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
surprisingly,O,3,be,advmod,RB,
nothing,O,3,be,nsubj,NN,
could,O,3,be,aux,MD,
----------------------------------------------------------------,O,3,be,aux,MD,
be,O,3,be,ROOT,VB,
further,O,3,be,advmod,RB,
from,O,4,further,prep,IN,
--------------------------------,O,4,further,prep,IN,
the,O,7,truth,det,DT,
truth,O,5,from,pobj,NN,
.,O,3,be,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
faan,B-ASP,1,is,nsubj,NNP,faa ##n
is,O,1,is,ROOT,VBZ,
sooo,O,3,good,advmod,RB,soo ##o
----------------------------------------------------------------,O,3,good,advmod,RB,soo ##o
good,B-OP,1,is,acomp,JJ,
.,O,1,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
we,O,1,love,nsubj,PRP,
love,B-OP,1,love,ROOT,VBP,
--------------------------------,O,1,love,ROOT,VBP,
th,O,4,pony,amod,DT,
----------------------------------------------------------------,O,4,pony,amod,DT,
pink,B-ASP,4,pony,amod,JJ,
pony,I-ASP,1,love,dobj,NN,
.,O,1,love,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
my,O,1,roommate,poss,PRP$,
roommate,O,4,LOVE,nsubj,NN,
--------------------------------,O,4,LOVE,nsubj,NN,
and,O,1,roommate,cc,CC,
i,O,1,roommate,conj,PRP,
love,B-OP,4,LOVE,ROOT,VBP,
this,O,6,place,det,DT,
place,B-ASP,4,LOVE,dobj,NN,
--------------------------------,O,4,LOVE,dobj,NN,
.,O,4,LOVE,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
way,O,1,below,npadvmod,NN,
below,O,1,below,ROOT,IN,
average,O,1,below,pobj,JJ,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,call,nsubj,PRP,
'd,O,2,call,aux,MD,' d
call,O,2,call,ROOT,VB,
it,O,2,call,dobj,PRP,
--------------------------------,O,2,call,dobj,PRP,
an,O,7,dinner,det,DT,
',O,7,dinner,punct,``,
italian,O,7,dinner,amod,JJ,
dinner,B-ASP,2,call,oprd,NN,
--------------------------------,O,2,call,oprd,NN,
',O,7,dinner,punct,'',
.,O,2,call,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,food,det,DT,
food,B-ASP,2,was,nsubj,NN,
was,O,9,were,ccomp,VBD,
not,O,2,was,neg,RB,
--------------------------------,O,2,was,neg,RB,
very,O,5,tasty,advmod,RB,
tasty,B-OP,2,was,acomp,JJ,ta ##sty
--------------------------------,O,2,was,acomp,JJ,ta ##sty
",",O,9,were,punct,",",
the,O,8,portioins,det,DT,
portioins,B-ASP,9,were,nsubj,NNS,port ##io ##ins
were,O,9,were,ROOT,VBD,
tiny,B-OP,9,were,acomp,JJ,
even,O,12,for,advmod,RB,
for,O,9,were,prep,IN,
such,O,17,restaurant,predet,PDT,
a,O,17,restaurant,det,DT,
high,B-OP,16,quality,amod,JJ,
quality,O,17,restaurant,compound,NN,
restaurant,O,12,for,pobj,NN,
--------------------------------,O,12,for,pobj,NN,
.,O,9,were,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,1,place,det,DT,
place,O,2,started,nsubj,NN,
started,O,2,started,ROOT,VBD,
off,O,2,started,prt,RP,
a,O,5,little,det,DT,
little,O,6,iffy,npadvmod,JJ,
iffy,B-OP,2,started,acomp,JJ,if ##fy
----------------------------------------------------------------,O,2,started,acomp,JJ,if ##fy
",",O,2,started,punct,",",
but,O,2,started,cc,CC,
is,O,2,started,conj,VBZ,
now,O,9,is,advmod,RB,
one,O,9,is,attr,CD,
of,O,11,one,prep,IN,
my,O,16,restaurants,poss,PRP$,
favorite,B-OP,16,restaurants,amod,JJ,
indian,O,16,restaurants,amod,JJ,
restaurants,O,12,of,pobj,NNS,
----------------------------------------------------------------,O,12,of,pobj,NNS,
in,O,16,restaurants,prep,IN,
nyc,O,17,in,pobj,NNP,
(,O,22,'m,punct,-LRB-,
and,O,22,'m,cc,CC,
i,O,22,'m,nsubj,PRP,
'm,O,2,started,conj,VBP,' m
indian,O,22,'m,acomp,JJ,
",",O,22,'m,punct,",",
so,O,22,'m,cc,RB,
i,O,28,know,nsubj,PRP,
should,O,28,know,aux,MD,
know,O,22,'m,conj,VB,
),O,22,'m,punct,-RRB-,
.,O,2,started,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
delicious,B-OP,1,bagels,amod,JJ,
bagels,B-ASP,1,bagels,ROOT,NNS,bag ##els
--------------------------------,O,1,bagels,ROOT,NNS,bag ##els
",",O,1,bagels,punct,",",
especially,O,6,out,advmod,RB,
when,O,6,out,advmod,WRB,
right,O,6,out,advmod,RB,
out,O,1,bagels,prep,IN,
of,O,6,out,prep,IN,
the,O,9,oven,det,DT,
oven,O,7,of,pobj,NN,
.,O,1,bagels,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
we,O,1,order,nsubj,PRP,
order,O,1,order,ROOT,VBP,
a,O,3,bit,det,DT,
bit,O,1,order,dobj,NN,
of,O,3,bit,prep,IN,
everything,O,4,of,pobj,NN,
on,O,1,order,prep,IN,
the,O,8,menu,det,DT,
menu,O,6,on,pobj,NN,
.,O,1,order,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,space,det,DT,
space,B-ASP,2,is,nsubj,NN,
--------------------------------,O,2,is,nsubj,NN,
is,O,2,is,ROOT,VBZ,
traditional,B-OP,2,is,acomp,JJ,
in,O,3,traditional,prep,IN,
feel,O,4,in,pobj,NN,
.,O,2,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,waitress,det,DT,
waitress,B-ASP,2,was,nsubj,NN,
--------------------------------,O,2,was,nsubj,NN,
was,O,2,was,ROOT,VBD,
not,O,2,was,neg,RB,
--------------------------------,O,2,was,neg,RB,
attentive,B-OP,2,was,acomp,JJ,at ##ten ##tive
----------------------------------------------------------------,O,2,was,acomp,JJ,at ##ten ##tive
at,O,6,all,advmod,RB,
all,O,4,attentive,advmod,RB,
.,O,2,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
fish,B-ASP,1,was,nsubj,NNP,
--------------------------------,O,1,was,nsubj,NNP,
was,O,1,was,ROOT,VBD,
----------------------------------------------------------------,O,1,was,ROOT,VBD,
overdone,B-OP,1,was,acomp,JJ,over ##don ##e
.,O,1,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,entree,det,DT,
entree,B-ASP,2,was,nsubj,NN,en ##tree
--------------------------------,O,2,was,nsubj,NN,en ##tree
was,O,2,was,ROOT,VBD,
also,O,2,was,advmod,RB,
----------------------------------------------------------------,O,2,was,advmod,RB,
very,O,5,good,advmod,RB,
good,B-OP,2,was,acomp,JJ,
.,O,2,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
thius,O,1,is,nsubj,NNP,th ##ius
is,O,1,is,ROOT,VBZ,
--------------------------------,O,1,is,ROOT,VBZ,
a,O,3,must,det,DT,
must,O,1,is,attr,NN,
for,O,1,is,prep,IN,
anyone,O,4,for,pobj,NN,
who,O,7,loves,nsubj,WP,
loves,B-OP,5,anyone,relcl,VBZ,
shabu-shabu,B-ASP,7,loves,dobj,NNP,sha ##bu - sha ##bu
--------------------------------,O,7,loves,dobj,NNP,sha ##bu - sha ##bu
.,O,1,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,2,drawback,det,DT,
only,O,2,drawback,amod,JJ,
drawback,B-OP,3,is,nsubj,NN,draw ##back
is,O,3,is,ROOT,VBZ,
that,O,6,'s,mark,IN,
it,O,6,'s,nsubj,PRP,
's,O,3,is,ccomp,VBZ,' s
a,O,8,little,det,DT,
little,O,9,pricey,amod,JJ,
pricey,B-OP,6,'s,acomp,JJ,price ##y
--------------------------------,O,6,'s,acomp,JJ,price ##y
.,O,3,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,5,know,nsubj,PRP,
--------------------------------,O,5,know,nsubj,PRP,
honestly,O,5,know,advmod,RB,
do,O,5,know,aux,VBP,
n't,O,5,know,neg,RB,n ' t
even,O,5,know,advmod,RB,
know,O,5,know,ROOT,VB,
where,O,8,begin,advmod,WRB,
--------------------------------,O,8,begin,advmod,WRB,
to,O,8,begin,aux,TO,
begin,O,5,know,xcomp,VB,
----------------------------------------------------------------,O,5,know,xcomp,VB,
.,O,5,know,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,atmosphere,det,DT,
atmosphere,B-ASP,2,is,nsubj,NN,
is,O,2,is,ROOT,VBZ,
nothing,O,2,is,attr,NN,
special,B-OP,3,nothing,amod,JJ,
",",O,2,is,punct,",",
but,O,2,is,cc,CC,
it,O,8,feels,nsubj,PRP,
feels,O,2,is,conj,VBZ,
like,O,8,feels,prep,IN,
a,O,12,establishment,det,DT,
sushi,O,12,establishment,compound,JJ,su ##shi
establishment,O,9,like,pobj,NN,
in,O,12,establishment,prep,IN,
tokyo,O,13,in,pobj,NNP,
.,O,8,feels,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,menu,det,DT,
menu,B-ASP,2,is,nsubj,NN,
--------------------------------,O,2,is,nsubj,NN,
is,O,2,is,ROOT,VBZ,
interesting,B-OP,2,is,acomp,JJ,
and,O,3,interesting,cc,CC,
----------------------------------------------------------------,O,3,interesting,cc,CC,
quite,O,7,priced,advmod,RB,
reasonably,B-OP,7,priced,advmod,RB,
priced,B-ASP,3,interesting,conj,VBN,
--------------------------------,O,3,interesting,conj,VBN,
.,O,2,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
great,B-OP,1,people,amod,JJ,
--------------------------------,O,1,people,amod,JJ,
people,O,5,do,nsubj,NNS,
watching,O,1,people,acl,VBG,
as,O,2,watching,prep,IN,
others,O,3,as,pobj,NNS,
do,O,5,do,ROOT,VBP,
the,O,7,same,det,DT,
same,O,5,do,dobj,JJ,
to,O,5,do,prep,IN,
you,O,8,to,pobj,PRP,
.,O,5,do,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,'m,nsubj,PRP,
'm,O,1,'m,ROOT,VBP,' m
not,O,1,'m,neg,RB,
picky,O,1,'m,acomp,JJ,pick ##y
-,O,1,'m,punct,:,
----------------------------------------------------------------,O,1,'m,punct,:,
but,O,7,was,cc,CC,
it,O,7,was,nsubj,PRP,
was,O,7,was,ROOT,VBD,
actually,O,7,was,advmod,RB,
gross,O,7,was,acomp,JJ,
----------------------------------------------------------------,O,7,was,acomp,JJ,
.,O,7,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
while,O,2,is,mark,IN,
it,O,2,is,nsubj,PRP,
--------------------------------,O,2,is,nsubj,PRP,
is,O,12,was,advcl,VBZ,
understandable,O,2,is,acomp,JJ,understand ##able
----------------------------------------------------------------,O,2,is,acomp,JJ,understand ##able
that,O,7,is,mark,IN,
every,O,6,place,det,DT,
place,O,7,is,nsubj,NN,
is,O,2,is,ccomp,VBZ,
indeed,O,7,is,advmod,RB,
different,O,7,is,acomp,JJ,
",",O,12,was,punct,",",
there,O,12,was,expl,EX,
was,O,12,was,ROOT,VBD,
----------------------------------------------------------------,O,12,was,ROOT,VBD,
not,O,12,was,neg,RB,
a,O,15,need,det,DT,
need,O,12,was,attr,NN,
to,O,17,be,aux,TO,
----------------------------------------------------------------,O,17,be,aux,TO,
be,O,15,need,acl,VB,
----------------------------------------------------------------,O,15,need,acl,VB,
uncourteous,O,17,be,acomp,JJ,un ##court ##eous
to,O,18,uncourteous,prep,IN,
customers,O,19,to,pobj,NNS,
and,O,18,uncourteous,cc,CC,
downright,O,23,rude,advmod,RB,down ##right
rude,O,18,uncourteous,conj,JJ,
.,O,12,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,1,place,det,DT,
place,O,2,has,nsubj,NN,
has,O,2,has,ROOT,VBZ,
good,B-OP,4,potential,amod,JJ,
potential,O,2,has,dobj,NN,
",",O,2,has,punct,",",
but,O,2,has,cc,CC,
needs,O,2,has,conj,VBZ,
a,O,10,amount,det,DT,
significant,O,10,amount,amod,JJ,
amount,O,7,needs,dobj,NN,
of,O,10,amount,prep,IN,
work,O,11,of,pobj,NN,
----------------------------------------------------------------,O,11,of,pobj,NN,
before,O,16,justify,mark,IN,
we,O,16,justify,nsubj,PRP,
can,O,16,justify,aux,MD,
justify,O,7,needs,advcl,VB,
spending,O,16,justify,dobj,VBG,
that,O,20,money,det,RB,
much,B-OP,20,money,amod,JJ,
money,B-ASP,17,spending,dobj,NN,
--------------------------------,O,17,spending,dobj,NN,
on,O,20,money,prep,IN,
--------------------------------,O,20,money,prep,IN,
indian,B-ASP,23,food,amod,JJ,
--------------------------------,O,23,food,amod,JJ,
food,I-ASP,21,on,pobj,NN,
----------------------------------------------------------------,O,21,on,pobj,NN,
you,O,26,get,nsubj,PRP,
can,O,26,get,aux,MD,
--------------------------------,O,26,get,aux,MD,
get,O,23,food,relcl,VB,
everywhere,O,28,else,advmod,RB,
else,O,26,get,advmod,RB,
.,O,2,has,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,1,is,nsubj,DT,
is,O,1,is,ROOT,VBZ,
definitely,O,1,is,advmod,RB,
a,O,4,place,det,DT,
place,O,1,is,attr,NN,
that,O,6,provides,nsubj,WDT,
provides,O,4,place,relcl,VBZ,
the,O,9,experience,det,DT,
best,B-OP,9,experience,amod,JJS,
experience,O,6,provides,dobj,NN,
",",O,1,is,punct,",",
though,O,1,is,advmod,RB,
",",O,1,is,punct,",",
to,O,1,is,prep,IN,
----------------------------------------------------------------,O,1,is,prep,IN,
both,O,15,A-listers,det,DT,
a-listers,O,13,to,pobj,NNPS,a - lister ##s
and,O,15,A-listers,cc,CC,
people,O,15,A-listers,conj,NNS,
walking,O,17,people,acl,VBG,
in,O,18,walking,prep,RP,
off,O,18,walking,prep,IN,
the,O,22,street,det,DT,
street,O,20,off,pobj,NN,
.,O,1,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
we,O,2,lived,nsubj,PRP,
've,O,2,lived,aux,VBP,' ve
lived,O,2,lived,ROOT,VBN,
in,O,2,lived,prep,IN,
the,O,5,area,det,DT,
area,O,3,in,pobj,NN,
for,O,2,lived,prep,IN,
more,O,9,8,amod,JJR,
than,O,9,8,quantmod,IN,
8,O,10,years,nummod,CD,
----------------------------------------------------------------,O,10,years,nummod,CD,
years,O,6,for,pobj,NNS,
.,O,2,lived,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
meal,B-ASP,1,was,nsubj,NN,
--------------------------------,O,1,was,nsubj,NN,
was,O,1,was,ROOT,VBD,
very,O,3,expensive,advmod,RB,
expensive,B-OP,1,was,acomp,JJ,
for,O,3,expensive,prep,IN,
----------------------------------------------------------------,O,3,expensive,prep,IN,
what,O,7,get,dobj,WP,
you,O,7,get,nsubj,PRP,
get,O,4,for,pcomp,VBP,
.,O,1,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
our,O,2,kids,poss,PRP$,
teenage,O,2,kids,amod,JJ,
kids,O,3,love,nsubj,NNS,
love,B-OP,3,love,ROOT,VBP,
it,O,3,love,dobj,PRP,
",",O,3,love,punct,",",
too,O,3,love,advmod,RB,
.,O,3,love,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
servers,O,1,are,nsubj,NNS,
are,O,6,is,ccomp,VBP,
all,O,3,different,advmod,RB,
different,O,1,are,acomp,JJ,
",",O,6,is,punct,",",
greg,B-ASP,6,is,nsubj,NNP,
is,O,6,is,ROOT,VBZ,
my,O,8,favorite,poss,PRP$,
favorite,B-OP,6,is,attr,JJ,
.,O,6,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
at,O,4,were,prep,IN,
6:30,O,0,At,pobj,CD,6 : 30
",",O,4,were,punct,",",
we,O,4,were,nsubj,PRP,
were,O,4,were,ROOT,VBD,
the,O,7,party,det,DT,
third,O,7,party,amod,JJ,
----------------------------------------------------------------,O,7,party,amod,JJ,
party,O,4,were,attr,NN,
--------------------------------,O,4,were,attr,NN,
there,O,7,party,advmod,RB,
.,O,4,were,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,3,recommend,nsubj,PRP,
do,O,3,recommend,aux,VBP,
not,O,3,recommend,neg,RB,
----------------------------------------------------------------,O,3,recommend,neg,RB,
recommend,O,3,recommend,ROOT,VB,
.,O,3,recommend,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
terrible,B-OP,1,experience,amod,JJ,
----------------------------------------------------------------,O,1,experience,amod,JJ,
experience,O,1,experience,ROOT,NN,
.,O,1,experience,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
all,O,4,stated,nsubj,DT,
----------------------------------------------------------------,O,4,stated,nsubj,DT,
of,O,0,All,prep,IN,
my,O,3,co-workers,poss,PRP$,
co-workers,O,1,of,pobj,NNS,co - workers
stated,O,4,stated,ROOT,VBD,
that,O,8,was,mark,IN,
the,O,7,food,det,DT,
food,B-ASP,8,was,nsubj,NN,
--------------------------------,O,8,was,nsubj,NN,
was,O,4,stated,ccomp,VBD,
amazing,B-OP,8,was,acomp,JJ,
and,O,8,was,cc,CC,
--------------------------------,O,8,was,cc,CC,
wondered,O,8,was,conj,VBD,
why,O,16,heard,advmod,WRB,
they,O,16,heard,nsubj,PRP,
had,O,16,heard,aux,VBD,
n't,O,16,heard,neg,RB,n ' t
heard,O,11,wondered,ccomp,VBN,
--------------------------------,O,11,wondered,ccomp,VBN,
about,O,16,heard,prep,IN,
this,O,19,place,det,DT,
place,O,17,about,pobj,NN,
.,O,4,stated,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
my,O,1,husband,poss,PRP$,
husband,O,4,take,nsubj,NN,
--------------------------------,O,4,take,nsubj,NN,
and,O,1,husband,cc,CC,
i,O,1,husband,conj,PRP,
take,O,4,take,ROOT,VBP,
out,O,4,take,prt,RP,
from,O,4,take,prep,IN,
here,O,6,from,pcomp,RB,
3-4,O,9,times,nummod,CD,3 - 4
times,O,4,take,npadvmod,NNS,
a,O,11,month,det,DT,
--------------------------------,O,11,month,det,DT,
month,O,9,times,npadvmod,NN,
.,O,4,take,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
being,O,4,know,advcl,VBG,
----------------------------------------------------------------,O,4,know,advcl,VBG,
puerto,O,2,Rican,compound,NNP,
----------------------------------------------------------------,O,2,Rican,compound,NNP,
rican,O,0,Being,acomp,JJ,
--------------------------------,O,0,Being,acomp,JJ,
i,O,4,know,nsubj,PRP,
know,O,4,know,ROOT,VBP,
a,O,6,thing,det,DT,
thing,O,4,know,dobj,NN,
or,O,8,two,cc,CC,
two,O,6,thing,nummod,CD,
about,O,8,two,prep,IN,
flan,B-ASP,9,about,pobj,NN,fl ##an
--------------------------------,O,9,about,pobj,NN,fl ##an
and,O,4,know,cc,CC,
--------------------------------,O,4,know,cc,CC,
this,O,13,place,det,DT,
place,O,14,serves,nsubj,NN,
serves,O,4,know,conj,VBZ,
one,O,14,serves,dobj,CD,
of,O,15,one,prep,IN,
--------------------------------,O,15,one,prep,IN,
the,O,18,best,det,DT,
best,B-OP,16,of,pobj,JJS,
(,O,21,hope,punct,-LRB-,
i,O,21,hope,nsubj,PRP,
hope,O,14,serves,parataxis,VBP,
mom,O,25,read,nsubj,NNP,
--------------------------------,O,25,read,nsubj,NNP,
does,O,25,read,aux,VBZ,
n't,O,25,read,neg,RB,n ' t
read,O,21,hope,ccomp,VB,
this,O,25,read,dobj,DT,
!,O,21,hope,punct,.,
),O,14,serves,punct,-RRB-,
--------------------------------,O,14,serves,punct,-RRB-,
.,O,4,know,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,1,is,nsubj,DT,
is,O,1,is,ROOT,VBZ,
the,O,5,Restaurant,det,DT,
best,B-OP,5,Restaurant,amod,NNP,
shabu-shabu,B-ASP,5,Restaurant,amod,NNP,sha ##bu - sha ##bu
----------------------------------------------------------------,O,5,Restaurant,amod,NNP,sha ##bu - sha ##bu
restaurant,I-ASP,1,is,attr,NN,
in,O,5,Restaurant,prep,IN,
the,O,9,Area,det,DT,
try-state,O,9,Area,compound,NNP,try - state
area,O,6,in,pobj,NNP,
.,O,1,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,food,det,DT,
food,B-ASP,2,was,nsubj,NN,
was,O,2,was,ROOT,VBD,
authentic,B-OP,2,was,acomp,JJ,
.,O,2,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
amma,O,1,has,nsubj,NNP,am ##ma
has,O,1,has,ROOT,VBZ,
the,O,4,value,det,DT,
worst,B-OP,4,value,amod,JJS,
value,O,1,has,dobj,NN,
for,O,4,value,prep,IN,
money,O,5,for,pobj,NN,
i,O,9,experienced,nsubj,PRP,
have,O,9,experienced,aux,VBP,
experienced,O,6,money,relcl,VBN,
in,O,9,experienced,prep,IN,
nyc,O,10,in,pobj,NNP,
over,O,9,experienced,prep,IN,
--------------------------------,O,9,experienced,prep,IN,
the,O,16,years,det,DT,
past,O,16,years,amod,JJ,
2,O,16,years,nummod,CD,
years,O,12,over,pobj,NNS,
.,O,1,has,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,3,recommend,nsubj,PRP,
would,O,3,recommend,aux,MD,
definently,O,3,recommend,advmod,RB,define ##ntly
recommend,B-OP,3,recommend,ROOT,VB,
this,O,5,restaurant,det,DT,
restaurant,O,3,recommend,dobj,NN,
.,O,3,recommend,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
eating,O,3,is,csubj,VBG,
----------------------------------------------------------------,O,3,is,csubj,VBG,
at,O,0,Eating,prep,IN,
ottimo,O,1,at,pobj,NNP,ot ##ti ##mo
is,O,3,is,ROOT,VBZ,
like,O,3,is,prep,IN,
eating,O,4,like,pcomp,VBG,
in,O,5,eating,prep,IN,
chef,O,9,Esposito,compound,NNP,
salvatore,O,9,Esposito,compound,NNP,
esposito,O,11,home,poss,NNP,es ##po ##sit ##o
's,O,9,Esposito,case,POS,' s
--------------------------------,O,9,Esposito,case,POS,' s
home,O,6,in,pobj,NN,
.,O,3,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
thanks,O,1,Bloom,compound,UH,
bloom,O,2,'s,nsubj,NNP,
's,O,2,'s,ROOT,VBZ,' s
for,O,2,'s,prep,IN,
a,O,6,trip,det,DT,
lovely,O,6,trip,amod,JJ,
trip,O,3,for,pobj,NN,
.,O,2,'s,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
some,O,2,pizzas,det,DT,
baby,B-ASP,2,pizzas,compound,NN,
pizzas,I-ASP,3,get,nsubj,NNS,pizza ##s
get,O,3,get,ROOT,VBP,
their,O,5,wish,poss,PRP$,
wish,O,3,get,dobj,NN,
----------------------------------------------------------------,O,3,get,dobj,NN,
.,O,3,get,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,had,nsubj,PRP,
've,O,2,had,aux,VBP,' ve
had,O,2,had,ROOT,VBN,
the,O,4,chicken,det,DT,
chicken,B-ASP,2,had,dobj,NN,
--------------------------------,O,2,had,dobj,NN,
with,I-ASP,4,chicken,prep,IN,
----------------------------------------------------------------,O,4,chicken,prep,IN,
garlic,I-ASP,7,sauce,compound,NN,
----------------------------------------------------------------,O,7,sauce,compound,NN,
sauce,I-ASP,5,with,pobj,NN,
----------------------------------------------------------------,O,5,with,pobj,NN,
",",O,7,sauce,punct,",",
chicken,B-ASP,7,sauce,appos,NN,
--------------------------------,O,7,sauce,appos,NN,
with,I-ASP,9,chicken,prep,IN,
----------------------------------------------------------------,O,9,chicken,prep,IN,
black,I-ASP,12,bean,amod,JJ,
----------------------------------------------------------------,O,12,bean,amod,JJ,
bean,I-ASP,13,sauce,compound,NN,
----------------------------------------------------------------,O,13,sauce,compound,NN,
