TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,AUX_TASK
formats,B-ASP,4,of,pobj,_,,AT-W\O-Path
to,O,8,see,aux,_,,O
see,O,1,tried,xcomp,_,,O
if,O,12,play,mark,_,,O
it,O,12,play,nsubj,_,,O
would,O,12,play,aux,_,,O
play,O,8,see,ccomp,_,,O
and,O,12,play,cc,_,,O
it,O,15,did,nsubj,_,,O
did,O,12,play,conj,_,,O
.,O,1,tried,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,1,'s,nsubj,_,,O
's,O,17,have,ccomp,_,' s,O
nothing,O,1,'s,attr,_,,O
major,O,2,nothing,amod,_,,O
",",O,2,nothing,punct,_,,O
just,O,9,drive,advmod,_,,O
a,O,9,drive,det,_,,O
bad,O,9,drive,amod,_,,O
hard,O,9,drive,amod,_,,O
drive,O,2,nothing,appos,_,,O
",",O,17,have,punct,_,,O
any,O,15,player,det,_,,O
hard,O,13,drive,amod,_,,O
drive,O,15,player,compound,_,,O
mp3,O,15,player,compound,_,,O
player,O,17,have,nsubj,_,,O
can,O,17,have,aux,_,,O
have,O,17,have,ROOT,_,,O
that,O,19,problem,det,_,,O
problem,O,17,have,dobj,_,,O
.,O,17,have,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
other,O,1,things,amod,_,,O
things,O,5,are,nsubj,_,,O
that,O,4,miss,dobj,_,,O
i,O,4,miss,nsubj,_,,O
miss,O,1,things,relcl,_,,O
are,O,5,are,ROOT,_,,O
voice-activated,B-ASP,7,dialing,amod,_,voice - activated,AT-W\O-Path
dialing,I-ASP,5,are,attr,_,dial ##ing,AT-W\O-Path
and,O,7,dialing,cc,_,,O
a,O,14,jack,det,_,,O
standard,O,14,jack,amod,_,,O
2.5,O,12,mm,nummod,_,2 . 5,O
mm,O,13,headset,compound,_,,O
headset,B-ASP,14,jack,compound,_,heads ##et,AT-W\O-Path
jack,I-ASP,7,dialing,conj,_,,AT-W\O-Path
.,O,5,are,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,am,nsubj,_,,O
am,O,1,am,ROOT,_,,O
a,O,4,fan,det,_,,O
nikon,O,4,fan,amod,_,nik ##on,O
fan,O,1,am,attr,_,,O
",",O,4,fan,punct,_,,O
and,O,1,am,cc,_,,O
owned,O,1,am,conj,_,,O
and,O,7,owned,cc,_,,O
used,O,7,owned,conj,_,,O
slr,O,12,fe,compound,_,sl ##r,O
nikon,O,12,fe,compound,_,nik ##on,O
fe,O,9,used,dobj,_,,O
",",O,12,fe,punct,_,,O
n50,O,12,fe,conj,_,n ##50,O
and,O,14,n50,cc,_,,O
n90s,O,14,n50,conj,_,n ##90 ##s,O
for,O,9,used,prep,_,,O
many,O,20,years,amod,_,,O
many,O,20,years,amod,_,,O
years,O,17,for,pobj,_,,O
.,O,1,am,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,software,det,_,,O
software,B-ASP,4,be,nsubj,_,,AT-Head
could,O,4,be,aux,_,,O
n't,O,4,be,neg,_,n ' t,O
be,O,18,give,ccomp,_,,O
better,B-OP,4,be,acomp,_,,"1###[""OT"", ""acomp^-1"", ""*"", ""nsubj"", ""ASP""]"
and,O,4,be,cc,_,,O
the,O,9,player,det,_,,O
mp3,B-ASP,9,player,compound,_,,AT-W\O-Path
player,I-ASP,10,works,nsubj,_,,AT-W\O-Path
works,O,4,be,conj,_,,O
like,O,10,works,prep,_,,O
a,O,13,dream,det,_,,O
dream,O,11,like,pobj,_,,O
",",O,18,give,punct,_,,O
i,O,18,give,nsubj,_,,O
could,O,18,give,aux,_,,O
n't,O,18,give,neg,_,n ' t,O
give,O,26,wish,ccomp,_,,O
this,O,20,anything,det,_,,O
anything,O,18,give,dobj,_,,O
but,O,20,anything,prep,_,,O
a,O,23,5,det,_,,O
5,O,21,but,pobj,_,,O
",",O,26,wish,punct,_,,O
i,O,26,wish,nsubj,_,,O
wish,O,26,wish,ROOT,_,,O
there,O,28,was,expl,_,,O
was,O,26,wish,ccomp,_,,O
a,O,30,6,det,_,,O
6,O,28,was,attr,_,,O
.,O,26,wish,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
worked,O,0,worked,ROOT,_,,O
for,O,0,worked,prep,_,,O
two,O,3,weeks,nummod,_,,O
weeks,O,1,for,pobj,_,,O
.,O,0,worked,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
all,O,5,is,nsubj,_,,O
i,O,2,have,nsubj,_,,O
have,O,0,all,relcl,_,,O
to,O,4,say,aux,_,,O
say,O,2,have,xcomp,_,,O
is,O,5,is,ROOT,_,,O
that,O,9,freeze,mark,_,,O
i,O,9,freeze,nsubj,_,,O
did,O,9,freeze,aux,_,,O
freeze,O,5,is,ccomp,_,,O
on,O,9,freeze,prep,_,,O
me,O,10,on,pobj,_,,O
once,O,9,freeze,advmod,_,,O
",",O,5,is,punct,_,,O
but,O,5,is,cc,_,,O
it,O,18,done,nsubj,_,,O
has,O,18,done,aux,_,,O
n't,O,18,done,neg,_,n ' t,O
done,O,5,is,conj,_,,O
it,O,18,done,dobj,_,,O
since,O,18,done,advmod,_,,O
.,O,18,done,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,1,hasnt,nsubj,_,,O
hasnt,O,2,gone,advmod,_,hasn ##t,O
gone,O,2,gone,ROOT,_,,O
below,O,2,gone,prep,_,,O
the,O,6,notch,det,_,,O
second,O,6,notch,amod,_,,O
notch,O,3,below,pobj,_,,O
(,O,9,charge,punct,_,,O
i,O,9,charge,nsubj,_,,O
charge,O,6,notch,parataxis,_,,O
mine,O,9,charge,dobj,_,,O
whenever,O,13,'m,advmod,_,,O
i,O,13,'m,nsubj,_,,O
'm,O,9,charge,advcl,_,' m,O
at,O,13,'m,prep,_,,O
home,O,14,at,pobj,_,,O
and,O,13,'m,cc,_,,O
not,O,18,using,neg,_,,O
using,O,13,'m,conj,_,,O
it,O,18,using,dobj,_,,O
),O,9,charge,punct,_,,O
",",O,2,gone,punct,_,,O
so,O,2,gone,cc,_,,O
the,O,25,life,det,_,,O
battery,B-ASP,25,life,compound,_,,AT-Secondary
life,I-ASP,26,seems,nsubj,_,,AT-Head
seems,O,2,gone,conj,_,,O
fine,B-OP,26,seems,oprd,_,,"25###[""OT"", ""oprd^-1"", ""*"", ""nsubj"", ""ASP""]"
(,O,26,seems,punct,_,,O
so,O,30,far,advmod,_,,O
far,O,26,seems,advmod,_,,O
).,O,26,seems,punct,_,) .,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,2,radio,det,_,,O
fm,B-ASP,2,radio,compound,_,,AT-Secondary
radio,I-ASP,3,is,nsubj,_,,AT-Head
is,O,3,is,ROOT,_,,O
cool,B-OP,3,is,acomp,_,,"2###[""OT"", ""acomp^-1"", ""*"", ""nsubj"", ""ASP""]"
.,O,3,is,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
if,O,2,'re,mark,_,,O
you,O,2,'re,nsubj,_,,O
're,O,20,recommend,advcl,_,' re,O
a,O,5,hunter,det,_,,O
bargain,O,5,hunter,compound,_,,O
hunter,O,2,'re,attr,_,,O
and,O,2,'re,cc,_,,O
you,O,8,want,nsubj,_,,O
want,O,2,'re,conj,_,,O
a,O,11,feature,det,_,,O
great,O,11,feature,amod,_,,O
feature,O,8,want,dobj,_,,O
set,O,11,feature,acl,_,,O
for,O,12,set,prep,_,,O
a,O,16,price,det,_,,O
rock-bottom,O,16,price,amod,_,rock - bottom,O
price,O,13,for,pobj,_,,O
",",O,20,recommend,punct,_,,O
i,O,20,recommend,nsubj,_,,O
highly,O,20,recommend,advmod,_,,O
recommend,O,20,recommend,ROOT,_,,O
this,O,22,model,det,_,,O
model,O,20,recommend,dobj,_,,O
.,O,20,recommend,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
my,O,1,story,poss,_,,O
story,O,3,based,nsubjpass,_,,O
is,O,3,based,auxpass,_,,O
based,O,3,based,ROOT,_,,O
on,O,3,based,prep,_,,O
personal,O,6,usage,amod,_,,O
usage,O,4,on,pobj,_,,O
.,O,3,based,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,installed,nsubj,_,,O
then,O,2,installed,advmod,_,,O
installed,O,2,installed,ROOT,_,,O
the,O,4,software,det,_,,O
software,O,2,installed,dobj,_,,O
manually,O,2,installed,advmod,_,,O
instead,O,2,installed,advmod,_,,O
",",O,2,installed,punct,_,,O
after,O,2,installed,prep,_,,O
having,O,8,after,pcomp,_,,O
to,O,11,click,aux,_,,O
click,O,9,having,xcomp,_,,O
past,O,11,click,prep,_,,O
about,O,14,5,advmod,_,,O
5,O,15,windows,nummod,_,,O
windows,O,11,click,dobj,_,,O
of,O,15,windows,prep,_,,O
"""",O,16,of,punct,_,,O
please,O,19,register,intj,_,,O
register,O,16,of,pcomp,_,,O
with,O,19,register,prep,_,,O
us,O,20,with,pobj,_,,O
so,O,25,spam,mark,_,,O
we,O,25,spam,nsubj,_,,O
can,O,25,spam,aux,_,,O
spam,O,9,having,advcl,_,spa ##m,O
your,O,27,inbox,poss,_,,O
inbox,O,25,spam,dobj,_,in ##box,O
"""",O,25,spam,punct,_,,O
.,O,2,installed,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,2,technology,det,_,,O
mms,B-ASP,2,technology,compound,_,mm ##s,AT-W\O-Path
technology,I-ASP,3,is,nsubj,_,,AT-W\O-Path
is,O,3,is,ROOT,_,,O
very,O,5,well,advmod,_,,O
well,B-OP,6,integrated,advmod,_,,OT-W\O-Path
integrated,O,3,is,acomp,_,,O
with,O,6,integrated,prep,_,,O
this,O,9,phone,det,_,,O
phone,O,7,with,pobj,_,,O
",",O,9,phone,punct,_,,O
which,O,14,enjoy,dobj,_,,O
you,O,14,enjoy,nsubj,_,,O
will,O,14,enjoy,aux,_,,O
enjoy,B-OP,9,phone,relcl,_,,OT-W\O-Path
.,O,3,is,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
great,B-OP,2,life,amod,_,,"2###[""OT"", ""amod^-1"", ""ASP""]"
battery,B-ASP,2,life,compound,_,,AT-Secondary
life,I-ASP,2,life,ROOT,_,,AT-Head
",",O,2,life,punct,_,,O
perfect,B-OP,5,size,amod,_,,"5###[""OT"", ""amod^-1"", ""ASP""]"
size,B-ASP,2,life,appos,_,,AT-Head
",",O,5,size,punct,_,,O
but,O,5,size,cc,_,,O
a,O,10,bit,det,_,,O
tid,O,10,bit,compound,_,ti ##d,O
bit,O,11,quieter,npadvmod,_,,O
quieter,B-OP,5,size,conj,_,,"5###[""OT"", ""conj^-1"", ""ASP""]"
than,O,15,like,mark,_,,O
i,O,15,like,nsubj,_,,O
would,O,15,like,aux,_,,O
like,O,11,quieter,advcl,_,,O
.,O,2,life,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,did,nsubj,_,,O
did,O,1,did,ROOT,_,,O
quite,O,4,bit,predet,_,,O
a,O,4,bit,det,_,,O
bit,O,1,did,dobj,_,,O
of,O,4,bit,prep,_,,O
research,O,5,of,pobj,_,,O
before,O,1,did,prep,_,,O
buying,O,7,before,pcomp,_,,O
this,O,10,camera,det,_,,O
camera,O,8,buying,dobj,_,,O
",",O,1,did,punct,_,,O
and,O,1,did,cc,_,,O
this,O,14,one,det,_,,O
one,O,15,had,nsubj,_,,O
had,O,1,did,conj,_,,O
everything,O,15,had,dobj,_,,O
i,O,19,looking,nsubj,_,,O
was,O,19,looking,aux,_,,O
looking,O,16,everything,relcl,_,,O
for,O,19,looking,prep,_,,O
.,O,15,had,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
all,O,2,batteries,det,_,,O
rechargeable,O,2,batteries,amod,_,rec ##har ##ge ##able,O
batteries,O,3,lose,nsubj,_,,O
lose,O,3,lose,ROOT,_,,O
their,O,6,power,poss,_,,O
holding,O,6,power,amod,_,,O
power,O,3,lose,dobj,_,,O
over,O,3,lose,prep,_,,O
time,O,7,over,pobj,_,,O
(,O,3,lose,punct,_,,O
around,O,11,2,quantmod,_,,O
2,O,12,years,nummod,_,,O
years,O,3,lose,npadvmod,_,,O
),O,3,lose,punct,_,,O
.,O,3,lose,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
there,O,3,been,expl,_,,O
have,O,3,been,aux,_,,O
also,O,3,been,advmod,_,,O
been,O,3,been,ROOT,_,,O
times,O,3,been,attr,_,,O
that,O,10,turned,mark,_,,O
the,O,7,unit,det,_,,O
unit,O,10,turned,nsubjpass,_,,O
has,O,10,turned,aux,_,,O
been,O,10,turned,auxpass,_,,O
turned,O,4,times,relcl,_,,O
off,O,10,turned,prt,_,,O
for,O,10,turned,prep,_,,O
some,O,14,period,det,_,,O
period,O,12,for,pobj,_,,O
of,O,14,period,prep,_,,O
time,O,15,of,pobj,_,,O
",",O,10,turned,punct,_,,O
upon,O,10,turned,prep,_,,O
powering,O,18,upon,pcomp,_,power ##ing,O
it,O,19,powering,dobj,_,,O
up,O,19,powering,prt,_,,O
it,O,23,starts,nsubj,_,,O
starts,O,19,powering,ccomp,_,,O
on,O,23,starts,prep,_,,O
the,O,28,playing,det,_,,O
"""",O,28,playing,punct,_,,O
now,O,28,playing,advmod,_,,O
playing,O,24,on,pobj,_,,O
"""",O,28,playing,punct,_,,O
screen,O,28,playing,dobj,_,,O
with,O,28,playing,prep,_,,O
a,O,33,song,det,_,,O
song,O,31,with,pobj,_,,O
or,O,33,song,cc,_,,O
cd,O,33,song,conj,_,,O
that,O,40,playing,dobj,_,,O
i,O,40,playing,nsubj,_,,O
had,O,40,playing,aux,_,,O
been,O,40,playing,aux,_,,O
playing,O,33,song,relcl,_,,O
days,O,42,before,npadvmod,_,,O
before,O,40,playing,advmod,_,,O
.,O,3,been,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,3,camera,det,_,,O
compact,B-OP,3,camera,amod,_,,"3###[""OT"", ""amod^-1"", ""ASP""]"
digital,B-ASP,3,camera,amod,_,,AT-Secondary
camera,I-ASP,4,is,nsubj,_,,AT-Head
is,O,4,is,ROOT,_,,O
especially,O,6,useful,advmod,_,,O
useful,B-OP,4,is,acomp,_,,"3###[""OT"", ""acomp^-1"", ""*"", ""nsubj"", ""ASP""]"
if,O,9,have,mark,_,,O
you,O,9,have,nsubj,_,,O
have,O,4,is,advcl,_,,O
little,O,11,children,amod,_,,O
children,O,9,have,dobj,_,,O
around,O,9,have,advmod,_,,O
and,O,9,have,cc,_,,O
you,O,17,take,nsubj,_,,O
can,O,17,take,aux,_,,O
always,O,17,take,advmod,_,,O
take,O,9,have,conj,_,,O
the,O,19,camera,det,_,,O
camera,O,17,take,dobj,_,,O
with,O,17,take,prep,_,,O
you,O,20,with,pobj,_,,O
and,O,17,take,cc,_,,O
take,O,17,take,conj,_,,O
many,O,25,pictures,amod,_,,O
pictures,O,23,take,dobj,_,,O
of,O,25,pictures,prep,_,,O
them,O,26,of,pobj,_,,O
.,O,4,is,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
no,O,1,more,neg,_,,O
more,O,2,wasted,advmod,_,,O
wasted,O,3,time,amod,_,,O
time,O,7,rolls,nmod,_,,O
and,O,3,time,cc,_,,O
money,O,6,developing,npadvmod,_,,O
developing,O,3,time,conj,_,,O
rolls,O,10,'s,nsubj,_,,O
of,O,7,rolls,prep,_,,O
pic,O,8,of,pobj,_,,O
's,O,10,'s,ROOT,_,' s,O
for,O,10,'s,prep,_,,O
just,O,14,couple,advmod,_,,O
a,O,14,couple,det,_,,O
couple,O,11,for,pobj,_,,O
of,O,14,couple,prep,_,,O
keepers,O,15,of,pobj,_,,O
.,O,10,'s,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
but,O,3,suck,cc,_,,O
the,O,2,earbuds,det,_,,O
earbuds,B-ASP,3,suck,nsubj,_,ear ##bu ##ds,AT-Head
suck,B-OP,3,suck,ROOT,_,,"2###[""OT"", ""nsubj"", ""ASP""]"
!,O,3,suck,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
so,O,4,do,advmod,_,,O
how,O,4,do,advmod,_,,O
can,O,4,do,aux,_,,O
i,O,4,do,nsubj,_,,O
do,O,7,are,ccomp,_,,O
that,O,4,do,dobj,_,,O
...,O,7,are,punct,_,. . .,O
are,O,7,are,ROOT,_,,O
n't,O,7,are,neg,_,n ' t,O
that,O,7,are,nsubj,_,,O
free,O,7,are,acomp,_,,O
for,O,7,are,prep,_,,O
two,O,11,for,pobj,_,,O
after,O,12,two,prep,_,,O
the,O,15,rebates,det,_,,O
rebates,O,13,after,pobj,_,re ##bate ##s,O
.,O,7,are,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
oh,O,0,oh,ROOT,_,,O
well,O,0,oh,intj,_,,O
..,O,0,oh,punct,_,. .,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
again,O,4,change,advmod,_,,O
",",O,4,change,punct,_,,O
you,O,4,change,nsubj,_,,O
can,O,4,change,aux,_,,O
change,O,4,change,ROOT,_,,O
this,O,4,change,dobj,_,,O
",",O,4,change,punct,_,,O
but,O,4,change,cc,_,,O
it,O,9,'s,nsubj,_,,O
's,O,4,change,conj,_,' s,O
harder,O,9,'s,acomp,_,,O
to,O,12,spot,aux,_,,O
spot,O,9,'s,xcomp,_,,O
a,O,15,variation,det,_,,O
minor,O,15,variation,amod,_,,O
variation,O,12,spot,dobj,_,,O
in,O,15,variation,prep,_,,O
the,O,18,title,det,_,,O
title,O,16,in,pobj,_,,O
when,O,23,have,advmod,_,,O
you,O,23,have,nsubj,_,,O
do,O,23,have,aux,_,,O
n't,O,23,have,neg,_,n ' t,O
have,O,12,spot,advcl,_,,O
the,O,25,title,det,_,,O
title,O,23,have,dobj,_,,O
of,O,25,title,prep,_,,O
the,O,29,disk,det,_,,O
other,O,29,disk,amod,_,,O
disk,O,26,of,pobj,_,,O
in,O,29,disk,prep,_,,O
front,O,30,in,pobj,_,,O
of,O,31,front,prep,_,,O
you,O,32,of,pobj,_,,O
.,O,9,'s,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,1,took,nsubj,_,,O
took,O,1,took,ROOT,_,,O
me,O,1,took,dobj,_,,O
about,O,4,5,advmod,_,,O
5,O,5,minutes,nummod,_,,O
minutes,O,9,mastered,npadvmod,_,,O
before,O,9,mastered,mark,_,,O
i,O,9,mastered,nsubj,_,,O
had,O,9,mastered,aux,_,,O
mastered,O,1,took,advcl,_,,O
the,O,11,controls,det,_,,O
controls,O,9,mastered,dobj,_,,O
.,O,1,took,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
not,O,1,sure,neg,_,,O
sure,O,14,is,advmod,_,,O
",",O,14,is,punct,_,,O
if,O,8,know,mark,_,,O
customer,O,5,rep.,compound,_,,O
rep.,O,8,know,nsubj,_,rep .,O
did,O,8,know,aux,_,,O
not,O,8,know,neg,_,,O
know,O,14,is,advcl,_,,O
the,O,10,product,det,_,,O
product,O,8,know,dobj,_,,O
exactly,O,14,is,advmod,_,,O
",",O,14,is,punct,_,,O
it,O,14,is,nsubj,_,,O
is,O,14,is,ROOT,_,,O
still,O,14,is,advmod,_,,O
new,O,14,is,acomp,_,,O
or,O,14,is,cc,_,,O
they,O,20,give,nsubj,_,,O
just,O,20,give,advmod,_,,O
give,O,14,is,conj,_,,O
an,O,22,anser,det,_,,O
anser,O,20,give,dobj,_,an ##ser,O
which,O,28,hear,dobj,_,,O
users,O,26,like,nsubj,_,,O
would,O,26,like,aux,_,,O
like,O,22,anser,relcl,_,,O
to,O,28,hear,aux,_,,O
hear,O,26,like,xcomp,_,,O
.,O,20,give,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
bought,O,0,bought,ROOT,_,,O
the,O,3,ad-2600,det,_,,O
apex,O,3,ad-2600,compound,_,,O
ad-2600,O,0,bought,dobj,_,ad - 260 ##0,O
from,O,0,bought,prep,_,,O
amazon,O,4,from,pobj,_,,O
in,O,0,bought,prep,_,,O
12/03,O,6,in,pobj,_,12 / 03,O
mainly,O,9,on,advmod,_,,O
on,O,0,bought,prep,_,,O
price,O,9,on,pobj,_,,O
",",O,0,bought,punct,_,,O
$,O,13,49.99,nmod,_,,O
49.99,O,16,10,npadvmod,_,49 . 99,O
-,O,13,49.99,punct,_,,O
$,O,16,10,nmod,_,,O
10,O,17,rebate,nummod,_,,O
rebate,O,0,bought,dobj,_,re ##bate,O
=,O,17,rebate,punct,_,,O
$,O,20,39.99,nmod,_,,O
39.99,O,17,rebate,appos,_,39 . 99,O
.,O,0,bought,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
with,O,15,set,prep,_,,O
an,O,3,battery,det,_,,O
extra,O,3,battery,amod,_,,O
battery,O,0,with,pobj,_,,O
and,O,3,battery,cc,_,,O
a,O,6,couple,det,_,,O
couple,O,3,battery,conj,_,,O
of,O,6,couple,prep,_,,O
good,O,11,cards,amod,_,,O
sized,O,11,cards,amod,_,,O
memory,O,11,cards,compound,_,,O
cards,O,7,of,pobj,_,,O
you,O,15,set,nsubjpass,_,,O
are,O,15,set,auxpass,_,,O
all,O,15,set,advmod,_,,O
set,O,15,set,ROOT,_,,O
for,O,15,set,prep,_,,O
a,O,18,day,det,_,,O
day,O,16,for,pobj,_,,O
of,O,18,day,prep,_,,O
picture,O,19,of,pobj,_,,O
taking,O,18,day,acl,_,,O
while,O,21,taking,advmod,_,,O
on,O,21,taking,prep,_,,O
vacation,O,23,on,pobj,_,,O
.,O,15,set,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
my,O,2,suggestion,poss,_,,O
only,O,2,suggestion,amod,_,,O
suggestion,O,3,is,nsubj,_,,O
is,O,3,is,ROOT,_,,O
to,O,5,get,aux,_,,O
get,O,3,is,xcomp,_,,O
a,O,8,protector,det,_,,O
lens,O,8,protector,compound,_,,O
protector,O,10,help,nsubj,_,,O
to,O,10,help,aux,_,,O
help,O,5,get,ccomp,_,,O
protect,O,10,help,xcomp,_,,O
the,O,14,lens,det,_,,O
shooting,O,14,lens,amod,_,,O
lens,O,11,protect,dobj,_,,O
(,O,20,wear,punct,_,,O
the,O,18,coating,det,_,,O
lens,O,18,coating,compound,_,,O
coating,O,20,wear,nsubj,_,,O
will,O,20,wear,aux,_,,O
wear,O,2,suggestion,acl,_,,O
out,O,20,wear,prt,_,,O
after,O,20,wear,prep,_,,O
so,O,24,many,advmod,_,,O
many,O,26,wipes,amod,_,,O
clean,O,26,wipes,amod,_,,O
wipes,O,22,after,pobj,_,wipe ##s,O
),O,20,wear,punct,_,,O
and,O,20,wear,cc,_,,O
i,O,31,getting,nsubj,_,,O
'm,O,31,getting,aux,_,' m,O
getting,O,20,wear,conj,_,,O
the,O,33,those,det,_,,O
those,O,31,getting,dobj,_,,O
(,O,37,adapter,punct,_,,O
52,O,36,mm,nummod,_,,O
mm,O,37,adapter,nmod,_,,O
adapter,O,41,filter,nmod,_,adapt ##er,O
and,O,37,adapter,cc,_,,O
uv,O,40,lens,compound,_,,O
lens,O,41,filter,compound,_,,O
filter,O,33,those,appos,_,,O
),O,33,those,punct,_,,O
at,O,31,getting,prep,_,,O
lensmateonline.com,O,43,at,pobj,_,lens ##mate ##on ##line . com,O
.,O,20,wear,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
to,O,1,summarize,aux,_,,O
summarize,O,5,using,advcl,_,sum ##mar ##ize,O
",",O,5,using,punct,_,,O
i,O,5,using,nsubj,_,,O
am,O,5,using,aux,_,,O
using,O,5,using,ROOT,_,,O
the,O,8,zen,det,_,,O
creative,O,8,zen,amod,_,,O
zen,O,5,using,dobj,_,,O
as,O,5,using,prep,_,,O
a,O,12,device,det,_,,O
mobile,O,12,device,amod,_,,O
device,O,9,as,pobj,_,,O
;,O,5,using,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
one,O,0,one,ROOT,_,,O
of,O,0,one,prep,_,,O
the,O,5,phones,det,_,,O
best,B-OP,5,phones,amod,_,,"5###[""OT"", ""amod^-1"", ""ASP""]"
cell,B-ASP,5,phones,compound,_,,AT-Secondary
phones,I-ASP,1,of,pobj,_,,AT-Head
i,O,9,used,nsubj,_,,O
have,O,9,used,aux,_,,O
ever,O,9,used,advmod,_,,O
used,O,5,phones,relcl,_,,O
to-date,O,9,used,dobj,_,to - date,O
.,O,0,one,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,ipod,det,_,,O
ipod,O,2,is,nsubj,_,,O
is,O,2,is,ROOT,_,,O
also,O,2,is,advmod,_,,O
an,O,6,piece,det,_,,O
attractable,O,6,piece,amod,_,attract ##able,O
