TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
Pizza,B-ASP,4,were,nsubj,NNP,
and,O,1,Pizza,cc,CC,
wine,B-ASP,1,Pizza,conj,NN,
were,O,4,were,ROOT,VBD,
excellent-the,O,6,service,det,JJ,excellent - the
service,B-ASP,4,were,attr,NN,
too,O,4,were,advmod,RB,
--,O,4,were,punct,:,- -
but,O,4,were,cc,CC,
what,O,12,MADE,nsubj,WP,
really,O,12,MADE,advmod,RB,
MADE,O,15,was,attr,RB,
this,O,14,place,det,DT,
place,O,15,was,nsubj,NN,
was,O,4,were,conj,VBD,
the,O,19,area,det,DT,
backyard,B-ASP,19,area,compound,NN,
dining,I-ASP,19,area,compound,NN,
area,I-ASP,15,was,attr,NN,
.,O,15,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,'s,nsubj,PRP,
's,O,1,'s,ROOT,VBZ,' s
not,O,1,'s,neg,RB,
mind-blowing,B-OP,1,'s,acomp,JJ,mind - blowing
",",O,1,'s,punct,",",
but,O,1,'s,cc,CC,
to,O,12,is,prep,IN,
me,O,6,to,pobj,PRP,
",",O,12,is,punct,",",
thai,B-ASP,10,food,compound,NNP,
food,I-ASP,12,is,nsubj,NN,
never,O,12,is,neg,RB,
is,O,1,'s,conj,VBZ,
and,O,12,is,cc,CC,
never,O,16,be,neg,RB,
will,O,16,be,aux,MD,
be,O,12,is,conj,VB,
.,O,12,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Would,O,3,believe,aux,MD,
you,O,3,believe,nsubj,PRP,
ever,O,3,believe,advmod,RB,
believe,O,26,tells,advcl,VB,
that,O,20,be,mark,IN,
when,O,7,complain,advmod,WRB,
you,O,7,complain,nsubj,PRP,
complain,O,20,be,advcl,VBP,
about,O,7,complain,prep,IN,
over,O,10,an,quantmod,IN,
an,O,12,wait,det,DT,
hour,O,12,wait,compound,NN,
wait,B-ASP,8,about,pobj,NN,
",",O,20,be,punct,",",
when,O,16,tell,advmod,WRB,
they,O,16,tell,nsubj,PRP,
tell,O,20,be,advcl,VBP,
you,O,16,tell,dobj,PRP,
it,O,20,be,nsubj,PRP,
will,O,20,be,aux,MD,
be,O,3,believe,ccomp,VB,
20-30,O,22,minutes,nummod,CD,20 - 30
minutes,O,20,be,attr,NNS,
",",O,26,tells,punct,",",
the,O,25,manager,det,DT,
manager,B-ASP,26,tells,nsubj,NN,
tells,O,26,tells,ROOT,VBZ,
the,O,28,bartender,det,DT,
bartender,B-ASP,26,tells,dobj,NN,
to,O,30,spill,aux,TO,
spill,O,26,tells,xcomp,VB,
the,O,32,drinks,det,DT,
drinks,B-ASP,30,spill,dobj,NNS,
you,O,35,paid,nsubj,PRP,
just,O,35,paid,advmod,RB,
paid,O,32,drinks,relcl,VBD,
for,O,35,paid,prep,IN,
?,O,26,tells,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Definately,O,1,check,advmod,RB,def ##inate ##ly
check,O,1,check,ROOT,VB,
it,O,1,check,dobj,PRP,
out,O,1,check,prt,RP,
!!!,O,1,check,punct,.,! ! !
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,food,det,DT,
food,B-ASP,2,arrived,nsubj,NN,
arrived,O,2,arrived,ROOT,VBD,
20,O,4,minutes,nummod,CD,
minutes,O,7,called,npadvmod,NNS,
after,O,7,called,mark,IN,
I,O,7,called,nsubj,PRP,
called,O,2,arrived,advcl,VBD,
",",O,7,called,punct,",",
cold,B-OP,7,called,conj,JJ,
and,O,9,cold,cc,CC,
soggy,B-OP,9,cold,conj,JJ,so ##ggy
.,O,2,arrived,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,place,det,DT,
place,O,2,has,nsubj,NN,
has,O,2,has,ROOT,VBZ,
the,O,6,style,det,DT,
best,B-OP,6,style,amod,JJS,
Chinese,O,6,style,amod,JJ,
style,O,2,has,dobj,NN,
BBQ,B-ASP,8,ribs,compound,NN,bb ##q
ribs,I-ASP,6,style,appos,NNS,
in,O,8,ribs,prep,IN,
the,O,11,city,det,DT,
city,O,9,in,pobj,NN,
.,O,2,has,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
But,O,7,is,cc,CC,
after,O,7,is,prep,IN,
last,O,3,night,amod,JJ,
night,O,1,after,pobj,NN,
",",O,7,is,punct,",",
Spice,O,6,Grill,compound,NNP,
Grill,O,7,is,nsubj,NNP,
is,O,7,is,ROOT,VBZ,
the,O,10,place,det,DT,
only,O,10,place,amod,JJ,
place,O,7,is,attr,NN,
I,O,13,eating,nsubj,PRP,
'm,O,13,eating,aux,VBP,' m
eating,O,10,place,relcl,VBG,
indian,B-ASP,15,cuisine,amod,JJ,
cuisine,I-ASP,13,eating,dobj,NNP,
.,O,7,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,go,nsubj,PRP,
would,O,2,go,aux,MD,
go,O,2,go,ROOT,VB,
back,O,2,go,advmod,RB,
.,O,2,go,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,5,cart,det,DT,
skillfully,O,2,chosen,advmod,RB,skill ##fully
chosen,O,5,cart,amod,VBN,
Portuguese,O,5,cart,amod,JJ,
cheese,O,5,cart,compound,NN,
cart,O,10,provides,nsubj,NN,
paired,O,5,cart,acl,VBN,
with,O,6,paired,prep,IN,
quality,O,9,port,compound,NN,
port,B-ASP,7,with,pobj,NN,
provides,O,10,provides,ROOT,VBZ,
the,O,14,ending,det,DT,
perfect,B-OP,14,ending,amod,JJ,
Iberian,O,14,ending,amod,JJ,
ending,O,10,provides,dobj,NN,
.,O,10,provides,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,2,had,nsubj,PRP,
even,O,2,had,advmod,RB,
had,O,2,had,ROOT,VBD,
a,O,4,visit,det,DT,
visit,O,2,had,dobj,NN,
from,O,4,visit,prep,IN,
the,O,7,Manager,det,DT,
Manager,B-ASP,5,from,pobj,NNP,
who,O,9,wanted,nsubj,WP,
wanted,O,7,Manager,relcl,VBD,
to,O,11,make,aux,TO,
make,O,9,wanted,xcomp,VB,
sure,O,11,make,ccomp,JJ,
we,O,15,enjoying,nsubj,PRP,
were,O,15,enjoying,aux,VBD,
enjoying,B-OP,12,sure,ccomp,VBG,
