TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
laptop,O,3~1~2~7,first~is~the~owned,ARG1~ARG2~BV~ARG2,NN,
I,O,7,owned,ARG1,PRP,
've,O,_,_,_,_,' ve
owned,O,_,_,_,VBN,
",",O,_,_,_,_,
althougth,O,1~11,is~used,conj~ARG2,NN,alt ##ho ##ug ##th
I,O,11,used,ARG1,PRP,
used,O,13,at,ARG1,VBD,
several,O,11,used,ARG2,JJ,
at,O,_,_,_,IN,
my,O,_,_,_,PRP$,
previous,O,_,_,_,JJ,
job,O,15~13~14,previous~at~my,ARG1~ARG2~poss,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
While,O,0,While,ROOT,IN,
we,O,2,struggle,ARG1,PRP,
struggle,O,0~3,While~with,ARG2~ARG1,VBP,
with,O,_,_,_,IN,
all,O,3,with,ARG2,PDT,
the,O,_,_,_,DT,
crashes,O,4~5,all~the,part~BV,NNS,
and,O,_,_,_,_,
viruses,O,6,crashes,_and_c,NNS,
",",O,_,_,_,_,
the,O,_,_,_,DT,
kids,O,_,_,_,NNS,
computers,O,14~11~10~13,consistent~kids~the~stay,ARG1~compound~BV~ARG1,NNS,
stay,O,0,While,ARG1,VBP,
consistent,B-OP,13,stay,ARG2,JJ,
and,O,_,_,_,_,
so,O,_,_,_,_,
we,O,18~21,caved~bought,ARG1~ARG1,PRP,
caved,O,0,While,ARG1,VBD,cave ##d
in,O,_,_,_,_,
and,O,_,_,_,_,
bought,O,18,caved,_and_c,VBD,
one,O,23~21,for~bought,ARG1~ARG2,CD,
for,O,_,_,_,IN,
buisness,O,23,for,ARG2,NN,bu ##is ##ness
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,ai,ARG1,DT,
ai,O,2,n't,neg,VBP,
n't,O,2,n't,ROOT,JJ,n ' t
it,O,1,ai,ARG2,PRP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,had,ARG1,PRP,
've,O,_,_,_,_,' ve
only,O,2,only,ROOT,RB,
had,O,2~6,only~day,ARG1~loc,VBD,
mine,O,3,had,ARG2,PRP,
a,O,_,_,_,DT,
day,O,5,a,ARG1,NN,
but,O,_,_,_,_,
I,O,11,used,ARG1,PRP,
'm,O,_,_,_,_,' m
already,O,_,_,_,RB,
used,O,2~10,only~already,_but_c~ARG1,VBN,
to,O,_,_,_,_,
it,O,11,used,ARG2,PRP,
...,O,_,_,_,.,. . .
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,love,ARG1,PRP,
love,B-OP,1,love,ROOT,VBP,
everything,O,1~3,love~about,ARG2~ARG1,NN,
about,O,_,_,_,IN,
it,O,3,about,ARG2,PRP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Consumer,O,_,_,_,NNP,
Report,O,0~2,Consumer~recommended,compound~ARG1,NNP,
recommended,B-OP,2,recommended,ROOT,VBD,
Toshiba,O,2,recommended,ARG2,NNP,to ##shi ##ba
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Bottom,O,_,_,_,JJ,
line,O,0~9,Bottom~get,compound~ARG1,NN,
",",O,_,_,_,_,
if,O,3,if,ROOT,IN,
you,O,6,afford,ARG1,PRP,
can,O,3,if,ARG2,MD,
afford,O,5,can,ARG1,VB,
it,O,6,afford,ARG2,PRP,
",",O,_,_,_,_,
get,O,3,if,ARG1,VB,
a,O,_,_,_,DT,
Mac,O,9~10,get~a,ARG2~BV,NNP,
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Came,O,2,loaded,subord,VBD,
fully,O,_,_,_,RB,
loaded,B-ASP,1~4,fully~good,ARG1~subord,VBN,
-,O,_,_,_,_,
good,B-OP,4,good,ROOT,JJ,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,
MAC,O,_,_,_,NNP,
Mini,O,0~1~12,The~MAC~is,BV~compound~ARG1,NNP,
",",O,_,_,_,_,
wireless,B-ASP,_,_,_,JJ,
keyboard,I-ASP,2~4,Mini~wireless,conj~compound,NN,
/,I-ASP,_,_,_,_,
mouse,I-ASP,5,keyboard,conj,NN,
and,O,_,_,_,_,
a,O,_,_,_,DT,
HDMI,B-ASP,_,_,_,NN,hd ##mi
cable,I-ASP,5~10~9,keyboard~HDMI~a,_and_c~compound~BV,NN,
is,O,12,is,ROOT,VBZ,
all,O,15~12,need~is,ARG2~ARG2,DT,
I,O,15~17,need~get,ARG1~ARG1,PRP,
need,O,_,_,_,VBP,
to,O,_,_,_,_,
get,O,15,need,ARG2,VB,
some,O,_,_,_,DT,
real,O,_,_,_,JJ,
work,O,19~17~21~18,real~get~done~some,ARG1~ARG2~ARG2~BV,NN,
done,O,17,get,ARG3,VBN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
That,O,1,is,ARG1,DT,
is,O,1,is,ROOT,VBZ,
how,O,_,_,_,WRB,
it,O,7~5,function~able,ARG1~ARG1,PRP,
is,O,_,_,_,_,
able,O,2~1,how~is,manner~ARG2,JJ,
to,O,_,_,_,_,
function,O,8,better,subord,VB,
better,B-OP,5,able,ARG2,JJR,
than,O,_,_,_,_,
any,O,_,_,_,DT,
other,O,_,_,_,JJ,
PC,O,8~11~10,better~other~any,than~ARG1~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Not,O,0,Not,ROOT,RB,
a,O,_,_,_,DT,
bad,B-OP,_,_,_,JJ,
laptop,O,2~0~1,bad~Not~a,ARG1~ARG2~BV,NN,
",",O,_,_,_,_,
it,O,9~12,slow~gets,ARG1~ARG1,PRP,
's,O,_,_,_,_,' s
a,O,8,bit,mwe,DT,
bit,O,_,_,_,NN,
slow,B-OP,8,bit,ARG1,JJ,
",",O,_,_,_,_,
but,O,_,_,_,_,
gets,O,9,slow,_but_c,VBZ,
the,O,_,_,_,DT,
job,O,12~13~15,gets~the~done,ARG2~BV~ARG2,NN,
done,O,12,gets,ARG3,VBN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,keep,ARG1,PRP,
must,O,9,because,ARG1,MD,
keep,O,1,must,ARG1,VB,
it,O,4~2,plugged~keep,ARG2~ARG2,PRP,
plugged,O,6~2,at~keep,ARG1~ARG3,VBD,plug ##ged
in,O,_,_,_,_,
at,O,_,_,_,IN,
all,O,_,_,_,DT,
times,O,7~6,all~at,BV~ARG2,NNS,
because,O,9,because,ROOT,IN,
it,O,13,keep,ARG1,PRP,
will,O,_,_,_,_,
not,O,9,because,ARG2,RB,
keep,O,16~12,for~not,ARG1~neg,VB,
a,O,_,_,_,DT,
charge,B-ASP,14~13,a~keep,BV~ARG2,NN,
for,O,_,_,_,IN,
longer,B-OP,16,for,ARG2,JJR,
than,O,_,_,_,_,
four,O,_,_,_,CD,
minutes,O,17~19,longer~four,than~ARG1,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Much,O,0,Much,ROOT,RB,
of,O,_,_,_,_,
which,O,_,_,_,_,
HP,O,6~4,paying~ended,ARG1~ARG1,NNP,
ended,O,0,Much,part,VBD,
up,O,_,_,_,_,
paying,O,4,ended,ARG2,VBG,
for,O,_,_,_,_,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Its,O,_,_,_,PRP$,
everything,O,3~0,offers~Its,ARG2~poss,NN,
mac,O,3,offers,ARG1,NN,
offers,O,3,offers,ROOT,VBZ,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,
configuration,B-ASP,0~3,The~perfect,BV~ARG1,NN,
is,O,_,_,_,_,
perfect,B-OP,4~3,for~perfect,ARG1~ROOT,JJ,
for,O,_,_,_,IN,
my,O,_,_,_,PRP$,
needs,O,5~4,my~for,poss~ARG2,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
To,O,_,_,_,TO,
this,O,_,_,_,DT,
day,O,0~1,To~this,ARG2~BV,NN,
",",O,_,_,_,_,
there,O,_,_,_,_,
are,O,0~5,To~are,ARG1~ROOT,VBP,
NONE,O,5,are,ARG1,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Unfortunately,O,0,Unfortunately,ROOT,RB,
",",O,_,_,_,_,
the,O,_,_,_,DT,
laptop,O,5~6~2,purchased~was~the,ARG2~ARG1~BV,NN,
I,O,5,purchased,ARG1,PRP,
purchased,O,_,_,_,VBD,
was,O,7,also,ARG1,VBD,
also,O,0,Unfortunately,ARG1,RB,
a,O,_,_,_,DT,
Dell,O,8~6,a~was,BV~ARG2,NNP,
and,O,_,_,_,_,
again,O,_,_,_,RB,
",",O,_,_,_,_,
I,O,16,say,ARG1,PRP,
have,O,11~0,again~Unfortunately,ARG1~_and_c,VBP,
to,O,_,_,_,_,
say,O,14,have,ARG1,VB,
i,O,18,hated,ARG1,WDT,
hated,B-OP,16,say,ARG2,VBD,
it,O,18,hated,ARG2,PRP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
A,O,_,_,_,DT,
tip,O,0~2~8~1,A~for~:~tip,BV~ARG1~ARG1~ROOT,NN,
for,O,_,_,_,IN,
people,O,4~2,looking~for,ARG1~ARG2,NNS,
looking,O,_,_,_,VBG,
into,O,_,_,_,_,
this,O,_,_,_,DT,
computer,O,4~6,looking~this,ARG2~BV,NN,
:,O,_,_,_,:,
DO,O,_,_,_,_,
NOT,O,8,:,ARG2,NNP,
BUY,O,10,NOT,neg,NNP,
IT,O,20~13,buy~save,ARG1~ARG1,NNP,
save,O,8,:,ARG2,VB,
up,O,_,_,_,_,
a,O,16,bit,mwe,DT,
bit,O,_,_,_,NN,
more,O,16,bit,ARG1,JJR,
money,O,13~17,save~more,ARG2~ARG1,NN,
and,O,_,_,_,_,
buy,O,13,save,_and_c,VB,
a,O,_,_,_,DT,
computer,O,25~21~20,last~a~buy,ARG1~BV~ARG2,NN,
that,O,_,_,_,_,
will,O,_,_,_,_,
last,O,_,_,_,VB,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,was,ARG1,PRP,
was,O,2~1,truly~was,ARG1~ROOT,VBD,
truly,O,_,_,_,RB,
a,O,_,_,_,DT,
great,B-OP,_,_,_,JJ,
computer,O,4~3~1~6,great~a~was~costing,ARG1~BV~ARG2~ARG1,NN,
costing,B-ASP,_,_,_,VBG,
less,B-OP,_,_,_,JJR,
than,O,_,_,_,_,
one,O,_,_,_,CD,
thousand,O,9,one,times,CD,
bucks,O,12~10~7,before~thousand~less,ARG1~ARG1~than,NNS,
before,O,_,_,_,IN,
tax,O,12,before,ARG2,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
They,O,2,great,ARG1,PRP,
were,O,_,_,_,_,
great,B-OP,3~2,in~great,ARG1~ROOT,JJ,
in,O,_,_,_,IN,
handling,O,3,in,ARG2,VBG,
this,O,_,_,_,DT,
problem,O,5~4,this~handling,BV~ARG2,NN,
",",O,_,_,_,_,
and,O,_,_,_,_,
I,O,11,looking,ARG1,PRP,
'm,O,_,_,_,_,' m
looking,O,12~2~13,forward~great~in,ARG1~_and_c~ARG1,VBG,
forward,O,_,_,_,RB,
in,O,_,_,_,IN,
purchasing,O,13~17~19,in~from~in,ARG2~ARG1~ARG1,VBG,
additonal,O,_,_,_,JJ,add ##ito ##nal
products,O,15~14,additonal~purchasing,ARG1~ARG2,NNS,
from,O,_,_,_,IN,
them,O,17,from,ARG2,PRP,
in,O,_,_,_,IN,
the,O,_,_,_,DT,
future,O,19~20,in~the,ARG2~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Other,O,_,_,_,JJ,
Thoughts,O,2~0~1,:~Other~Thoughts,ARG1~ARG1~ROOT,NNS,
:,O,_,_,_,:,
Do,O,_,_,_,_,
not,O,2,:,ARG2,RB,
purchase,O,4,not,neg,VB,
this,O,_,_,_,DT,
product,O,5~6,purchase~this,ARG2~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1~5,went~purchased,ARG1~ARG1,PRP,
went,O,3~1,out~went,ARG1~ROOT,VBD,
right,O,_,_,_,RB,
out,O,2,right,ARG1,RP,
and,O,_,_,_,_,
purchased,O,1,went,_and_c,VBD,
another,O,_,_,_,DT,
laptop,O,5~6,purchased~another,ARG2~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
But,O,0,But,ROOT,CC,
with,O,_,_,_,IN,
this,O,_,_,_,DT,
laptop,O,1~2,with~this,ARG2~BV,NN,
",",O,_,_,_,_,
the,O,_,_,_,DT,
bass,B-ASP,9~5,weak~the,ARG1~BV,NN,
is,O,_,_,_,_,
very,O,_,_,_,RB,
weak,B-OP,8~1~0,very~with~But,ARG1~ARG1~ARG2,JJ,
and,O,_,_,_,_,
the,O,_,_,_,DT,
sound,B-ASP,11~13,the~comes,BV~ARG1,NN,
comes,O,9,weak,_and_c,VBZ,
out,O,_,_,_,_,
sounding,O,13,comes,ARG2,VBG,
tinny,B-OP,15,sounding,ARG2,JJ,tin ##ny
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,know,ARG1,PRP,
do,O,_,_,_,_,
not,O,2,not,ROOT,RB,
know,O,5,sure,ARG1,VB,
for,O,5,sure,mwe,IN,
sure,O,2,not,neg,JJ,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
-,O,_,_,_,_,
They,O,2,reported,ARG1,PRP,
reported,O,2,reported,ROOT,VBD,
that,O,_,_,_,_,
the,O,_,_,_,DT,
computer,O,4~7,the~in,BV~ARG1,NN,
is,O,_,_,_,_,
in,O,2,reported,ARG2,IN,
their,O,_,_,_,PRP$,
headquarters,O,7~8,in~their,ARG2~poss,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Unable,B-OP,0,Unable,ROOT,JJ,
to,O,_,_,_,_,
boot,B-ASP,0,Unable,ARG2,VB,
up,I-ASP,_,_,_,_,
this,O,_,_,_,DT,
brand,O,_,_,_,NN,
new,O,5,brand,compound,JJ,
laptop,O,6~2~4,new~boot~this,ARG1~ARG2~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,'s,ARG1,PRP,
's,O,1,'s,ROOT,VBZ,' s
a,O,_,_,_,DT,
long,B-OP,_,_,_,JJ,
and,O,_,_,_,_,
tirring,O,3,long,_and_c,JJ,ti ##rring
process,O,2~3~1~5,a~long~'s~tirring,BV~ARG1~ARG2~ARG1,NN,
that,O,_,_,_,_,
after,O,_,_,_,IN,
a,O,10,while,mwe,DT,
while,O,8,after,ARG2,NN,
it,O,_,_,_,_,
seems,O,8~6,after~process,ARG1~ARG1,VBZ,
like,O,_,_,_,_,
their,O,_,_,_,PRP$,
game,O,_,_,_,NN,
plan,O,19~15~14,wear~game~their,ARG1~compound~poss,NN,
was,O,_,_,_,_,
to,O,_,_,_,_,
wear,O,22,so,ARG1,VB,
you,O,19,wear,ARG2,PRP,
out,O,_,_,_,_,
so,O,12,seems,ARG1,RB,
you,O,25~27,want~give,ARG1~ARG1,PRP,
would,O,22,so,ARG2,MD,
want,O,24,would,ARG1,VB,
to,O,_,_,_,_,
give,O,29~25,on~want,ARG1~ARG2,VB,
up,O,_,_,_,_,
on,O,_,_,_,IN,
contacting,O,29,on,ARG2,VBG,contact ##ing
them,O,30,contacting,ARG2,PRP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
My,O,_,_,_,PRP$,
Iphone,O,2~0,synced~My,ARG1~poss,NN,
synced,O,6~4~12,like~up~unlike,ARG1~ARG1~ARG1,VBD,sync ##ed
right,O,_,_,_,RB,
up,O,3,right,ARG1,RB,
just,O,_,_,_,RB,
like,O,5~6,just~like,ARG1~ROOT,IN,
a,O,_,_,_,DT,
person,O,7~10,a~expect,BV~ARG1,NN,
would,O,6,like,ARG2,MD,
expect,O,9,would,ARG1,VB,
",",O,_,_,_,_,
unlike,O,_,_,_,IN,
the,O,_,_,_,DT,
PCs,O,12~15~13,unlike~in~the,ARG2~ARG1~BV,NNS,
in,O,_,_,_,IN,
our,O,_,_,_,PRP$,
lives,O,15~16,in~our,ARG2~poss,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,returned,ARG1,PRP,
returned,O,6~1,on~returned,ARG1~ROOT,VBD,
it,O,1,returned,ARG2,PRP,
to,O,_,_,_,_,
Best,O,_,_,_,NNP,
Buy,O,4~1,Best~returned,compound~ARG3,NNP,
on,O,_,_,_,IN,
the,O,_,_,_,DT,
ninteenth,O,7~9~6,the~of~on,BV~ARG1~ARG2,NN,ni ##nte ##ent ##h
of,O,_,_,_,IN,
April,O,9,of,ARG2,NNP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Memory,B-ASP,2,upgradable,ARG1,NN,
is,O,_,_,_,_,
upgradable,B-OP,2,upgradable,ROOT,JJ,up ##grad ##able
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Oh,O,0,Oh,ROOT,UH,
my,O,_,_,_,PRP$,
goodness-I,O,_,_,_,NN,goodness - i
am,O,4,not,neg,VBP,
not,O,0,Oh,ARG1,RB,
a,O,_,_,_,DT,
happy,O,_,_,_,JJ,
camper,O,6~5~3,happy~a~am,ARG1~BV~ARG2,NN,camp ##er
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,have,ARG1,PRP,
have,O,1,have,ROOT,VBP,
a,O,_,_,_,DT,
business,O,_,_,_,NN,
website,O,3~1~2,business~have~a,compound~ARG2~BV,NN,
and,O,_,_,_,_,
every,O,_,_,_,DT,
time,O,6,every,BV,NN,
I,O,11,change,ARG1,PRP,
have,O,7,time,loc,VBP,
to,O,_,_,_,_,
change,O,9,have,ARG1,VB,
something,O,11,change,ARG2,NN,
I,O,22~16,use~go,ARG1~ARG1,PRP,
have,O,1~7,have~time,_and_c~loc,VBP,
to,O,_,_,_,_,
go,O,21~17,to~to,ARG1~ARG1,VB,
to,O,_,_,_,TO,
the,O,_,_,_,DT,
public,O,_,_,_,JJ,
library,O,19~18~17,public~the~to,ARG1~BV~ARG2,NN,
to,O,14,have,ARG1,TO,
use,O,21,to,ARG2,VB,
a,O,_,_,_,DT,
PC,O,22~23,use~a,ARG2~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Battery,B-ASP,_,_,_,NNP,
life,I-ASP,0~2,Battery~needs,compound~ARG1,NN,
needs,O,2,needs,ROOT,VBZ,
more,O,_,_,_,JJR,
life,O,3~2,more~needs,ARG1~ARG2,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Probably,O,_,_,_,RB,
as,O,_,_,_,_,
good,B-OP,0~2,Probably~good,ARG1~ROOT,JJ,
as,O,_,_,_,_,
you,O,6~7,get~in,ARG1~ARG1,PRP,
can,O,2,good,than,MD,
get,O,5,can,ARG1,VB,
in,O,6,get,ARG2,IN,
a,O,_,_,_,DT,
netbook,O,7~8,in~a,ARG2~BV,NN,net ##book
",",O,_,_,_,_,
does,O,2,good,conj,VBZ,
everything,O,11~14,does~ask,ARG2~ARG2,NN,
I,O,14,ask,ARG1,PRP,
ask,O,_,_,_,VBP,
for,O,_,_,_,_,
and,O,_,_,_,_,
has,O,11,does,_and_c,VBZ,
some,O,_,_,_,DT,
very,O,_,_,_,RB,
good,B-OP,19,very,ARG1,JJ,
unexpected,O,_,_,_,JJ,
pluses,O,20~18~17~21,good~some~has~unexpected,ARG1~BV~ARG2~ARG2,NNS,plus ##es
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
HP,O,1,said,ARG1,NNP,
said,O,1,said,ROOT,VBD,
I,O,4,done,ARG1,PRP,
had,O,_,_,_,_,
done,O,1,said,ARG2,VBN,
the,O,_,_,_,DT,
damage,O,5~4,the~done,BV~ARG2,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Great,B-OP,_,_,_,JJ,
laptop,O,3~0~1,offers~Great~laptop,ARG1~ARG1~ROOT,NN,
that,O,_,_,_,_,
offers,O,_,_,_,VBZ,
many,O,_,_,_,JJ,
great,B-OP,_,_,_,JJ,
features,B-ASP,4~3~5,many~offers~great,ARG1~ARG2~ARG1,NNS,
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Recommended,B-OP,3~0,as~Recommended,ARG1~ROOT,VBN,
to,O,_,_,_,_,
people,O,0,Recommended,ARG3,NNS,
as,O,_,_,_,IN,
their,O,_,_,_,PRP$,
first,O,_,_,_,JJ,
laptop,O,3~5~4,as~first~their,ARG2~ARG1~poss,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,dislike,ARG1,PRP,
dislike,B-OP,7,cubersome,subord,VBP,
the,O,_,_,_,DT,
weight,B-ASP,1~2,dislike~the,ARG2~BV,NN,
and,O,_,_,_,_,
size,B-ASP,3,weight,_and_c,NN,
",",O,_,_,_,_,
cubersome,B-OP,7,cubersome,ROOT,JJ,cube ##rso ##me
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1~2,tried~turning,ARG1~ARG1,PRP,
tried,O,1,tried,ROOT,VBD,
turning,O,1,tried,ARG2,VBG,
it,O,4~2,done~turning,ARG2~ARG2,PRP,
done,O,2,turning,ARG3,VBN,
but,O,_,_,_,_,
it,O,7,did,ARG1,PRP,
did,O,1,tried,_but_c,VBD,
nothing,O,7,did,ARG2,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
You,O,4,beat,ARG1,PRP,
just,O,1,just,ROOT,RB,
can,O,3,not,neg,MD,
not,O,1,just,ARG1,RB,
beat,O,2,can,ARG1,VB,
the,O,_,_,_,DT,
functionality,B-ASP,5~4~7,the~beat~of,BV~ARG2~ARG1,NN,
of,O,_,_,_,IN,
an,O,_,_,_,DT,
Apple,O,_,_,_,NNP,
device,O,7~8~9,of~an~Apple,ARG2~BV~compound,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,2~8,heavy~good,ARG1~ARG1,PRP,
s,O,_,_,_,_,
heavy,B-OP,3~2,for~heavy,ARG1~ROOT,JJ,
for,O,_,_,_,IN,
Mac,O,_,_,_,NNP,
book,O,3~4,for~Mac,ARG2~compound,NN,
but,O,_,_,_,_,
is,O,_,_,_,_,
good,B-OP,2,heavy,_but_c,JJ,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Windows,B-ASP,_,_,_,NNP,
7,I-ASP,0,Windows,compound,NNP,
Starter,I-ASP,4~1,terrific~7,ARG1~compound,NNP,
is,O,_,_,_,_,
terrific,B-OP,6,no,ARG1,JJ,
(,O,_,_,_,_,
no,O,6,no,ROOT,DT,
you,O,10,change,ARG1,PRP,
ca,O,9,n't,neg,MD,
n't,O,6,no,ARG1,RB,n ' t
change,O,8,ca,ARG1,VB,
the,O,_,_,_,DT,
background,O,11~10,the~change,BV~ARG2,NN,
),O,_,_,_,_,
but,O,_,_,_,_,
I,O,19~18,to~need,ARG1~ARG1,PRP,
do,O,_,_,_,_,
