TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
that,O,7,is,mark,IN,
OSX,B-ASP,7,is,nsubj,NNP,os ##x
is,O,4,refute,ccomp,VBZ,
"""",O,7,is,punct,``,
FAST,B-OP,7,is,acomp,JJ,
"""",O,7,is,punct,'',
.,O,4,refute,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Unfortunately,O,6,continued,advmod,RB,
",",O,6,continued,punct,",",
Apple,O,4,quality,poss,NNP,
's,O,2,Apple,case,POS,' s
quality,B-ASP,6,continued,nsubj,NN,
has,O,6,continued,aux,VBZ,
continued,O,6,continued,ROOT,VBN,
to,O,8,slide,aux,TO,
slide,B-OP,6,continued,xcomp,VB,
.,O,6,continued,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,2,make,nsubj,PRP,
will,O,2,make,aux,MD,
make,O,2,make,ROOT,VB,
life,O,6,easier,nsubj,NN,
so,O,5,much,advmod,RB,
much,O,6,easier,advmod,RB,
easier,B-OP,2,make,ccomp,JJR,
next,O,8,semester,amod,JJ,
semester,O,2,make,npadvmod,NN,
",",O,2,make,punct,",",
just,O,11,wish,advmod,RB,
wish,O,2,make,dep,VBP,
I,O,13,had,nsubj,PRP,
had,O,11,wish,ccomp,VBD,
it,O,13,had,dobj,PRP,
last,O,16,semester,amod,JJ,
semester,O,13,had,npadvmod,NN,
!!,O,2,make,punct,.,! !
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,'s,nsubj,PRP,
's,O,1,'s,ROOT,VBZ,' s
small,B-OP,1,'s,acomp,JJ,
but,O,2,small,cc,CC,
powerful,B-OP,2,small,conj,JJ,
",",O,2,small,punct,",",
light,B-OP,2,small,conj,JJ,
but,O,6,light,cc,CC,
strong,B-OP,6,light,conj,JJ,
",",O,8,strong,punct,",",
elegant,B-OP,8,strong,conj,JJ,
and,O,10,elegant,cc,CC,
beautiful,B-OP,10,elegant,conj,JJ,
...,O,1,'s,punct,.,. . .
In,O,18,'s,prep,IN,
resume,O,14,In,pobj,NN,
:,O,18,'s,punct,:,
it,O,18,'s,nsubj,PRP,
's,O,18,'s,ROOT,VBZ,' s
a,O,20,Mac,det,DT,
Mac,O,18,'s,attr,NNP,
!,O,18,'s,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,3,heat,nsubj,PRP,
does,O,3,heat,aux,VBZ,
n't,O,3,heat,neg,RB,n ' t
heat,O,3,heat,ROOT,VB,
up,O,3,heat,prt,RP,
like,O,3,heat,prep,IN,
my,O,8,laptop,poss,PRP$,
old,O,8,laptop,amod,JJ,
laptop,O,5,like,pobj,NN,
.,O,3,heat,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,is,nsubj,PRP,
is,O,1,is,ROOT,VBZ,
also,O,1,is,advmod,RB,
fast,B-OP,1,is,acomp,JJ,
as,O,6,be,mark,IN,
can,O,6,be,aux,MD,
be,O,1,is,advcl,VB,
...,O,1,is,punct,:,. . .
you,O,9,get,nsubj,PRP,
get,O,9,get,ROOT,VBP,
what,O,13,for,pobj,WP,
you,O,12,pay,nsubj,PRP,
pay,O,9,get,ccomp,VBP,
for,O,12,pay,prep,IN,
...,O,13,for,punct,NFP,. . .
well,B-OP,16,worth,intj,UH,
worth,I-OP,16,worth,ROOT,JJ,
the,O,18,investment,det,DT,
investment,O,16,worth,dobj,NN,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
HP,O,1,Pavilion,compound,NNP,
Pavilion,O,1,Pavilion,ROOT,NNP,
DV9000,O,3,Notebook,compound,NNP,d ##v ##90 ##00
Notebook,O,4,PC,compound,NNP,
PC,O,4,PC,ROOT,NN,
When,O,8,got,advmod,WRB,
I,O,8,got,nsubj,PRP,
first,O,8,got,advmod,RB,
got,O,14,rocked,advcl,VBD,
this,O,10,computer,det,DT,
computer,O,8,got,dobj,NN,
",",O,14,rocked,punct,",",
it,O,14,rocked,nsubj,PRP,
really,O,14,rocked,advmod,RB,
rocked,O,14,rocked,ROOT,VBD,
.,O,14,rocked,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
They,O,1,need,nsubj,PRP,
need,O,1,need,ROOT,VBP,
to,O,3,stop,aux,TO,
stop,O,1,need,xcomp,VB,
outsoucing,O,3,stop,xcomp,VBG,outs ##ou ##cing
and,O,3,stop,cc,CC,
send,O,3,stop,conj,VB,
some,O,8,complaint,det,DT,
complaint,O,9,calls,compound,NN,
calls,O,6,send,dobj,NNS,
to,O,9,calls,prep,IN,
US,O,12,based,npadvmod,NNP,
based,O,15,agents,amod,VBN,
customer,B-ASP,14,service,compound,NN,
service,I-ASP,15,agents,compound,NN,
agents,I-ASP,10,to,pobj,NNS,
for,O,9,calls,prep,IN,
those,O,16,for,pobj,DT,
who,O,19,live,nsubj,WP,
live,O,17,those,relcl,VBP,
in,O,19,live,prep,IN,
the,O,23,states,det,DT,
United,O,23,states,compound,NNP,
states,O,20,in,pobj,NNP,
.,O,1,need,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Why,O,3,stars,advmod,WRB,
not,O,3,stars,neg,RB,
5,O,3,stars,nummod,CD,
stars,O,3,stars,ROOT,NNS,
?,O,3,stars,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,feature,det,DT,
feature,B-ASP,2,are,nsubj,NN,
are,O,2,are,ROOT,VBP,
good,B-OP,2,are,acomp,JJ,
enough,O,3,good,advmod,RB,
for,O,3,good,prep,IN,
what,O,8,need,dobj,WP,
I,O,8,need,nsubj,PRP,
need,O,5,for,pcomp,VBP,
.,O,2,are,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,babyed,nsubj,PRP,
babyed,O,1,babyed,ROOT,VBD,baby ##ed
the,O,3,heck,det,DT,
heck,O,1,babyed,dobj,NN,
out,O,1,babyed,prep,IN,
of,O,4,out,prep,IN,
it,O,5,of,pobj,PRP,
and,O,10,do,cc,CC,
i,O,10,do,nsubj,PRP,
still,O,10,do,advmod,RB,
do,O,10,do,ROOT,VBP,
.,O,10,do,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,2,speaker,det,DT,
right,B-ASP,2,speaker,amod,JJ,
speaker,I-ASP,5,work,nsubj,NN,
did,B-OP,5,work,aux,VBD,
not,I-OP,5,work,neg,RB,
work,I-OP,5,work,ROOT,VB,
.,O,5,work,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,netbook,det,DT,
netbook,O,2,went,nsubj,NN,net ##book
went,O,2,went,ROOT,VBD,
bad,O,2,went,acomp,JJ,
on,O,2,went,prep,IN,
me,O,4,on,pobj,PRP,
after,O,2,went,prep,IN,
3,O,8,days,nummod,CD,
days,O,6,after,pobj,NNS,
.,O,2,went,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Couldnt,O,2,use,advmod,MD,couldn ##t
not,O,2,use,neg,RB,
use,O,2,use,ROOT,VB,
it,O,2,use,dobj,PRP,
.,O,2,use,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,has,nsubj,PRP,
has,O,1,has,ROOT,VBZ,
enough,B-OP,3,memory,amod,JJ,
memory,B-ASP,1,has,dobj,NN,
and,O,3,memory,cc,CC,
speed,B-ASP,3,memory,conj,NN,
to,O,7,run,aux,TO,
run,O,3,memory,acl,VB,
my,O,9,business,poss,PRP$,
business,O,7,run,dobj,NN,
with,O,7,run,prep,IN,
all,O,13,flexibility,predet,PDT,
the,O,13,flexibility,det,DT,
flexibility,B-ASP,10,with,pobj,NN,
that,O,15,comes,nsubj,WDT,
comes,O,13,flexibility,relcl,VBZ,
with,O,15,comes,prep,IN,
a,O,18,laptop,det,DT,
laptop,O,16,with,pobj,NN,
.,O,1,has,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,have,nsubj,PRP,
would,O,2,have,aux,MD,
have,O,2,have,ROOT,VB,
to,O,4,say,aux,TO,
say,O,2,have,xcomp,VB,
that,O,8,great,mark,IN,
overall,O,8,great,amod,RB,
its,O,8,great,poss,PRP$,
great,B-OP,4,say,ccomp,JJ,
!,O,2,have,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,droped,nsubj,PRP,
droped,O,1,droped,ROOT,VBD,drop ##ed
this,O,1,droped,dobj,DT,
once,O,1,droped,advmod,RB,
from,O,1,droped,prep,IN,
thetable,O,4,from,pobj,NNP,theta ##ble
when,O,10,grabed,advmod,WRB,
my,O,9,girl,poss,PRP$,
baby,O,9,girl,compound,NN,
girl,O,10,grabed,nsubj,NN,
grabed,O,1,droped,advcl,VBD,grab ##ed
me,O,10,grabed,dobj,PRP,
one,O,13,day,nummod,CD,
day,O,10,grabed,npadvmod,NN,
and,O,18,working,cc,CC,
IT,O,18,working,nsubj,PRP,
is,O,18,working,aux,VBZ,
still,O,18,working,advmod,RB,
working,O,18,working,ROOT,VBG,
with,O,18,working,prep,IN,
NO,B-OP,21,issues,det,DT,
issues,I-OP,19,with,pobj,NNS,
!,O,18,working,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,'s,nsubj,PRP,
's,O,1,'s,ROOT,VBZ,' s
very,O,3,annoying,advmod,RB,
annoying,B-OP,1,'s,acomp,JJ,
.,O,1,'s,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,like,nsubj,PRP,
would,O,2,like,aux,MD,
like,B-OP,2,like,ROOT,VB,
at,O,4,least,advmod,IN,
least,O,6,4,advmod,JJS,
a,O,6,4,quantmod,DT,
4,O,7,hr,nummod,CD,
hr,O,2,like,dobj,NN,
.,O,2,like,punct,.,
battery,B-ASP,10,life,compound,NN,
life,I-ASP,10,life,ROOT,NN,
.,O,10,life,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,wish,nsubj,PRP,
really,O,2,wish,advmod,RB,
wish,O,2,wish,ROOT,VBP,
I,O,5,done,nsubj,PRP,
had,O,5,done,aux,VBD,
done,O,2,wish,ccomp,VBN,
this,O,7,years,det,DT,
years,O,8,ago,npadvmod,NNS,
ago,O,5,done,advmod,RB,
.,O,2,wish,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
And,O,2,is,cc,CC,
this,O,2,is,nsubj,DT,
is,O,2,is,ROOT,VBZ,
n't,O,2,is,neg,RB,n ' t
just,O,7,experine,advmod,RB,
my,O,7,experine,poss,PRP$,
one,O,7,experine,nummod,CD,
experine,O,2,is,attr,NN,ex ##per ##ine
.,O,2,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Everything,O,1,was,nsubj,NN,
was,O,1,was,ROOT,VBD,
so,O,3,easy,advmod,RB,
easy,B-OP,1,was,acomp,JJ,
.,O,1,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Bought,O,14,been,advcl,VBN,
for,O,5,take,mark,IN,
my,O,3,daughter,poss,PRP$,
daughter,O,1,for,pobj,NN,
to,O,5,take,aux,TO,
take,O,0,Bought,advcl,VB,
for,O,5,take,prep,IN,
starting,O,6,for,pcomp,VBG,
college,O,7,starting,dobj,NN,
this,O,10,fall,det,DT,
fall,O,5,take,npadvmod,NN,
-,O,14,been,punct,:,
she,O,14,been,nsubj,PRP,
has,O,14,been,aux,VBZ,
been,O,14,been,ROOT,VBN,
on,O,14,been,prep,IN,
it,O,15,on,pobj,PRP,
non-stop,O,14,been,advmod,RB,non - stop
ever,O,19,since,advmod,RB,
since,O,14,been,prep,IN,
"""",O,19,since,punct,``,
learning,O,19,since,pcomp,VBG,
how,O,24,use,advmod,WRB,
to,O,24,use,aux,TO,
use,O,21,learning,xcomp,VB,
it,O,24,use,dobj,PRP,
"""",O,14,been,punct,'',
.,O,14,been,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,is,nsubj,DT,
is,O,1,is,ROOT,VBZ,
perfect,B-OP,1,is,acomp,JJ,
for,O,2,perfect,prep,IN,
her,O,5,field,poss,PRP$,
field,O,3,for,pobj,NN,
.,O,1,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,3,does,nsubj,PRP,
pretty,O,2,much,advmod,RB,
much,O,3,does,advmod,RB,
does,O,3,does,ROOT,VBZ,
everything,O,3,does,dobj,NN,
we,O,8,need,nsubj,PRP,
could,O,8,need,aux,MD,
ever,O,8,need,advmod,RB,
need,O,4,everything,relcl,VB,
",",O,3,does,punct,",",
and,O,3,does,cc,CC,
looks,O,3,does,conj,VBZ,
great,B-OP,11,looks,acomp,JJ,
to,O,12,great,prep,IN,
boot,B-ASP,13,to,pobj,NN,
.,O,3,does,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
His,O,1,was,nsubj,PRP$,
was,O,1,was,ROOT,VBD,
worth,O,1,was,acomp,JJ,
$,O,4,36,nmod,$,
36,O,2,worth,npadvmod,CD,
.,O,1,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Buy,O,0,Buy,ROOT,VB,
the,O,4,memory,det,DT,
separate,O,4,memory,amod,JJ,
RAM,B-ASP,4,memory,compound,NN,
memory,I-ASP,0,Buy,dobj,NN,
and,O,0,Buy,cc,CC,
you,O,8,have,nsubj,PRP,
will,O,8,have,aux,MD,
have,O,0,Buy,conj,VB,
a,O,10,rocket,det,DT,
rocket,O,8,have,dobj,NN,
!,O,8,have,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
That,O,1,'s,nsubj,DT,
's,O,1,'s,ROOT,VBZ,' s
right,O,1,'s,acomp,JJ,
",",O,1,'s,punct,",",
no,B-OP,5,power,det,DT,
power,O,1,'s,attr,NN,
",",O,5,power,punct,",",
absolutely,O,8,NOTHING,advmod,RB,
NOTHING,B-OP,5,power,appos,NN,
.,O,1,'s,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
What,O,4,laptop,det,WDT,
a,O,4,laptop,det,DT,
great,B-OP,4,laptop,amod,JJ,
little,O,4,laptop,amod,JJ,
laptop,O,4,laptop,ROOT,NN,
.,O,4,laptop,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Runs,B-ASP,0,Runs,ROOT,VBZ,
real,O,2,quick,advmod,RB,
quick,B-OP,0,Runs,acomp,JJ,
.,O,0,Runs,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Then,O,4,failed,advmod,RB,
the,O,3,drive,det,DT,
hard,B-ASP,3,drive,amod,JJ,
drive,I-ASP,4,failed,nsubj,NN,
failed,B-OP,4,failed,ROOT,VBD,
;,O,4,failed,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,am,nsubj,PRP,
am,O,1,am,ROOT,VBP,
currently,O,1,am,advmod,RB,
out,O,1,am,prep,IN,
of,O,3,out,prep,IN,
town,O,4,of,pobj,NN,
and,O,1,am,cc,CC,
called,O,1,am,conj,VBD,
to,O,9,inform,aux,TO,
inform,O,7,called,xcomp,VB,
them,O,9,inform,dobj,PRP,
the,O,13,part,det,DT,
broken,O,13,part,amod,JJ,
part,O,16,returned,nsubjpass,NN,
would,O,16,returned,aux,MD,
be,O,16,returned,auxpass,VB,
returned,O,9,inform,ccomp,VBN,
when,O,19,got,advmod,WRB,
I,O,19,got,nsubj,PRP,
got,O,16,returned,advcl,VBD,
back,O,19,got,advmod,RB,
in,O,19,got,prep,IN,
town,O,21,in,pobj,NN,
.,O,1,am,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,'s,nsubj,PRP,
's,O,1,'s,ROOT,VBZ,' s
catatonic,O,1,'s,acomp,JJ,cat ##aton ##ic
.,O,1,'s,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,travel,nsubj,PRP,
now,O,2,travel,advmod,RB,
travel,O,2,travel,ROOT,VBP,
with,O,2,travel,prep,IN,
this,O,5,laptop,det,DT,
laptop,O,3,with,pobj,NN,
and,O,5,laptop,cc,CC,
my,O,8,work,poss,PRP$,
work,O,5,laptop,conj,NN,
PC,O,8,work,appos,NN,
.,O,2,travel,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,screen,det,DT,
screen,B-ASP,2,is,nsubj,NN,
is,O,2,is,ROOT,VBZ,
gorgeous,B-OP,5,yummy,amod,JJ,
-,O,5,yummy,punct,HYPH,
yummy,B-OP,6,good,amod,JJ,yu ##mmy
good,I-OP,2,is,acomp,NN,
.,O,2,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,bought,nsubj,PRP,
bought,O,1,bought,ROOT,VBD,
mine,O,1,bought,dobj,PRP,
from,O,1,bought,prep,IN,
Apple,O,5,Store,compound,NNP,
Store,O,3,from,pobj,NNP,
the,O,7,day,det,DT,
day,O,1,bought,npadvmod,NN,
it,O,10,released,nsubjpass,PRP,
was,O,10,released,auxpass,VBD,
released,O,7,day,relcl,VBN,
as,O,15,have,mark,IN,
Amazon,O,15,have,nsubj,NNP,
did,O,15,have,aux,VBD,
n't,O,15,have,neg,RB,n ' t
have,O,10,released,advcl,VB,
it,O,15,have,dobj,PRP,
yet,O,15,have,advmod,RB,
.,O,1,bought,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Awesome,B-OP,2,factor,amod,JJ,
form,B-ASP,2,factor,compound,NN,
