TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,AUX_TASK
is,O,20,hear,aux,_,,O
hear,O,1,ate,conj,_,,O
well,B-OP,20,hear,advmod,_,,"18###[""OT"", ""advmod^-1"", ""*"", ""nsubj"", ""ASP""]"
there,O,20,hear,advmod,_,,O
.,O,20,hear,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Great,B-OP,1,food,amod,_,,"1###[""OT"", ""amod^-1"", ""ASP""]"
food,B-ASP,1,food,ROOT,_,,AT-Head
(,O,1,food,punct,_,,O
spinach,B-ASP,1,food,appos,_,spin ##ach,AT-W\O-Path
and,I-ASP,3,spinach,cc,_,,AT-W\O-Path
corn,I-ASP,3,spinach,conj,_,,AT-W\O-Path
dumplings,I-ASP,3,spinach,conj,_,dump ##lings,AT-W\O-Path
and,O,6,dumplings,cc,_,,O
massamman,O,9,curry,compound,_,mass ##am ##man,O
curry,O,6,dumplings,conj,_,,O
),O,1,food,punct,_,,O
",",O,1,food,punct,_,,O
very,O,13,friendly,advmod,_,,O
friendly,B-OP,1,food,amod,_,,"1###[""OT"", ""amod^-1"", ""ASP""]"
and,O,13,friendly,cc,_,,O
no,O,17,service,det,_,,O
nonsense,B-OP,17,service,compound,_,,"17###[""OT"", ""compound^-1"", ""ASP""]"
service,B-ASP,13,friendly,conj,_,,AT-Head
and,O,17,service,cc,_,,O
a,O,23,bathroom,det,_,,O
clean,B-OP,23,bathroom,amod,_,,"23###[""OT"", ""amod^-1"", ""ASP""]"
and,O,20,clean,cc,_,,O
funky,B-OP,20,clean,conj,_,,"23###[""OT"", ""conj^-1"", ""*"", ""amod^-1"", ""ASP""]"
bathroom,B-ASP,17,service,conj,_,,AT-Head
.,O,1,food,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Be,O,0,Be,ROOT,_,,O
prepared,O,0,Be,acomp,_,,O
to,O,3,wait,aux,_,,O
wait,O,1,prepared,xcomp,_,,O
",",O,0,Be,punct,_,,O
because,O,8,is,mark,_,,O
the,O,7,place,det,_,,O
place,B-ASP,8,is,nsubj,_,,AT-Head
is,O,0,Be,advcl,_,,O
pretty,O,10,tiny,advmod,_,,O
tiny,B-OP,8,is,acomp,_,,"7###[""OT"", ""acomp^-1"", ""*"", ""nsubj"", ""ASP""]"
.,O,0,Be,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Not,O,1,one,neg,_,,O
one,O,17,called,nsubj,_,,O
to,O,3,jump,aux,_,,O
jump,O,1,one,relcl,_,,O
to,O,3,jump,prep,_,,O
complaints,O,4,to,pobj,_,,O
(,O,9,lack,punct,_,,O
hence,O,9,lack,advmod,_,,O
my,O,9,lack,poss,_,,O
lack,O,1,one,appos,_,,O
of,O,9,lack,prep,_,,O
previous,O,13,reviewing,amod,_,,O
online,O,13,reviewing,amod,_,,O
reviewing,O,10,of,pobj,_,,O
),O,9,lack,punct,_,,O
",",O,17,called,punct,_,,O
I,O,17,called,nsubj,_,,O
called,O,17,called,ROOT,_,,O
the,O,19,restaurant,det,_,,O
restaurant,O,17,called,dobj,_,,O
to,O,21,give,aux,_,,O
give,O,17,called,advcl,_,,O
them,O,21,give,dative,_,,O
a,O,24,heads,det,_,,O
heads,O,21,give,dobj,_,,O
up,O,24,heads,prep,_,,O
that,O,30,want,mark,_,,O
their,O,28,kitchen,poss,_,,O
kitchen,O,30,want,nsubj,_,,O
might,O,30,want,aux,_,,O
want,O,24,heads,relcl,_,,O
to,O,32,check,aux,_,,O
check,O,30,want,xcomp,_,,O
the,O,34,cleanliness,det,_,,O
cleanliness,O,32,check,dobj,_,clean ##liness,O
of,O,34,cleanliness,prep,_,,O
their,O,38,stations,poss,_,,O
prep,O,38,stations,compound,_,,O
stations,O,35,of,pobj,_,,O
.,O,17,called,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,recommend,nsubj,_,,O
recommend,B-OP,1,recommend,ROOT,_,,OT-W\O-Path
ordering,O,1,recommend,xcomp,_,,O
in,O,2,ordering,prt,_,,O
on,O,2,ordering,prep,_,,O
a,O,6,weeknight,det,_,,O
weeknight,O,4,on,pobj,_,week ##night,O
.,O,1,recommend,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Pizzas,B-ASP,1,were,nsubj,_,pizza ##s,AT-Head
were,O,1,were,ROOT,_,,O
excellent,B-OP,1,were,acomp,_,,"0###[""OT"", ""acomp^-1"", ""*"", ""nsubj"", ""ASP""]"
in,O,1,were,prep,_,,O
addition,O,3,in,pobj,_,,O
to,O,4,addition,prep,_,,O
appetizers,B-ASP,5,to,pobj,_,app ##eti ##zers,AT-W\O-Path
and,O,6,appetizers,cc,_,,O
main,B-ASP,9,courses,amod,_,,AT-W\O-Path
courses,I-ASP,6,appetizers,conj,_,,AT-W\O-Path
.,O,1,were,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
A,O,3,restaurant,det,_,,O
very,O,2,inviting,advmod,_,,O
inviting,B-OP,3,restaurant,amod,_,,OT-W\O-Path
restaurant,O,3,restaurant,ROOT,_,,O
",",O,3,restaurant,punct,_,,O
with,O,3,restaurant,prep,_,,O
friendly,B-OP,7,service,amod,_,,"7###[""OT"", ""amod^-1"", ""ASP""]"
service,B-ASP,5,with,pobj,_,,AT-Head
.,O,3,restaurant,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Wondering,O,11,formed,csubj,_,,O
who,O,2,had,nsubj,_,,O
had,O,0,Wondering,ccomp,_,,O
the,O,5,deals,det,_,,O
best,O,5,deals,amod,_,,O
deals,O,2,had,dobj,_,,O
we,O,7,noticed,nsubj,_,,O
noticed,O,5,deals,relcl,_,,O
a,O,9,line,det,_,,O
line,O,7,noticed,dobj,_,,O
had,O,11,formed,aux,_,,O
formed,O,11,formed,ROOT,_,,O
to,O,13,wait,aux,_,,O
wait,O,11,formed,xcomp,_,,O
for,O,13,wait,prep,_,,O
this,O,18,establishment,det,_,,O
one,O,18,establishment,nummod,_,,O
particular,O,18,establishment,amod,_,,O
establishment,O,14,for,pobj,_,,O
.,O,11,formed,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,1,parked,nsubj,_,,O
parked,O,1,parked,ROOT,_,,O
on,O,1,parked,prep,_,,O
the,O,4,block,det,_,,O
block,O,2,on,pobj,_,,O
of,O,4,block,prep,_,,O
Nina,O,9,place,poss,_,,O
's,O,6,Nina,case,_,' s,O
the,O,9,place,det,_,,O
place,B-ASP,5,of,pobj,_,,AT-W\O-Path
looked,O,1,parked,conj,_,,O
nice,B-OP,10,looked,acomp,_,,OT-W\O-Path
",",O,10,looked,punct,_,,O
with,O,10,looked,prep,_,,O
people,O,16,enjoying,nsubj,_,,O
obviously,O,16,enjoying,advmod,_,,O
enjoying,B-OP,13,with,pcomp,_,,"18###[""OT"", ""dobj"", ""ASP""]"
their,O,18,pizzas,poss,_,,O
pizzas,B-ASP,16,enjoying,dobj,_,pizza ##s,AT-Head
.,O,1,parked,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
After,O,5,complained,prep,_,,O
all,O,2,that,predet,_,,O
that,O,0,After,pobj,_,,O
",",O,5,complained,punct,_,,O
they,O,5,complained,nsubj,_,,O
complained,O,5,complained,ROOT,_,,O
to,O,5,complained,prep,_,,O
me,O,6,to,pobj,_,,O
about,O,5,complained,prep,_,,O
the,O,11,tip,det,_,,O
small,O,11,tip,amod,_,,O
tip,O,8,about,pobj,_,,O
.,O,5,complained,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Just,O,1,wish,advmod,_,,O
wish,O,1,wish,ROOT,_,,O
they,O,4,expand,nsubj,_,,O
'd,O,4,expand,aux,_,' d,O
expand,O,1,wish,ccomp,_,,O
.,O,1,wish,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,icing,det,_,,O
icing,O,7,was,npadvmod,_,ic ##ing,O
MADE,O,1,icing,advmod,_,,O
this,O,4,cake,det,_,,O
cake,B-ASP,2,MADE,dobj,_,,AT-W\O-Path
",",O,7,was,punct,_,,O
it,O,7,was,nsubj,_,,O
was,O,7,was,ROOT,_,,O
fluffy,B-OP,7,was,acomp,_,,OT-W\O-Path
",",O,8,fluffy,punct,_,,O
not,O,11,ultra,neg,_,,O
ultra,B-OP,12,sweet,advmod,_,,OT-W\O-Path
sweet,I-OP,8,fluffy,conj,_,,OT-W\O-Path
",",O,12,sweet,punct,_,,O
creamy,B-OP,12,sweet,conj,_,,OT-W\O-Path
and,O,14,creamy,cc,_,,O
light,B-OP,14,creamy,conj,_,,OT-W\O-Path
.,O,7,was,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Ca,O,2,argue,aux,_,,O
n't,O,2,argue,neg,_,n ' t,O
argue,O,2,argue,ROOT,_,,O
about,O,2,argue,prep,_,,O
that,O,3,about,pobj,_,,O
",",O,2,argue,punct,_,,O
but,O,2,argue,cc,_,,O
they,O,8,are,nsubj,_,,O
are,O,2,argue,conj,_,,O
clearly,O,8,are,advmod,_,,O
over,O,11,priced,advmod,_,,O
priced,O,8,are,acomp,_,,O
.,O,8,are,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,is,nsubj,_,,O
is,O,1,is,ROOT,_,,O
a,O,4,restaurant,det,_,,O
fun,B-OP,4,restaurant,amod,_,,OT-W\O-Path
restaurant,O,1,is,attr,_,,O
to,O,6,go,aux,_,,O
go,O,4,restaurant,relcl,_,,O
to,O,6,go,prep,_,,O
.,O,1,is,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,1,were,nsubj,_,,O
were,O,1,were,ROOT,_,,O
very,O,3,pleasantly,advmod,_,,O
pleasantly,B-OP,4,surprised,advmod,_,,OT-W\O-Path
surprised,I-OP,1,were,acomp,_,,OT-W\O-Path
.,O,1,were,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
excellent,B-OP,1,tapas,amod,_,,"1###[""OT"", ""amod^-1"", ""ASP""]"
tapas,B-ASP,1,tapas,ROOT,_,tap ##as,AT-Head
at,O,1,tapas,prep,_,,O
great,B-OP,4,prices,amod,_,,"4###[""OT"", ""amod^-1"", ""ASP""]"
prices,B-ASP,2,at,pobj,_,,AT-Head
",",O,4,prices,punct,_,,O
romantic,B-OP,4,prices,amod,_,,"4###[""OT"", ""amod^-1"", ""ASP""]"
",",O,6,romantic,punct,_,,O
small,B-OP,6,romantic,conj,_,,"4###[""OT"", ""conj^-1"", ""*"", ""amod^-1"", ""ASP""]"
but,O,8,small,cc,_,,O
not,O,11,overly,neg,_,,O
overly,B-OP,12,crowed,advmod,_,,OT-W\O-Path
crowed,I-OP,8,small,conj,_,crowe ##d,OT-W\O-Path
",",O,14,excellent,punct,_,,O
excellent,B-OP,1,tapas,parataxis,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,suggest,nsubj,_,,O
absolutely,O,2,suggest,advmod,_,,O
suggest,O,2,suggest,ROOT,_,,O
this,O,4,place,det,_,,O
place,O,2,suggest,dobj,_,,O
.,O,2,suggest,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,was,nsubj,_,,O
was,O,1,was,ROOT,_,,O
one,O,1,was,attr,_,,O
of,O,2,one,prep,_,,O
the,O,5,people,det,_,,O
people,O,3,of,pobj,_,,O
that,O,7,went,nsubj,_,,O
went,O,5,people,relcl,_,,O
for,O,7,went,prep,_,,O
this,O,11,experience,det,_,,O
horrible,O,11,experience,amod,_,,O
experience,O,8,for,pobj,_,,O
.,O,1,was,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Pricey,B-OP,0,Pricey,ROOT,_,price ##y,OT-W\O-Path
",",O,0,Pricey,punct,_,,O
but,O,0,Pricey,cc,_,,O
worth,B-OP,0,Pricey,conj,_,,OT-W\O-Path
a,O,5,try,det,_,,O
try,O,3,worth,npadvmod,_,,O
",",O,3,worth,punct,_,,O
at,O,8,least,advmod,_,,O
least,O,9,once,advmod,_,,O
once,O,3,worth,advmod,_,,O
.,O,0,Pricey,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Good,B-OP,1,spreads,amod,_,,"1###[""OT"", ""amod^-1"", ""ASP""]"
spreads,B-ASP,9,tasty,nsubj,_,,AT-Head
",",O,1,spreads,punct,_,,O
great,B-OP,5,selections,amod,_,,"5###[""OT"", ""amod^-1"", ""ASP""]"
beverage,B-ASP,5,selections,compound,_,,AT-Secondary
selections,I-ASP,1,spreads,conj,_,,AT-Head
and,O,5,selections,cc,_,,O
bagels,B-ASP,5,selections,conj,_,bag ##els,AT-W\O-Path
really,O,9,tasty,advmod,_,,O
tasty,B-OP,9,tasty,ROOT,_,ta ##sty,"1###[""OT"", ""nsubj"", ""ASP""]"
.,O,9,tasty,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Atmosphere,B-ASP,1,is,nsubj,_,,AT-Head
is,O,1,is,ROOT,_,,O
nice,B-OP,1,is,acomp,_,,"0###[""OT"", ""acomp^-1"", ""*"", ""nsubj"", ""ASP""]"
and,O,2,nice,cc,_,,O
relaxed,B-OP,2,nice,conj,_,,OT-W\O-Path
too,O,4,relaxed,advmod,_,,O
...,O,1,is,punct,_,. . .,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Great,B-OP,1,place,amod,_,,"1###[""OT"", ""amod^-1"", ""ASP""]"
place,B-ASP,1,place,ROOT,_,,AT-Head
",",O,1,place,punct,_,,O
great,B-OP,4,value,amod,_,,"1###[""OT"", ""amod^-1"", ""*"", ""appos^-1"", ""ASP""]"
value,O,1,place,appos,_,,O
.,O,1,place,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Kind,O,1,of,advmod,_,,O
of,O,7,guess,prep,_,,O
a,O,4,place,det,_,,O
small,B-OP,4,place,amod,_,,"4###[""OT"", ""amod^-1"", ""ASP""]"
place,B-ASP,1,of,pobj,_,,AT-Head
but,O,7,guess,cc,_,,O
I,O,7,guess,nsubj,_,,O
guess,O,7,guess,ROOT,_,,O
if,O,10,are,mark,_,,O
they,O,10,are,nsubj,_,,O
are,O,15,be,csubj,_,,O
not,O,10,are,neg,_,,O
too,O,13,busy,advmod,_,,O
busy,B-OP,10,are,acomp,_,,OT-W\O-Path
might,O,15,be,aux,_,,O
be,O,7,guess,ccomp,_,,O
able,O,15,be,acomp,_,,O
to,O,18,fit,aux,_,,O
fit,O,16,able,xcomp,_,,O
a,O,20,group,det,_,,O
group,O,18,fit,dobj,_,,O
or,O,20,group,cc,_,,O
kids,O,20,group,conj,_,,O
.,O,7,guess,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,2,go,nsubj,_,,O
usually,O,2,go,advmod,_,,O
go,O,2,go,ROOT,_,,O
to,O,2,go,prep,_,,O
the,O,6,House,det,_,,O
Chart,O,6,House,compound,_,,O
House,O,3,to,pobj,_,,O
to,O,8,celebrate,aux,_,,O
celebrate,O,2,go,advcl,_,,O
a,O,10,birthday,det,_,,O
birthday,O,8,celebrate,dobj,_,,O
or,O,10,birthday,cc,_,,O
anniversary,O,10,birthday,conj,_,,O
.,O,2,go,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,service,det,_,,O
service,B-ASP,2,was,nsubj,_,,AT-Head
was,O,2,was,ROOT,_,,O
great,B-OP,2,was,acomp,_,,"1###[""OT"", ""acomp^-1"", ""*"", ""nsubj"", ""ASP""]"
as,O,5,well,advmod,_,,O
well,O,2,was,advmod,_,,O
.,O,2,was,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Food,B-ASP,1,was,nsubj,_,,AT-W\O-Path
was,O,6,cooked,auxpass,_,,O
OK,B-OP,4,fish,compound,_,,"4###[""OT"", ""compound^-1"", ""ASP""]"
-,O,4,fish,punct,_,,O
fish,B-ASP,6,cooked,nsubjpass,_,,AT-Head
was,O,6,cooked,auxpass,_,,O
cooked,O,6,cooked,ROOT,_,,O
well,B-OP,6,cooked,advmod,_,,"4###[""OT"", ""advmod^-1"", ""*"", ""nsubjpass"", ""ASP""]"
.,O,6,cooked,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
My,O,1,wife,poss,_,,O
wife,O,5,enjoy,nsubj,_,,O
and,O,1,wife,cc,_,,O
I,O,1,wife,conj,_,,O
always,O,5,enjoy,advmod,_,,O
enjoy,B-OP,5,enjoy,ROOT,_,,"17###[""OT"", ""conj"", ""*"", ""conj"", ""ASP""]"
the,O,7,young,det,_,,O
young,O,5,enjoy,dobj,_,,O
",",O,5,enjoy,punct,_,,O
not,O,12,trained,neg,_,,O
always,O,9,not,advmod,_,,O
well,O,12,trained,advmod,_,,O
trained,O,5,enjoy,conj,_,,O
but,O,12,trained,cc,_,,O
