TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
cd,O,13~19~15~16,equivalent~on~a~compilation,ARG1~ARG1~BV~compound,VBD,
right,O,_,_,_,NN,
on,O,18,right,ARG1,IN,
your,O,_,_,_,PRP$,
player,O,20~19,your~on,poss~ARG2,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2~12,like~wondering,ARG1~ARG1,PRP,
would,O,1,would,ROOT,MD,
like,O,1,would,ARG1,VB,
album,O,_,_,_,NN,
order,O,2~5~3,like~for~album,ARG2~ARG1~compound,NN,
for,O,_,_,_,IN,
my,O,_,_,_,PRP$,
live,O,_,_,_,JJ,
albums,O,5~7~6,for~live~my,ARG2~ARG1~poss,NNS,
and,O,_,_,_,_,
was,O,_,_,_,_,
just,O,_,_,_,RB,
wondering,O,1~11,would~just,_and_c~ARG1,VBG,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
but,O,0,but,ROOT,CC,
for,O,_,_,_,IN,
someone,O,1~4~10,for~cares~wants,ARG2~ARG1~ARG1,NN,
who,O,_,_,_,_,
cares,O,_,_,_,VBZ,
about,O,_,_,_,_,
thier,O,_,_,_,JJR,th ##ier
music,O,_,_,_,NN,
collection,O,6~4~7,thier~cares~music,ARG1~ARG2~compound,NN,
and,O,_,_,_,_,
wants,O,4,cares,_and_c,VBZ,
fluid,O,_,_,_,JJ,
and,O,_,_,_,_,
responsive,O,11,fluid,_and_c,JJ,
playback,O,11~10~13,fluid~wants~responsive,ARG1~ARG2~ARG1,NN,
..,O,_,_,_,_,. .
.,O,_,_,_,_,
i,O,20,recommend,ARG1,PRP,
can,O,19,'t,neg,MD,
't,O,0,but,ARG2,RB,' t
recommend,O,18,can,ARG1,VB,
this,O,_,_,_,DT,
product,O,21~20,this~recommend,BV~ARG2,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
after,O,_,_,_,IN,
using,O,3~0,for~after,ARG1~ARG2,VBG,
it,O,1,using,ARG2,PRP,
for,O,_,_,_,IN,
a,O,5,few,mwe,DT,
few,O,_,_,_,JJ,
weeks,O,9~3~5,amount~for~few,appos~ARG2~ARG1,NNS,
(,O,_,_,_,_,
the,O,_,_,_,DT,
amount,O,8,the,BV,NN,
of,O,_,_,_,_,
time,O,9,amount,ARG1,NN,
before,O,_,_,_,_,
the,O,_,_,_,DT,
hard,O,_,_,_,JJ,
drive,O,13~16~14,the~crashed~hard,BV~ARG1~ARG1,NN,
crashed,O,11,time,temp,VBD,
),O,_,_,_,_,
it,O,19,revealed,ARG1,PRP,
revealed,O,0~19,after~revealed,ARG1~ROOT,VBD,
a,O,21,few,mwe,DT,
few,O,19,revealed,ARG2,JJ,
of,O,_,_,_,_,
its,O,_,_,_,PRP$,
shortcommings,O,23~21,its~few,poss~part,NNS,short ##com ##ming ##s
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
he,O,1,spent,ARG1,PRP,
spent,O,5~12~8~1,on~to~with~spent,ARG1~ARG1~ARG1~ROOT,VBD,
another,O,_,_,_,DT,
half,O,4,hour,mwe,NN,
hour,O,1~2,spent~another,ARG2~BV,NN,
on,O,_,_,_,IN,
the,O,_,_,_,DT,
phone,O,6~5,the~on,BV~ARG2,NN,
with,O,_,_,_,IN,
tech,O,_,_,_,NN,
support,O,9~8,tech~with,compound~ARG2,NN,
",",O,_,_,_,_,
to,O,_,_,_,TO,
no,O,_,_,_,DT,
avail,O,12~13,to~no,ARG2~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,3,larger,ARG1,PRP,
is,O,_,_,_,_,
slightly,O,_,_,_,RB,
larger,O,2~3,slightly~larger,ARG1~ROOT,JJR,
than,O,_,_,_,_,
an,O,_,_,_,DT,
ipod,O,3~5,larger~an,than~BV,NN,
",",O,_,_,_,_,
no,O,_,_,_,DT,
doubt,O,10~8~3,about~no~larger,ARG1~BV~conj,NN,
about,O,_,_,_,IN,
it,O,10,about,ARG2,PRP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
also,O,0,also,ROOT,RB,
bought,O,0,also,ARG1,VBD,
a,O,_,_,_,DT,
soundblaster,O,_,_,_,NN,sound ##bla ##ster
card,O,1~3~7~2,bought~soundblaster~sold~a,ARG2~compound~ARG2~BV,NN,
that,O,_,_,_,_,
they,O,7,sold,ARG1,PRP,
sold,O,8,for,ARG1,VBD,
for,O,_,_,_,IN,
the,O,_,_,_,DT,
mac,O,9~8,the~for,BV~ARG2,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,2,costs,ARG1,PRP,
also,O,1,also,ROOT,RB,
costs,O,1,also,ARG1,VBZ,
a,O,4,lot,mwe,DT,
lot,O,_,_,_,NN,
less,O,4,lot,ARG1,JJR,
than,O,_,_,_,_,
the,O,_,_,_,DT,
ipod,O,7~5,the~less,BV~than,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
slowly,O,_,_,_,RB,
yet,O,_,_,_,_,
surely,O,0,slowly,_but_c,RB,
my,O,_,_,_,PRP$,
unit,O,5~3,engorged~my,ARG1~poss,NN,
engorged,O,6~0,as~slowly,ARG1~ARG1,VBD,eng ##org ##ed
as,O,6,as,ROOT,IN,
i,O,8,read,ARG1,PRP,
read,O,6,as,ARG2,VB,
my,O,_,_,_,PRP$,
own,O,_,_,_,JJ,
review,O,13~8~9~10,similar~read~my~own,ARG1~ARG2~poss~ARG1,NN,
",",O,_,_,_,_,
similar,O,_,_,_,JJ,
to,O,_,_,_,_,
when,O,_,_,_,WRB,
i,O,17,look,ARG1,PRP,
look,O,18~15~13,in~when~similar,ARG1~loc~than,VBP,
in,O,_,_,_,IN,
the,O,_,_,_,DT,
mirror,O,19~18,the~in,BV~ARG2,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
a,O,_,_,_,_,
),O,_,_,_,_,
the,O,_,_,_,DT,
picture,B-ASP,_,_,_,NN,
quality,I-ASP,2~14~6~3,the~great~color~picture,BV~ARG1~appos~compound,NN,
(,O,_,_,_,_,
color,O,9,of,ARG1,NN,
and,O,_,_,_,_,
sharpness,O,6,color,_and_c,NN,sharp ##ness
of,O,_,_,_,IN,
focusing,O,9,of,ARG2,VBG,
),O,_,_,_,_,
are,O,_,_,_,_,
so,O,_,_,_,RB,
great,B-OP,13~14,so~great,comp_so~ROOT,JJ,
",",O,_,_,_,_,
it,O,18,eliminated,ARG1,PRP,
completely,O,_,_,_,RB,
eliminated,O,17~14,completely~great,ARG1~conj,VBD,
my,O,_,_,_,PRP$,
doubt,O,18~21~19,eliminated~about~my,ARG2~ARG1~poss,NN,
about,O,_,_,_,IN,
digital,O,_,_,_,JJ,
imaging,O,22~21,digital~about,ARG1~ARG2,NN,
---,O,_,_,_,_,- - -
how,O,_,_,_,_,
could,O,14,great,conj,MD,
one,O,28,eat,ARG1,PRP,
eat,O,31~35~26,grain~:~could,loc~ARG1~ARG1,VB,
rice,O,28,eat,ARG2,NN,
one,O,_,_,_,CD,
grain,O,30~32,one~at,ARG1~ARG1,NN,
at,O,_,_,_,IN,
a,O,_,_,_,DT,
time,O,32~33,at~a,ARG2~ARG1,NN,
:,O,_,_,_,:,
-,O,_,_,_,_,
),O,_,_,_,_,
),O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,have,ARG1,PRP,
must,O,9,as,ARG1,MD,
have,O,1,must,ARG1,VB,
differing,O,_,_,_,VBG,
preferences,O,2~3,have~differing,ARG2~ARG1,NNS,
than,O,_,_,_,_,
others,O,7~2,here~have,loc~ARG3,NNS,
here,O,_,_,_,RB,
",",O,_,_,_,_,
as,O,9,as,ROOT,IN,
i,O,11,prefer,ARG1,PRP,
prefer,B-OP,9,as,ARG2,VBP,
the,O,_,_,_,DT,
supplied,O,_,_,_,JJ,
earbuds,B-ASP,12~11~13,the~prefer~supplied,BV~ARG2~ARG2,NNS,ear ##bu ##ds
to,O,_,_,_,_,
the,O,_,_,_,DT,
sony,O,18,'s,mwe,NN,
's,O,22~23~16~11,sounded~good~the~prefer,ARG1~ARG1~BV~ARG3,NNS,' s
that,O,_,_,_,_,
i,O,21,thought,ARG1,PRP,
thought,O,_,_,_,VBD,
sounded,O,21~24,thought~on,ARG2~ARG1,VBN,
good,O,22,sounded,ARG2,JJ,
on,O,_,_,_,IN,
other,O,_,_,_,JJ,
players,O,24~25,on~other,ARG2~ARG1,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
features,O,0,features,ROOT,NNS,
and,O,_,_,_,_,
looks,O,0,features,_and_c,VBZ,
this,O,_,_,_,DT,
dvd,O,_,_,_,JJ,
player,O,4~3~7,dvd~this~overpriced,compound~BV~ARG1,NN,
is,O,_,_,_,_,
overpriced,O,8,had,ARG1,VBN,over ##pr ##ice ##d
had,O,0,features,conj,VBD,
it,O,10,come,ARG1,PRP,
come,O,11~8,with~had,ARG1~ARG2,VBN,
with,O,_,_,_,IN,
sony,O,11,with,ARG2,JJ,
or,O,_,_,_,_,
one,O,12,sony,_or_c,CD,
of,O,_,_,_,_,
the,O,_,_,_,DT,
other,O,_,_,_,JJ,
top,O,_,_,_,JJ,
brand,O,_,_,_,NN,
names,O,17~18~19~16~14,other~top~brand~the~one,ARG1~ARG1~compound~BV~part,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
just,O,_,_,_,RB,
make,O,0~1,just~make,ARG1~ROOT,VB,
sure,O,1,make,ARG2,JJ,
the,O,_,_,_,DT,
keys,O,3~6,the~locked,BV~ARG2,NNS,
are,O,_,_,_,_,
locked,O,2,sure,ARG2,VBN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
6,O,0,6,ROOT,CD,
the,O,_,_,_,DT,
nikon,B-ASP,_,_,_,NNP,nik ##on
coolpix,I-ASP,2,nikon,compound,NN,cool ##pi ##x
line,I-ASP,1~5~3,the~is~coolpix,BV~ARG1~compound,NN,
is,O,9,so,ARG1,VBZ,
a,O,_,_,_,DT,
well-established,B-OP,_,_,_,JJ,well - established
line,O,7~6~5,well-established~a~is,ARG2~BV~ARG2,NN,
so,O,0,6,ARG1,IN,
you,O,11,know,ARG1,PRP,
know,O,9,so,ARG2,VBP,
support,O,19,available,ARG1,NN,
and,O,_,_,_,_,
parts,O,12,support,_and_c,NNS,
are,O,_,_,_,_,
going,O,21,when,ARG1,VBG,
to,O,_,_,_,_,
be,O,_,_,_,_,
available,O,16,going,ARG1,JJ,
even,O,_,_,_,RB,
when,O,20~11,even~know,ARG1~ARG2,WRB,
nikon,O,23,releases,ARG1,NNP,nik ##on
releases,O,21,when,ARG2,VBZ,
a,O,_,_,_,DT,
newer,O,_,_,_,JJR,
model,O,23~24~25,releases~a~newer,ARG2~BV~ARG1,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
(,O,_,_,_,_,
1,O,_,_,_,CD,
gb,O,1,1,ARG1,NN,
=,O,_,_,_,.,
"1,000",O,_,_,_,CD,"1 , 000"
mb,O,4,"1,000",ARG1,NN,
),O,_,_,_,_,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,treat,ARG1,PRP,
treat,O,4~1,well~treat,ARG1~ROOT,VB,
the,O,_,_,_,DT,
battery,B-ASP,2~1,the~treat,BV~ARG2,NN,
well,O,_,_,_,RB,
and,O,_,_,_,_,
it,O,8,lasted,ARG1,PRP,
has,O,_,_,_,_,
lasted,B-OP,1,treat,_and_c,VBN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
buy,O,0,buy,ROOT,VB,
this,O,_,_,_,DT,
camera,O,0~1,buy~this,ARG2~BV,NN,
and,O,_,_,_,_,
savour,O,0,buy,_and_c,VB,sa ##vo ##ur
it,O,4,savour,ARG2,PRP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,_,_,_,DT,
player,B-ASP,0~4,this~work,BV~ARG1,NN,
seems,O,2,seems,ROOT,VBZ,
to,O,_,_,_,_,
work,B-ASP,2~5~6,seems~fine~with,ARG2~ARG1~ARG1,VB,
fine,B-OP,_,_,_,JJ,
with,O,_,_,_,IN,
everything,O,8~6,else~with,ARG1~ARG2,NN,
else,O,_,_,_,RB,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,DT,
buttons,B-ASP,2~0~6,on~the~small,ARG1~BV~ARG1,NNS,
on,O,_,_,_,IN,
the,O,_,_,_,DT,
phone,O,2~3,on~the,ARG2~BV,NN,
are,O,_,_,_,_,
small,B-OP,9~6,for~small,ARG1~ROOT,JJ,
",",O,_,_,_,_,
even,O,_,_,_,RB,
for,O,8,even,ARG1,IN,
my,O,_,_,_,PRP$,
small,B-OP,_,_,_,JJ,
fingertips,O,9~11~10,for~small~my,ARG2~ARG1~poss,NNS,
",",O,_,_,_,_,
but,O,_,_,_,_,
you,O,16~17,get~used,ARG1~ARG1,PRP,
get,O,21~6,quickly~small,ARG1~_but_c,VBP,
used,O,16,get,ARG2,VBN,
to,O,_,_,_,_,
them,O,17,used,ARG2,PRP,
rather,O,_,_,_,RB,
quickly,O,20,rather,ARG1,RB,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
and,O,0,and,ROOT,CC,
i,O,2,read,ARG1,PRP,
read,O,3,today,loc,VBD,
today,O,_,_,_,NN,
that,O,_,_,_,_,
you,O,8,have,ARG1,PRP,
can,O,15,so,ARG1,MD,
also,O,6,can,ARG1,RB,
have,O,7,also,ARG1,VB,
online,O,10,fill,ARG1,RB,
fill,O,2,read,ARG2,VB,
out,O,_,_,_,_,
the,O,_,_,_,DT,
id3,O,10~12,fill~the,ARG2~BV,NN,id ##3
",",O,_,_,_,_,
so,O,2,read,ARG2,RB,
its,O,17,not,neg,PRP$,
not,O,15,so,ARG2,RB,
a,O,_,_,_,DT,
problem,O,16~18,its~a,ARG2~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
like,O,_,_,_,IN,
other,O,_,_,_,JJ,
reviewers,O,0~1,like~other,ARG2~ARG1,NNS,
",",O,_,_,_,_,
installation,B-ASP,5,was,ARG1,NN,
was,O,0~5,like~was,ARG1~ROOT,VBD,
hell,B-OP,5,was,ARG2,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
what,O,_,_,_,WP,
task,O,4~0,perform~what,ARG2~BV,NN,
do,O,_,_,_,_,
they,O,4,perform,ARG1,PRP,
perform,O,4,perform,ROOT,VB,
?,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,DT,
powershot,B-ASP,_,_,_,NN,powers ##hot
g3,I-ASP,0~1~3,the~powershot~is,BV~compound~ARG1,NN,g ##3
is,O,3,is,ROOT,VBZ,
a,O,_,_,_,DT,
great,B-OP,_,_,_,JJ,
camera,O,4~3~5,a~is~great,BV~ARG2~ARG1,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,bought,ARG1,PRP,
bought,O,3~1,as~bought,ARG1~ROOT,VBD,
this,O,1,bought,ARG2,DT,
as,O,_,_,_,IN,
a,O,_,_,_,DT,
gift,O,6~4~3,for~a~as,ARG1~BV~ARG2,NN,
for,O,_,_,_,IN,
my,O,_,_,_,PRP$,
sister,O,6~7,for~my,ARG2~poss,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
apex,O,_,_,_,NNP,
ad-2600,O,2~0,runs~apex,ARG1~compound,NN,ad - 260 ##0
runs,B-ASP,2,runs,ROOT,VBZ,
all,O,22~2,supports~runs,parenthetical~ARG2,PDT,
the,O,_,_,_,DT,
dvd,B-ASP,_,_,_,JJ,
media,I-ASP,4~5~7~3,the~dvd~including~all,BV~compound~ARG1~part,NNS,
including,O,_,_,_,VBG,
dvd,O,7,including,ARG2,JJ,
+,O,_,_,_,_,
r/rw,O,8,dvd,conj,NN,r / r ##w
and,O,_,_,_,_,
dvd-r,O,10,r/rw,_and_c,NN,dvd - r
/,O,_,_,_,_,
rw,O,12,dvd-r,_and_c,NN,r ##w
(,O,_,_,_,_,
unlike,O,_,_,_,IN,
sony,O,16,unlike,ARG2,JJ,
or,O,_,_,_,_,
panasonic,O,17,sony,_or_c,JJ,pan ##as ##onic
-,O,_,_,_,_,
one,O,22,supports,ARG1,PRP,
supports,O,16,unlike,ARG1,VBZ,
only,O,_,_,_,_,
+,O,_,_,_,_,
r/rw,O,22,supports,ARG2,NN,r / r ##w
and,O,_,_,_,_,
another,O,28,supports,ARG1,DT,
supports,O,22,supports,_and_c,NNS,
-,O,_,_,_,_,
r/rw,O,28,supports,ARG2,NN,r / r ##w
),O,_,_,_,_,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
"""",O,_,_,_,_,
when,O,_,_,_,WRB,
will,O,_,_,_,_,
my,O,_,_,_,PRP$,
t-zones,O,5~3,work~my,ARG1~poss,NNS,t - zones
work,O,1~5,when~work,loc~ROOT,NN,
?,O,_,_,_,_,
"""",O,_,_,_,_,
",",O,_,_,_,_,
csr,O,10~5,:~work,ARG1~conj,NN,cs ##r
:,O,_,_,_,:,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
umm,O,_,_,_,UH,
