TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,AUX_TASK
battery,O,17,cycles,compound,_,,O
recharge,O,17,cycles,compound,_,rec ##har ##ge,O
cycles,O,12,years,conj,_,,O
.,O,8,last,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
That,O,1,'s,nsubj,_,,O
's,O,1,'s,ROOT,_,' s,O
right,O,1,'s,acomp,_,,O
",",O,1,'s,punct,_,,O
no,B-OP,5,power,det,_,,OT-W\O-Path
power,O,1,'s,attr,_,,O
",",O,5,power,punct,_,,O
absolutely,O,8,NOTHING,advmod,_,,O
NOTHING,B-OP,5,power,appos,_,,OT-W\O-Path
.,O,1,'s,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,3,Mind,nsubj,_,,O
do,O,3,Mind,aux,_,,O
n't,O,3,Mind,neg,_,n ' t,O
Mind,O,3,Mind,ROOT,_,,O
and,O,3,Mind,cc,_,,O
You,O,8,Matter,nsubj,_,,O
do,O,8,Matter,aux,_,,O
n't,O,8,Matter,neg,_,n ' t,O
Matter,O,3,Mind,conj,_,,O
.,O,8,Matter,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,repairs,det,_,,O
repairs,O,3,made,nsubjpass,_,,O
were,O,3,made,auxpass,_,,O
made,O,3,made,ROOT,_,,O
quickly,B-OP,3,made,advmod,_,,OT-W\O-Path
though,O,8,say,mark,_,,O
I,O,8,say,nsubj,_,,O
must,O,8,say,aux,_,,O
say,O,3,made,advcl,_,,O
",",O,8,say,punct,_,,O
however,O,13,time,advmod,_,,O
the,O,13,time,det,_,,O
second,O,13,time,amod,_,,O
time,O,8,say,npadvmod,_,,O
they,O,15,shipped,nsubj,_,,O
shipped,B-ASP,13,time,relcl,_,,AT-W\O-Path
it,O,15,shipped,dobj,_,,O
to,O,15,shipped,prep,_,,O
the,O,20,address,det,_,,O
incorrect,O,20,address,amod,_,,O
address,O,17,to,pobj,_,,O
and,O,15,shipped,cc,_,,O
it,O,23,took,nsubj,_,,O
took,O,3,made,conj,_,,O
nearly,O,25,a,advmod,_,,O
a,O,26,week,nummod,_,,O
week,O,23,took,dobj,_,,O
for,O,30,get,mark,_,,O
them,O,30,get,nsubj,_,,O
to,O,30,get,aux,_,,O
get,O,23,took,advcl,_,,O
it,O,30,get,dobj,_,,O
to,O,30,get,dative,_,,O
me,O,32,to,pobj,_,,O
.,O,23,took,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,runs,nsubj,_,,O
runs,B-ASP,1,runs,ROOT,_,,AT-Head
very,O,3,quiet,advmod,_,,O
quiet,B-OP,1,runs,acomp,_,,"1###[""OT"", ""acomp^-1"", ""ASP""]"
too,O,1,runs,advmod,_,,O
which,O,6,is,nsubj,_,,O
is,O,1,runs,advcl,_,,O
a,O,8,plus,det,_,,O
plus,B-OP,6,is,attr,_,,"1###[""OT"", ""attr^-1"", ""*"", ""advcl^-1"", ""ASP""]"
.,O,1,runs,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
You,O,2,do,nsubj,_,,O
can,O,2,do,aux,_,,O
do,O,2,do,ROOT,_,,O
it,O,2,do,dobj,_,,O
all,O,3,it,appos,_,,O
on,O,2,do,prep,_,,O
this,O,8,boy,det,_,,O
bad,O,8,boy,amod,_,,O
boy,O,5,on,pobj,_,,O
but,O,8,boy,cc,_,,O
the,O,12,thing,det,_,,O
main,O,12,thing,amod,_,,O
thing,O,8,boy,conj,_,,O
this,O,14,netbook,det,_,,O
netbook,O,16,desinged,nsubjpass,_,net ##book,O
was,O,16,desinged,auxpass,_,,O
desinged,O,12,thing,relcl,_,des ##inge ##d,O
for,O,16,desinged,prep,_,,O
was,O,19,surfing,aux,_,,O
surfing,B-ASP,2,do,advcl,_,,AT-W\O-Path
the,I-ASP,21,web,det,_,,AT-W\O-Path
web,I-ASP,25,boy,nmod,_,,AT-W\O-Path
and,O,21,web,cc,_,,O
boy,O,21,web,conj,_,,O
o,O,21,web,intj,_,,O
boy,O,26,does,nsubj,_,,O
does,O,19,surfing,ccomp,_,,O
it,O,26,does,dobj,_,,O
ever,O,26,does,advmod,_,,O
.,O,2,do,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,charge,nsubj,_,,O
charge,O,1,charge,ROOT,_,,O
it,O,1,charge,dobj,_,,O
at,O,1,charge,prep,_,,O
night,O,3,at,pobj,_,,O
and,O,1,charge,cc,_,,O
skip,O,1,charge,conj,_,,O
taking,O,6,skip,xcomp,_,,O
the,O,9,cord,det,_,,O
cord,B-ASP,7,taking,dobj,_,,AT-W\O-Path
with,O,7,taking,prep,_,,O
me,O,10,with,pobj,_,,O
because,O,6,skip,prep,_,,O
of,O,12,because,pcomp,_,,O
the,O,17,life,det,_,,O
good,B-OP,17,life,amod,_,,"17###[""OT"", ""amod^-1"", ""ASP""]"
battery,B-ASP,17,life,compound,_,,AT-Secondary
life,I-ASP,12,because,pobj,_,,AT-Head
.,O,1,charge,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,price,det,_,,O
price,B-ASP,2,was,nsubj,_,,AT-Head
was,O,2,was,ROOT,_,,O
very,O,4,good,advmod,_,,O
good,B-OP,2,was,acomp,_,,"1###[""OT"", ""acomp^-1"", ""*"", ""nsubj"", ""ASP""]"
",",O,2,was,punct,_,,O
and,O,2,was,cc,_,,O
the,O,8,product,det,_,,O
product,O,9,is,nsubj,_,,O
is,O,2,was,conj,_,,O
top,B-OP,11,quality,amod,_,,"11###[""OT"", ""amod^-1"", ""ASP""]"
quality,B-ASP,9,is,attr,_,,AT-Head
.,O,9,is,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,be,nsubj,_,,O
'll,O,3,be,aux,_,' ll,O
rather,O,3,be,advmod,_,,O
be,O,3,be,ROOT,_,,O
out,O,3,be,prep,_,,O
of,O,4,out,prep,_,,O
date,O,5,of,pobj,_,,O
then,O,8,spend,advmod,_,,O
spend,O,3,be,dep,_,,O
more,O,10,money,amod,_,,O
money,O,8,spend,dobj,_,,O
on,O,8,spend,prep,_,,O
toshiba,O,11,on,pobj,_,to ##shi ##ba,O
.,O,3,be,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,computer,det,_,,O
computer,O,2,is,nsubj,_,,O
is,O,2,is,ROOT,_,,O
absolutely,O,4,AMAZING,advmod,_,,O
AMAZING,B-OP,2,is,acomp,_,,OT-W\O-Path
!!!,O,2,is,punct,_,! ! !,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Later,O,2,held,advmod,_,,O
it,O,2,held,nsubj,_,,O
held,O,2,held,ROOT,_,,O
zero,O,4,charge,nummod,_,,O
charge,B-ASP,2,held,dobj,_,,AT-W\O-Path
and,O,2,held,cc,_,,O
its,O,7,replacement,poss,_,,O
replacement,O,8,worked,nsubj,_,,O
worked,O,2,held,conj,_,,O
for,O,8,worked,prep,_,,O
less,O,12,three,amod,_,,O
than,O,12,three,quantmod,_,,O
three,O,13,months,nummod,_,,O
months,O,9,for,pobj,_,,O
.,O,8,worked,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,had,nsubj,_,,O
',O,0,I,punct,_,,O
have,O,3,had,aux,_,,O
had,O,3,had,ROOT,_,,O
it,O,3,had,dobj,_,,O
for,O,3,had,prep,_,,O
about,O,9,1/2,advmod,_,,O
a,O,9,1/2,quantmod,_,,O
1,O,9,1/2,compound,_,,O
1/2,O,5,for,pobj,_,1 / 2,O
and,O,3,had,cc,_,,O
yes,O,14,had,intj,_,,O
I,O,14,had,nsubj,_,,O
have,O,14,had,aux,_,,O
had,O,3,had,conj,_,,O
an,O,16,issue,det,_,,O
issue,O,14,had,dobj,_,,O
with,O,16,issue,prep,_,,O
it,O,17,with,pobj,_,,O
one,O,20,month,nummod,_,,O
month,O,21,out,npadvmod,_,,O
out,B-OP,14,had,prep,_,,OT-Secondary
of,I-OP,21,out,prep,_,,"23###[""OT"", ""pobj"", ""ASP""]"
warranty,B-ASP,22,of,pobj,_,warrant ##y,AT-Head
.,O,14,had,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,computer,det,_,,O
computer,O,5,cut,nsubj,_,,O
would,O,5,cut,aux,_,,O
not,O,5,cut,neg,_,,O
ever,O,5,cut,advmod,_,,O
cut,O,5,cut,ROOT,_,,O
back,O,5,cut,advmod,_,,O
on,O,5,cut,prt,_,,O
.,O,5,cut,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,2,one,det,_,,O
first,O,2,one,amod,_,,O
one,O,16,work,nsubj,_,,O
sent,O,2,one,acl,_,,O
:,O,8,work,punct,_,,O
Touchpad,B-ASP,8,work,nsubj,_,touch ##pad,AT-Head
did,O,8,work,aux,_,,O
n't,B-OP,8,work,neg,_,n ' t,OT-Secondary
work,I-OP,16,work,ccomp,_,,"5###[""OT"", ""nsubj"", ""ASP""]"
The,O,10,second,det,_,,O
second,O,8,work,dobj,_,,O
sent,O,10,second,acl,_,,O
:,O,16,work,punct,_,,O
USB,B-ASP,16,work,nsubj,_,,AT-Head
did,O,16,work,aux,_,,O
n't,B-OP,16,work,neg,_,n ' t,OT-Secondary
work,I-OP,24,work,ccomp,_,,"13###[""OT"", ""nsubj"", ""ASP""]"
The,O,18,third,det,_,,O
third,O,16,work,dobj,_,,O
sent,O,18,third,acl,_,,O
:,O,24,work,punct,_,,O
Touchpad,B-ASP,24,work,nsubj,_,touch ##pad,AT-Head
did,O,24,work,aux,_,,O
n't,B-OP,24,work,neg,_,n ' t,OT-Secondary
work,I-OP,31,arrived,ccomp,_,,"21###[""OT"", ""nsubj"", ""ASP""]"
The,O,27,sent,det,_,,O
fourth,O,27,sent,amod,_,,O
sent,O,24,work,dobj,_,,O
:,O,31,arrived,punct,_,,O
Has,O,31,arrived,aux,_,,O
n't,O,31,arrived,neg,_,n ' t,O
arrived,O,31,arrived,ROOT,_,,O
yet,O,31,arrived,advmod,_,,O
.,O,31,arrived,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Almost,O,1,4,advmod,_,,O
4,O,2,years,nummod,_,,O
years,O,3,ago,npadvmod,_,,O
ago,O,5,bought,advmod,_,,O
I,O,5,bought,nsubj,_,,O
bought,O,24,was,ccomp,_,,O
what,O,7,was,nsubj,_,,O
was,O,5,bought,ccomp,_,,O
then,O,7,was,advmod,_,,O
the,O,10,current,det,_,,O
current,O,7,was,attr,_,,O
",",O,7,was,punct,_,,O
up,O,7,was,advmod,_,,O
to,O,12,up,prep,_,,O
date,O,13,to,pobj,_,,O
HP,O,16,Pavilion,compound,_,,O
Pavilion,O,12,up,pobj,_,,O
--,O,24,was,punct,_,- -,O
If,O,20,recall,mark,_,,O
I,O,20,recall,nsubj,_,,O
recall,O,24,was,advcl,_,,O
correctly,O,20,recall,advmod,_,,O
",",O,24,was,punct,_,,O
it,O,24,was,nsubj,_,,O
was,O,24,was,ROOT,_,,O
the,O,26,dv,det,_,,O
dv,O,24,was,attr,_,d ##v,O
1300,O,28,t.,nummod,_,,O
t.,O,26,dv,appos,_,t .,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,like,nsubj,_,,O
really,O,2,like,advmod,_,,O
like,B-OP,2,like,ROOT,_,,OT-W\O-Path
the,O,4,Mac,det,_,,O
Mac,O,2,like,dobj,_,,O
15.4,O,4,Mac,nummod,_,15 . 4,O
in,O,4,Mac,prep,_,,O
.,O,2,like,punct,_,,O
Notebook,O,2,like,npadvmod,_,,O
",",O,8,Notebook,punct,_,,O
but,O,8,Notebook,cc,_,,O
its,O,13,pricey,poss,_,,O
very,O,13,pricey,advmod,_,,O
pricey,B-OP,8,Notebook,conj,_,price ##y,OT-W\O-Path
.,O,2,like,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,recommend,nsubj,_,,O
would,O,2,recommend,aux,_,,O
recommend,B-OP,2,recommend,ROOT,_,,OT-W\O-Path
to,O,2,recommend,prep,_,,O
any,O,5,one,det,_,,O
one,O,3,to,pobj,_,,O
lloking,O,5,one,acl,_,ll ##oki ##ng,O
for,O,6,lloking,prep,_,,O
a,O,11,computer,det,_,,O
first,B-OP,11,computer,amod,_,,OT-W\O-Path
class,I-OP,11,computer,compound,_,,OT-W\O-Path
computer,O,7,for,pobj,_,,O
!,O,2,recommend,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
You,O,1,have,nsubj,_,,O
have,O,1,have,ROOT,_,,O
to,O,3,toss,aux,_,,O
toss,O,1,have,xcomp,_,,O
out,O,3,toss,prt,_,,O
the,O,7,card,det,_,,O
wifi,O,7,card,compound,_,wi ##fi,O
card,O,3,toss,dobj,_,,O
and,O,3,toss,cc,_,,O
replace,O,3,toss,conj,_,,O
it,O,9,replace,dobj,_,,O
just,O,13,have,advmod,_,,O
to,O,13,have,aux,_,,O
have,O,9,replace,advcl,_,,O
any,O,15,sort,det,_,,O
sort,O,13,have,dobj,_,,O
of,O,15,sort,prep,_,,O
network,B-ASP,18,capability,compound,_,,AT-W\O-Path
capability,I-ASP,16,of,pobj,_,,AT-W\O-Path
.,O,1,have,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,computer,det,_,,O
computer,O,3,started,nsubj,_,,O
first,O,3,started,advmod,_,,O
started,O,3,started,ROOT,_,,O
malfunctioning,O,3,started,xcomp,_,mal ##fu ##nction ##ing,O
3,O,6,months,nummod,_,,O
months,O,7,after,npadvmod,_,,O
after,O,4,malfunctioning,prep,_,,O
purchasing,O,7,after,pcomp,_,,O
it,O,8,purchasing,dobj,_,,O
.,O,3,started,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,was,nsubj,_,,O
was,O,1,was,ROOT,_,,O
so,O,3,exciting,advmod,_,,O
exciting,O,1,was,acomp,_,,O
for,O,7,unwrapp,mark,_,,O
me,O,7,unwrapp,nsubj,_,,O
to,O,7,unwrapp,aux,_,,O
unwrapp,O,3,exciting,advcl,_,un ##wr ##app,O
my,O,10,mac,poss,_,,O
new,O,10,mac,amod,_,,O
mac,O,7,unwrapp,dobj,_,,O
.,O,1,was,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
After,O,0,After,ROOT,_,,O
fumbling,O,0,After,pcomp,_,fu ##mbling,O
around,O,1,fumbling,advmod,_,,O
with,O,1,fumbling,prep,_,,O
the,O,5,OS,det,_,,O
OS,B-ASP,3,with,pobj,_,,AT-W\O-Path
I,O,7,started,nsubj,_,,O
started,O,5,OS,relcl,_,,O
searching,O,7,started,xcomp,_,,O
the,O,10,internet,det,_,,O
internet,O,8,searching,dobj,_,,O
for,O,8,searching,prep,_,,O
a,O,13,fix,det,_,,O
fix,O,11,for,pobj,_,,O
and,O,7,started,cc,_,,O
found,O,7,started,conj,_,,O
a,O,17,number,det,_,,O
number,O,15,found,dobj,_,,O
of,O,17,number,prep,_,,O
forums,O,18,of,pobj,_,,O
on,O,15,found,prep,_,,O
fixing,O,20,on,pcomp,_,,O
the,O,23,issue,det,_,,O
issue,O,21,fixing,dobj,_,,O
.,O,0,After,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
My,O,2,system,poss,_,,O
wireless,B-ASP,2,system,amod,_,,AT-W\O-Path
system,I-ASP,5,recognize,nsubj,_,,AT-W\O-Path
would,O,5,recognize,aux,_,,O
not,O,5,recognize,neg,_,,O
recognize,O,5,recognize,ROOT,_,,O
Windows,B-ASP,5,recognize,dobj,_,,AT-W\O-Path
7,I-ASP,6,Windows,nummod,_,,AT-W\O-Path
and,O,5,recognize,cc,_,,O
I,O,12,get,nsubj,_,,O
could,O,12,get,aux,_,,O
n't,O,12,get,neg,_,n ' t,O
get,O,5,recognize,conj,_,,O
online,O,12,get,acomp,_,,O
to,O,15,find,aux,_,,O
find,O,12,get,advcl,_,,O
out,O,15,find,prt,_,,O
why,O,12,get,advmod,_,,O
.,O,12,get,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,laptop,det,_,,O
laptop,O,2,looks,nsubj,_,,O
looks,O,19,boots,ccomp,_,,O
great,B-OP,2,looks,acomp,_,,"19###[""OT"", ""acomp^-1"", ""*"", ""ccomp^-1"", ""ASP""]"
on,O,2,looks,prep,_,,O
the,O,6,surface,det,_,,O
surface,O,4,on,pobj,_,,O
:,O,2,looks,punct,_,,O
17,B-ASP,11,screen,nummod,_,,AT-W\O-Path
"""",I-ASP,11,screen,punct,_,,AT-W\O-Path
inch,I-ASP,11,screen,compound,_,,AT-W\O-Path
screen,I-ASP,19,boots,nsubj,_,,AT-W\O-Path
",",O,11,screen,punct,_,,O
good,B-OP,14,price-point,amod,_,,"14###[""OT"", ""amod^-1"", ""ASP""]"
price-point,B-ASP,11,screen,appos,_,price - point,AT-Head
",",O,11,screen,punct,_,,O
nice,B-OP,17,appearance,amod,_,,"17###[""OT"", ""amod^-1"", ""ASP""]"
appearance,B-ASP,11,screen,appos,_,,AT-Head
",",O,11,screen,punct,_,,O
boots,B-ASP,19,boots,ROOT,_,,AT-Head
up,I-ASP,19,boots,prt,_,,AT-Secondary
quickly,B-OP,19,boots,advmod,_,,"19###[""OT"", ""advmod^-1"", ""ASP""]"
",",O,23,runs,punct,_,,O
runs,B-ASP,19,boots,dep,_,,AT-Head
fast,B-OP,25,etc,amod,_,,"23###[""OT"", ""amod^-1"", ""*"", ""dobj^-1"", ""ASP""]"
etc,O,23,runs,dobj,_,,O
.,O,19,boots,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Oh,O,3,is,intj,_,,O
",",O,3,is,punct,_,,O
it,O,3,is,nsubj,_,,O
is,O,3,is,ROOT,_,,O
such,O,7,piece,predet,_,,O
a,O,7,piece,det,_,,O
great,B-OP,7,piece,amod,_,,OT-W\O-Path
piece,O,3,is,attr,_,,O
of,O,7,piece,prep,_,,O
equipment,O,8,of,pobj,_,,O
.,O,3,is,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,takes,nsubj,_,,O
takes,O,1,takes,ROOT,_,,O
me,O,1,takes,dobj,_,,O
approximately,O,4,3,advmod,_,,O
3,O,5,tries,nsubj,_,,O
tries,O,1,takes,ccomp,_,,O
to,O,7,get,aux,_,,O
get,O,5,tries,xcomp,_,,O
to,O,7,get,prep,_,,O
each,O,10,site,det,_,,O
site,O,8,to,pobj,_,,O
",",O,5,tries,punct,_,,O
then,O,1,takes,advmod,_,,O
after,O,22,works,prep,_,,O
closing,O,13,after,pcomp,_,,O
the,O,16,browser,det,_,,O
browser,B-ASP,14,closing,dobj,_,,AT-W\O-Path
and,O,14,closing,cc,_,,O
reopening,O,14,closing,conj,_,re ##open ##ing,O
it,O,18,reopening,dobj,_,,O
it,O,22,works,nsubj,_,,O
actually,O,22,works,advmod,_,,O
works,O,1,takes,advcl,_,,O
.,O,22,works,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Bought,O,0,Bought,ROOT,_,,O
this,O,2,gateway,det,_,,O
gateway,O,0,Bought,dobj,_,,O
M-50,O,4,or,dep,_,m - 50,O
or,O,5,150,cc,_,,O
150,O,0,Bought,conj,_,,O
early,O,7,2007,advmod,_,,O
2007,O,5,150,npadvmod,_,,O
.,O,0,Bought,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,1,has,nsubj,_,,O
has,O,1,has,ROOT,_,,O
3,O,4,ports,nummod,_,,O
usb,B-ASP,4,ports,compound,_,,AT-W\O-Path
ports,I-ASP,1,has,dobj,_,,AT-W\O-Path
",",O,4,ports,punct,_,,O
1,O,9,card,nummod,_,,O
sd,B-ASP,9,card,compound,_,,AT-W\O-Path
memory,I-ASP,9,card,compound,_,,AT-W\O-Path
card,I-ASP,10,reader,compound,_,,AT-W\O-Path
reader,I-ASP,4,ports,conj,_,,AT-W\O-Path
and,O,10,reader,cc,_,,O
an,O,16,expansion,det,_,,O
sd,B-ASP,16,expansion,compound,_,,AT-W\O-Path
memory,I-ASP,15,car,compound,_,,AT-W\O-Path
car,I-ASP,16,expansion,compound,_,,AT-W\O-Path
expansion,I-ASP,10,reader,conj,_,,AT-W\O-Path
.,O,1,has,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
