TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,AUX_TASK
scan,I-ASP,6~1~0~2,for~Nortons~The~virus,ARG1~compound~BV~compound,NN,,AT-W\O-Path
is,O,_,_,_,_,,O
only,O,_,_,_,RB,,O
for,O,11~5~6,unlike~only~for,ARG1~ARG1~ROOT,IN,,O
a,O,_,_,_,DT,,O
very,O,_,_,_,RB,,O
short,O,8,very,ARG1,JJ,,O
time,O,6~9~7,for~short~a,ARG2~ARG1~BV,NN,,O
unlike,O,_,_,_,IN,,O
others,O,16~11,good~unlike,ARG1~ARG2,NNS,,O
that,O,_,_,_,_,,O
usually,O,_,_,_,RB,,O
are,O,_,_,_,_,,O
good,B-OP,14,usually,ARG1,JJ,,OT-W\O-Path
for,O,_,_,_,_,,O
a,O,_,_,_,DT,,O
year,O,18~16,a~good,ARG1~ARG2,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,_,_,_,DT,,O
computer,O,4~0,do~This,ARG1~BV,NN,,O
does,O,3,n't,neg,VBZ,,O
n't,B-OP,3,n't,ROOT,RB,n ' t,OT-Secondary
do,I-OP,7,with,ARG1,VBP,,"9###[""OT"", ""ARG1^-1"", ""*"", ""ARG2"", ""ASP""]"
that,I-OP,_,_,_,IN,,OT-Secondary
well,I-OP,_,_,_,RB,,OT-Secondary
with,O,_,_,_,IN,,O
certain,O,_,_,_,JJ,,O
games,B-ASP,7~8,with~certain,ARG2~ARG1,NNS,,AT-Head
it,O,13,play,ARG1,PRP,,O
ca,O,12,n't,neg,MD,,O
n't,O,2,does,conj,RB,n ' t,O
play,O,11,ca,ARG1,VB,,O
some,O,13,play,ARG2,DT,,O
and,O,_,_,_,_,,O
it,O,19~17,hot~becomes,ARG1~ARG1,PRP,,O
becomes,O,20,while,ARG1,VBZ,,O
too,O,_,_,_,RB,,O
hot,B-OP,17~18,becomes~too,ARG2~comp_too,JJ,,OT-W\O-Path
while,O,2,does,_and_c,IN,,O
playing,O,20,while,ARG2,VBG,,O
games,O,21,playing,ARG2,NNS,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
That,O,3,sad,ARG1,DT,,O
is,O,_,_,_,_,,O
pretty,O,_,_,_,RB,,O
sad,B-OP,2~4,pretty~when,ARG1~ARG1,JJ,,OT-W\O-Path
when,O,4,when,ROOT,WRB,,O
they,O,6,name,ARG1,PRP,,O
name,O,4~8,when~specifically,ARG2~ARG1,VBP,,O
them,O,6,name,ARG2,PRP,,O
specifically,O,_,_,_,RB,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,recommend,ARG1,PRP,,O
would,O,2,not,neg,MD,,O
not,O,2,not,ROOT,RB,,O
recommend,B-OP,1,would,ARG1,VB,,OT-W\O-Path
this,O,_,_,_,DT,,O
product,O,3~4,recommend~this,ARG2~BV,NN,,O
to,O,_,_,_,_,,O
anyone,O,3,recommend,ARG3,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
NO,O,1,more,mwe,DT,,O
more,O,_,_,_,JJR,,O
Lenovo,O,3~1~2,for~more~Lenovo,ARG1~BV~ROOT,NNP,len ##ovo,O
for,O,_,_,_,IN,,O
me,O,3,for,ARG2,PRP,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Hard,B-ASP,_,_,_,JJ,,AT-W\O-Path
disk,I-ASP,0~1,Hard~disk,ARG1~ROOT,NN,,AT-W\O-Path
-,O,_,_,_,_,,O
The,O,_,_,_,DT,,O
new,O,_,_,_,JJ,,O
editions,O,3~6~4,The~gives~new,BV~ARG1~ARG1,NNS,,O
gives,O,1,disk,conj,VBZ,,O
you,O,6,gives,ARG3,PRP,,O
more,B-OP,_,_,_,RBR,,"11###[""OT"", ""ARG1"", ""ASP""]"
hard,B-ASP,_,_,_,JJ,,AT-Secondary
disk,I-ASP,9,hard,ARG1,NN,,AT-Secondary
space,I-ASP,8~16~6~13~10,more~320GB~gives~500GB~disk,ARG1~parenthetical~ARG2~parenthetical~compound,NN,,AT-Head
(,O,_,_,_,_,,O
500GB,O,_,_,_,CD,500 ##gb,O
instead,O,_,_,_,_,,O
of,O,_,_,_,_,,O
320GB,O,_,_,_,CD,320 ##gb,O
),O,_,_,_,_,,O
but,O,_,_,_,_,,O
time,O,21,taught,ARG1,NN,,O
has,O,_,_,_,_,,O
taught,O,6,gives,_but_c,VBN,,O
me,O,25~21,trust~taught,ARG1~ARG2,PRP,,O
never,O,21,taught,ARG3,RB,,O
to,O,_,_,_,_,,O
trust,O,23,never,ARG1,VB,,O
an,O,_,_,_,DT,,O
internal,B-ASP,_,_,_,JJ,,AT-W\O-Path
hard,I-ASP,_,_,_,JJ,,AT-W\O-Path
disk,I-ASP,27~28~26~25,internal~hard~an~trust,ARG1~ARG1~BV~ARG2,NN,,AT-W\O-Path
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
If,O,0,If,ROOT,IN,,O
it,O,4,shipped,ARG2,PRP,,O
's,O,_,_,_,_,' s,O
not,O,0,If,ARG2,RB,,O
shipped,O,3~11~5,not~called~on,neg~subord~ARG1,VBN,,O
on,O,_,_,_,IN,,O
the,O,_,_,_,DT,,O
next,O,_,_,_,JJ,,O
business,O,_,_,_,NN,,O
day,O,8~7~5~6,business~next~on~the,compound~ARG1~ARG2~BV,NN,,O
",",O,_,_,_,_,,O
called,O,12,on,ARG1,VBN,,O
on,O,_,_,_,IN,,O
a,O,_,_,_,DT,,O
Friday,O,17~13~12,closed~a~on,ARG2~BV~ARG2,NNP,,O
they,O,17,closed,ARG1,PRP,,O
are,O,_,_,_,_,,O
closed,O,18,on,ARG1,VBN,,O
on,O,_,_,_,IN,,O
weekends,O,18,on,ARG2,NNS,,O
",",O,_,_,_,_,,O
what,O,22,was,ARG1,WP,,O
was,O,0,If,ARG1,VBD,,O
the,O,_,_,_,DT,,O
next,O,_,_,_,JJ,,O
step,O,23~22~24,the~was~next,BV~ARG2~ARG1,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,,O
extended,B-ASP,_,_,_,JJ,,AT-W\O-Path
warranty,I-ASP,1~0~3~10,extended~The~for~was,ARG1~BV~ARG1~ARG1,NN,warrant ##y,AT-W\O-Path
for,O,_,_,_,IN,,O
the,O,_,_,_,DT,,O
$,O,3~6~4,for~4000~the,ARG2~ARG1~BV,$,,O
4000,O,_,_,_,CD,,O
and,O,_,_,_,_,,O
up,O,_,_,_,RB,,O
computers,O,5~8,$~up,_and_c~ARG1,NNS,,O
was,O,10,was,ROOT,VBD,,O
the,O,_,_,_,DT,,O
only,O,_,_,_,JJ,,O
one,O,11~14~12~10,the~available~only~was,BV~ARG1~ARG1~ARG2,CD,,O
available,O,15,for,ARG1,JJ,,O
for,O,_,_,_,IN,,O
purchase,O,15~17,for~on,ARG2~ARG1,NN,,O
on,O,_,_,_,IN,,O
the,O,_,_,_,DT,,O
drop,O,_,_,_,NN,,O
drown,O,19,drop,compound,VB,,O
menu,O,17~18~20,on~the~drown,ARG2~BV~compound,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Screen,B-ASP,2,awesome,ARG1,NN,,AT-Head
is,O,_,_,_,_,,O
awesome,B-OP,2,awesome,ROOT,JJ,,"0###[""OT"", ""ARG1"", ""ASP""]"
",",O,_,_,_,_,,O
battery,B-ASP,_,_,_,NN,,AT-Secondary
life,I-ASP,7~4,good~battery,ARG1~compound,NN,,AT-Head
is,O,_,_,_,_,,O
good,B-OP,2,awesome,conj,JJ,,"5###[""OT"", ""ARG1"", ""ASP""]"
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
UPDATE,O,1~0,:~UPDATE,ARG1~ROOT,NN,,O
:,O,_,_,_,:,,O
Two,O,_,_,_,CD,,O
years,O,2~4,Two~after,ARG1~ARG1,NNS,,O
after,O,_,_,_,IN,,O
buying,O,4,after,ARG2,VBG,,O
this,O,_,_,_,DT,,O
laptop,O,6~5,this~buying,BV~ARG2,NN,,O
",",O,_,_,_,_,,O
I,O,10,am,ARG1,PRP,,O
am,O,1~3~11,:~years~now,ARG2~loc~loc,VBP,,O
now,O,_,_,_,RB,,O
the,O,_,_,_,DT,,O
proud,O,_,_,_,JJ,,O
owner,O,13~10~12,proud~am~the,ARG1~ARG2~BV,NN,,O
of,O,_,_,_,_,,O
a,O,_,_,_,DT,,O
lemon,O,16~14,a~owner,BV~ARG1,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Many,O,_,_,_,JJ,,O
kinds,O,0,Many,ARG1,NNS,,O
of,O,_,_,_,_,,O
software,B-ASP,6~13~18~1,necessary~available~downloaded~kinds,ARG1~ARG1~ARG2~ARG1,NN,,AT-Head
that,O,_,_,_,_,,O
is,O,_,_,_,_,,O
necessary,O,7,to,ARG1,JJ,,O
to,O,_,_,_,TO,,O
the,O,_,_,_,DT,,O
working,O,_,_,_,VBG,,O
person,O,8~9~7,the~working~to,BV~compound~ARG2,NN,,O
is,O,_,_,_,_,,O
not,B-OP,12,not,ROOT,RB,,OT-Secondary
available,I-OP,12,not,neg,JJ,,"3###[""OT"", ""ARG1"", ""ASP""]"
and,O,_,_,_,_,,O
can,O,16,not,neg,MD,,O
not,O,12,not,_and_c,RB,,O
be,O,_,_,_,_,,O
downloaded,O,15,can,ARG1,VBN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,4~9~2,light~use~fast,ARG1~ARG2~ARG1,PRP,,O
's,O,_,_,_,_,' s,O
fast,B-OP,2,fast,ROOT,RB,,"9###[""OT"", ""ARG1"", ""*"", ""ARG2^-1"", ""ASP""]"
",",O,_,_,_,_,,O
light,B-OP,2,fast,conj,JJ,,"9###[""OT"", ""_and_c"", ""*"", ""ARG1"", ""ASP""]"
",",O,_,_,_,_,,O
and,O,_,_,_,_,,O
simple,B-OP,4,light,_and_c,JJ,,"9###[""OT"", ""ARG1"", ""ASP""]"
to,O,_,_,_,_,,O
use,B-ASP,7,simple,ARG1,VB,,AT-Head
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,2,solid,ARG1,PRP,,O
's,O,_,_,_,_,' s,O
solid,B-OP,2,solid,ROOT,JJ,,OT-W\O-Path
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
HP,O,3,interested,ARG1,NNP,,O
is,O,_,_,_,_,,O
more,B-OP,_,_,_,RBR,,OT-W\O-Path
interested,O,2~3,more~interested,comp~ROOT,JJ,,O
in,O,_,_,_,_,,O
selling,O,3,interested,ARG2,VBG,,O
extended,B-ASP,_,_,_,JJ,,AT-W\O-Path
warranties,I-ASP,10~6~5,cost~extended~selling,ARG1~ARG1~ARG2,NNS,warrant ##ies,AT-W\O-Path
(,O,_,_,_,_,,O
which,O,_,_,_,_,,O
cost,B-ASP,_,_,_,VBD,,AT-W\O-Path
more,B-OP,_,_,_,JJR,,OT-W\O-Path
than,O,_,_,_,_,,O
the,O,_,_,_,DT,,O
netbook,O,_,_,_,NN,net ##book,O
new,O,11~13~14,more~the~netbook,than~BV~compound,JJ,,O
),O,_,_,_,_,,O
then,O,_,_,_,_,,O
they,O,20,in,ARG1,PRP,,O
are,O,_,_,_,_,,O
in,O,2,more,than,IN,,O
helping,O,20,in,ARG2,VBG,,O
or,O,_,_,_,_,,O
fixing,O,21,helping,_or_c,VBG,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
They,O,3,realistic,ARG1,PRP,,O
are,O,_,_,_,_,,O
so,O,_,_,_,RB,,O
realistic,B-OP,2~3,so~realistic,comp_so~ROOT,JJ,,OT-W\O-Path
I,O,7,speechless,ARG1,PRP,,O
am,O,_,_,_,_,,O
just,O,_,_,_,RB,,O
speechless,B-OP,2~6,so~just,than~ARG1,JJ,,OT-W\O-Path
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Harddrive,B-ASP,8~2,replace~in,ARG1~ARG1,NN,hard ##drive,AT-W\O-Path
was,O,_,_,_,_,,O
in,O,2,in,ROOT,IN,,O
poor,B-OP,_,_,_,JJ,,OT-W\O-Path
condition,O,3~2,poor~in,ARG1~ARG2,NN,,O
",",O,_,_,_,_,,O
had,O,2,in,conj,VBD,,O
to,O,_,_,_,_,,O
replace,O,6,had,ARG1,VB,,O
it,O,8,replace,ARG2,PRP,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,,O
black,O,_,_,_,JJ,,O
model,O,1~4~0,black~has~The,ARG1~ARG1~BV,NN,,O
also,O,3,also,ROOT,RB,,O
has,O,3,also,ARG1,VBZ,,O
a,O,_,_,_,DT,,O
very,O,_,_,_,RB,,O
nice,B-OP,6,very,ARG1,JJ,,"9###[""OT"", ""ARG1"", ""ASP""]"
seamless,B-OP,_,_,_,JJ,seam ##less,"9###[""OT"", ""ARG1"", ""ASP""]"
appearance,B-ASP,4~11~7~5~8,has~one~nice~a~seamless,ARG2~appos~ARG1~BV~ARG1,NN,,AT-Head
-,O,_,_,_,_,,O
one,O,12,of,ARG1,CD,,O
of,O,_,_,_,IN,,O
the,O,_,_,_,DT,,O
better,B-OP,_,_,_,JJR,,OT-W\O-Path
looking,I-OP,14,better,ARG1,VBG,,OT-W\O-Path
notebooks,O,12~15~19~13,of~looking~seen~the,ARG2~ARG1~ARG2~BV,NNS,notebook ##s,O
I,O,19,seen,ARG1,PRP,,O
've,O,_,_,_,_,' ve,O
seen,O,_,_,_,VBN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,buy,ARG1,PRP,,O
would,O,1,would,ROOT,MD,,O
never,O,1,would,ARG1,RB,,O
buy,O,6~2,again~never,ARG1~ARG1,VB,,O
a,O,_,_,_,DT,,O
Dell,O,3~4,buy~a,ARG2~BV,NNP,,O
again,O,_,_,_,RB,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,did,ARG1,PRP,,O
eventually,O,_,_,_,RB,,O
did,O,1~2,eventually~did,ARG1~ROOT,VBD,,O
the,O,_,_,_,DT,,O
migration,O,5~3~2,from~the~did,ARG1~BV~ARG2,NN,,O
from,O,_,_,_,IN,,O
my,O,_,_,_,PRP$,,O
iMac,B-ASP,_,_,_,NNP,im ##ac,AT-W\O-Path
backup,I-ASP,_,_,_,JJ,,AT-W\O-Path
disc,I-ASP,11~8~5~7~6,uses~backup~from~iMac~my,ARG1~compound~ARG2~compound~poss,NN,,AT-W\O-Path
which,O,_,_,_,_,,O
uses,O,_,_,_,VBZ,,O
USB,B-ASP,11,uses,ARG2,NNP,,AT-W\O-Path
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,,O
battery,B-ASP,0~4,The~long,BV~ARG1,NN,,AT-Head
is,O,_,_,_,_,,O
really,O,_,_,_,RB,,O
long,B-OP,3~4,really~long,ARG1~ROOT,RB,,"1###[""OT"", ""ARG1"", ""ASP""]"
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
No,O,_,_,_,DT,,O
installation,B-ASP,_,_,_,NN,,AT-W\O-Path
disk,I-ASP,4~1~7~0,DVD~installation~included~No,parenthetical~compound~ARG2~BV,NN,,AT-W\O-Path
(,I-ASP,_,_,_,_,,AT-W\O-Path
DVD,I-ASP,_,_,_,NNP,,AT-W\O-Path
),I-ASP,_,_,_,_,,AT-W\O-Path
is,O,_,_,_,_,,O
included,O,7,included,ROOT,VBN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,1,is,ARG1,DT,,O
is,O,1,is,ROOT,VBZ,,O
one,O,1,is,ARG2,CD,,O
of,O,_,_,_,_,,O
the,O,_,_,_,DT,,O
reasons,O,4~2,the~one,BV~part,NNS,,O
I,O,7,purchased,ARG1,PRP,,O
purchased,O,5,reasons,ARG1,VBD,,O
it,O,7,purchased,ARG2,PRP,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Time,O,2,tell,ARG1,NNP,,O
will,O,_,_,_,_,,O
tell,O,2,tell,ROOT,VB,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Have,O,_,_,_,_,,O
used,O,4~1,for~used,ARG1~ROOT,VBN,,O
only,O,_,_,_,_,,O
Macs,O,1,used,ARG2,NNS,mac ##s,O
for,O,_,_,_,IN,,O
years,O,4,for,ARG2,NNS,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
They,O,4~1,returned~removed,ARG1~ARG1,PRP,,O
removed,O,1,removed,ROOT,VBD,,O
them,O,1,removed,ARG2,PRP,,O
and,O,_,_,_,_,,O
returned,O,1,removed,_and_c,VBD,,O
the,O,_,_,_,DT,,O
computer,O,4~5,returned~the,ARG2~BV,NN,,O
to,O,_,_,_,_,,O
me,O,4,returned,ARG3,PRP,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
If,O,0,If,ROOT,IN,,O
you,O,2,need,ARG1,PRP,,O
need,O,0,If,ARG2,VBP,,O
an,O,_,_,_,DT,,O
affordable,B-OP,_,_,_,JJ,,OT-W\O-Path
",",O,_,_,_,_,,O
entry-level,O,_,_,_,JJ,entry - level,O
laptop,O,3~6~4~2,an~entry-level~affordable~need,BV~compound~ARG1~ARG2,NN,,O
",",O,_,_,_,_,,O
this,O,11,fit,ARG1,DT,,O
will,O,_,_,_,_,,O
fit,O,0,If,ARG1,VB,,O
the,O,_,_,_,DT,,O
bill,O,11~12,fit~the,ARG2~BV,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,_,_,_,DT,,O
laptop,O,0~2,This~is,BV~ARG1,NN,,O
is,O,2,is,ROOT,VBZ,,O
the,O,_,_,_,DT,,O
most,O,_,_,_,RBS,,O
amazing,B-OP,4,most,ARG1,JJ,,OT-W\O-Path
little,O,_,_,_,JJ,,O
peice,O,5~3~6~2~8,amazing~the~little~is~of,ARG1~BV~ARG1~ARG2~ARG1,NN,pei ##ce,O
of,O,_,_,_,IN,,O
machinery,O,12~8,owned~of,ARG2~ARG2,NN,,O
I,O,12,owned,ARG1,PRP,,O
have,O,_,_,_,_,,O
owned,O,14,of,ARG1,VBN,,O
outside,O,14,of,mwe,JJ,,O
of,O,_,_,_,IN,,O
the,O,_,_,_,DT,,O
Iphone,O,15~14,the~of,BV~ARG2,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,10~6~15~1,do~use~lets~love,ARG1~ARG1~ARG1~ARG1,PRP,,O
love,B-OP,1,love,ROOT,VBP,,OT-W\O-Path
this,O,_,_,_,DT,,O
laptop,O,1~2,love~this,ARG2~BV,NN,,O
",",O,_,_,_,_,,O
and,O,_,_,_,_,,O
use,O,9~8,to~everyday,ARG1~ARG1,VB,,O
it,O,6,use,ARG2,PRP,,O
everyday,O,_,_,_,JJ,,O
to,O,1,love,_and_c,TO,,O
do,O,9,to,ARG2,VB,,O
something,O,10,do,ARG2,NN,,O
",",O,_,_,_,_,,O
and,O,_,_,_,_,,O
never,O,9,to,_and_c,RB,,O
lets,O,14,never,ARG1,VBZ,,O
me,O,15,lets,ARG2,PRP,,O
down,O,_,_,_,_,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Well,O,0,Well,ROOT,RB,,O
i,O,2,got,ARG1,PRP,,O
got,O,5~0,from~Well,ARG1~ARG1,VBD,,O
this,O,_,_,_,DT,,O
computer,O,3~2,this~got,BV~ARG2,NN,,O
from,O,_,_,_,IN,,O
Best,O,_,_,_,NNP,,O
Buy,O,6~5,Best~from,compound~ARG2,NNP,,O
and,O,_,_,_,_,,O
I,O,11,had,ARG1,PRP,,O
have,O,_,_,_,_,,O
had,O,2,got,_and_c,VBD,,O
nothing,O,13~11,but~had,ARG1~ARG2,NN,,O
but,O,_,_,_,CC,,O
problems,O,13~16,but~bought,ARG2~ARG2,NNS,,O
I,O,16,bought,ARG1,PRP,,O
bought,O,19,with,ARG1,VBD,,O
the,O,_,_,_,DT,,O
computer,O,16~17,bought~the,ARG3~BV,NN,,O
with,O,_,_,_,IN,,O
a,O,_,_,_,DT,,O
virus,O,19~20,with~a,ARG2~BV,NN,,O
.....,O,_,_,_,.,. . . . .,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
They,O,1,say,ARG1,PRP,,O
say,O,1,say,ROOT,VBP,,O
that,O,_,_,_,_,,O
this,O,5,invalidate,ARG1,DT,,O
will,O,_,_,_,_,,O
invalidate,B-OP,1~8,say~on,ARG2~ARG1,VB,invalid ##ate,"7###[""OT"", ""ARG2"", ""ASP""]"
the,O,_,_,_,DT,,O
warranty,B-ASP,6~5,the~invalidate,BV~ARG2,NN,warrant ##y,AT-Head
on,O,_,_,_,IN,,O
the,O,_,_,_,DT,,O
hard,B-ASP,_,_,_,JJ,,AT-W\O-Path
drive,I-ASP,9~10~8,the~hard~on,BV~ARG1~ARG2,NN,,AT-W\O-Path
(,O,_,_,_,_,,O
I,O,17,understand,ARG1,PRP,,O
do,O,_,_,_,_,,O
n't,O,_,_,_,RB,n ' t,O
really,O,15,n't,neg,RB,,O
understand,O,16,really,ARG1,VB,,O
why,O,_,_,_,_,,O
but,O,_,_,_,.,,O
anyway,O,_,_,_,RB,,O
),O,_,_,_,_,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Before,O,_,_,_,IN,,O
",",O,_,_,_,_,,O
I,O,3~9,reloaded~used,ARG1~ARG1,PRP,,O
reloaded,O,0~4~3,Before~with~reloaded,ARG1~ARG1~ROOT,VBD,re ##loaded,O
with,O,_,_,_,IN,,O
Windows,O,_,_,_,NNP,,O
7,O,5,Windows,compound,CD,,O
Ultimate,O,6~4,7~with,compound~ARG2,NNP,,O
and,O,_,_,_,_,,O
used,O,3,reloaded,_and_c,VBD,,O
only,O,_,_,_,RB,,O
the,O,10,only,ARG1,DT,,O
downloaded,O,_,_,_,JJ,,O
drivers,B-ASP,11~14~12~9,the~from~downloaded~used,BV~ARG1~ARG2~ARG2,NNS,,AT-W\O-Path
from,O,_,_,_,IN,,O
Acer,O,_,_,_,NNP,ace ##r,O
's,O,_,_,_,_,' s,O
site,O,15~14,Acer~from,poss~ARG2,NN,,O
